segment	start	end	size	events	unique_start_ips	unique_sources	conflict_offsets	conflict_events	sha256	top_sources	top_targets	top_deltas	hex_prefix	hex_suffix
41	0x1732c1	0x1734dd	0x21c	144	144	51	0	0	376d8f419e55d8cd90a6cf3e805afb11d8bfd8146f313a8bb25b71ed104d47ac	258:8,199:8,64:8,215:7,189:7,114:6,18:6,158:6	258:8,199:8,64:8,215:7,189:7,114:6,18:6,158:6	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	c4004f6e34f6160e4ddbdb083a5dfce8016f0b9a079a577abf271785cda0e80137440ad9da85c6d5e8b6d8e801a9fa268e2c03ca0c3a08cf4c00e80182ccb045	727da4074c07abe801dd85a8a0e7823ae80176cfdf9ea24ff0049ee80170d742132ec4c3d0f7e80198e3bfb5b31908051bb1d4e801ca5495940b99c69366e801
42	0x1734eb	0x173707	0x21c	144	144	53	0	0	f350df11e09c70ded71e5879642d7e93babc07f1f6af5deb14bf5e0edb65794e	114:9,28:8,64:8,185:7,18:7,33:6,123:6,340:5	114:9,28:8,64:8,185:7,18:7,33:6,123:6,340:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	7200ab678cac3af5ae9900d6cfe801ccc30002c628933a4b8a6d55d6ad9de80193a33a0393fcd93aeee30afa41e801b4f440805806660f99c4d6e80174cd0475	12f763053ac92ee801a7f2d74b448602e801a8dae3d97c145a28002553e8018d10fd550b80fe72f6e8014c7cab008a0e14382ee801b78230cea00044e801857f
43	0x173715	0x1739be	0x2a9	181	181	62	0	0	4f34a267e8bafebf187aa9f2ee5faa514bee3f2266f21ff30e0fe7b14aa28b3e	189:9,337:8,18:8,43:7,215:7,174:7,28:6,258:6	189:9,337:8,18:8,43:7,215:7,174:7,28:6,258:6	+0x4:110,+0x3:43,+0x5:12,+0x2:11,+0x6:5	510170999900580166955b4127e6c1e80168220c5c709c9fa4c5caa8aa97e801e67e68af580180bac016be4f4ae8018f57dacbae6e275b582800accbe8016005	c580a0068e7879e8017a2c6e102e0c57332fe8010a8db4998c31000547e801aa000d85a5005cf710e80166a201865244a5e8017a1c9003049b65fcae6e71e801
44	0x1739cc	0x173ca9	0x2dd	194	194	67	0	0	bf345619a4ebae66e23eaf008349924e3f9b5159b729f55338cc228fe208d906	307:9,258:9,185:8,337:8,168:8,347:7,340:7,199:7	307:9,258:9,185:8,337:8,168:8,347:7,340:7,199:7	+0x4:115,+0x3:45,+0x5:14,+0x2:13,+0x6:7	b900a3a43a37dbeb004001dc02e80199f42b46ab0008b2ab002317889edee80117d8f2d1da85e6bbdccfa76d9de8012b9a3afecd28001a5d1a0e43a8e8015f77	dbeb07096a8746e80114183a566e132ce274e8014b6e049b08703eda57e801f4978f806b3136e801ce16040aab006c25af932ee801f7e0f0f5fcb371e801ac76
45	0x173cb7	0x173f19	0x262	162	162	55	0	0	9208ca91fb7866a3ea53bcf8ad3bfeffb9248351863c5d8bd1d18fa28f46b825	199:9,18:8,258:7,307:7,347:7,340:7,64:7,114:6	199:9,18:8,258:7,307:7,347:7,340:7,64:7,114:6	+0x4:101,+0x3:40,+0x2:8,+0x5:8,+0x6:5	4d01fbe69900c16dffd4dc85aa2677e801fa6dfb0f4b2b3a41680eaa20d8e801740cd082bd2b7b032eb517629ce801b7402800368f8c02fa8295e4f7e8010c24	ba207dfaebe801017f5eb8b76b1b863ab9f3e8011afc3aa2112800e801bd0629dafc190f3a1be801d2dd039735f33b7f894c89e801461239e409ae81e801f571
46	0x173f27	0x174143	0x21c	144	144	49	0	0	74029cf4bff5a6afc53f137d05a6ef8255ed6dd052b4933cdd5104027441b802	189:8,18:8,114:7,203:7,337:7,185:6,66:5,307:5	189:8,18:8,114:7,203:7,337:7,185:6,66:5,307:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	4200f1923ae1aedb0f6ae75cda3650e801948b3add51f20193f0ab00685de801df92757a3c07ce80bc8db3e80199f48fad280001b7a3ff6fbdaae801c4480398	5c4a2dfbebe801d2ce582bfafc6ddbeae801e6fca24d10dff02cbae8019cbcf80fae2a99e4e7e801d3fecc66a3afd4ad3aec67e801718ddd131f0e3ae80149e5
47	0x174151	0x17436d	0x21c	144	144	50	0	0	6c8dd4ee96189e69a0bce0f499e59f2900570ad768589fe33844d5301be80dc3	28:8,258:7,189:6,64:6,66:6,123:6,307:5,337:5	28:8,258:7,189:6,64:6,66:6,123:6,307:5,337:5	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	bd0099001ce0bad5af4ff6fc98e80129f64f91479a6dc672b45cb0dee8013e483b2c330806408c7933d7385c20e8010bf128008544384496fce56518e8012006	2e315363aa4461e801580b3aebb9770a1406e8012aa93a30bd7e54e801a12a44152a5131396bc626e80100022698d1527bebbfe801900333f66fb025e2fde801
48	0x17437b	0x17452e	0x1b3	116	116	38	0	0	6601dbe617fc9eb2e94911543f958035a669527bc47cc601b7e882566703a53c	66:7,18:7,340:6,347:5,258:5,185:5,114:5,189:4	66:7,18:7,340:6,347:5,258:5,185:5,114:5,189:4	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	420079933a79f5b0e3706666d66598e801d80a30df86f306df91679be80111f5456223023b7d33ec1ae6e5a483e801c42a280036f83a53c32800049ce8014228	d7f50b5c1b27f3e8017a3e1d0ec700a5e801ae37024acc387c292ad899e8016839ae953d4d0ce801bf522ef03a645afa11f977e801f8babea0695f28fc07e801
49	0x176883	0x17731c	0xa99	702	702	90	0	0	503058cf1ece889d9ed96382d1fc7d70f84f71357a1bcbcbaf8653bc38e62f2d	307:34,114:30,340:30,28:29,64:27,337:22,347:21,168:21	307:34,114:30,340:30,28:29,64:27,337:22,347:21,168:21	+0x4:445,+0x3:173,+0x5:32,+0x2:29,+0x6:18,+0xe:4,+0x57:1	ab00e8015b01d033620940059cdda4cdcfe8011cc9026c7d0a5e6629d56882ac70d6e8010b4f2ef0158900b6660eeedeace80102c49b4ee8047983c12800d690	24ca6c2f003d01582f42f73a8d6b5194343685d968093a075f003d0167211f8662010000570000003d019a026c49963af936040004a7079a149682f5d46669c5
50	0x177353	0x177ca2	0x94f	612	612	102	0	0	c6c719054549b4eadd09297a61fb2e3eda78c108710034919b1d694d332f7114	28:29,337:25,64:25,189:21,258:21,215:19,307:19,199:16	28:29,337:25,64:25,189:21,258:21,215:19,307:19,199:16	+0x4:352,+0x3:139,+0x5:52,+0x2:44,+0x6:20,+0xe:3,+0x10:1,+0x22c1:1	5e01e15e0638e801d68bb094ded1bf9e3422980204d517003d01a02a88aeaa207b6b41a93cfd473a6ad108d6a1dcf8003d01d7f02f026ca43c6bbb27e8048c83	16f43d0100af0112a8bcd0023abf1d9fef986d46012d75bd26f97da33d01379f62010000c1220000290131eee281d7cbb4025b3308be3b7b613319003d01582f
51	0x179f43	0x17a420	0x4dd	327	327	63	0	0	dedd59d5fb72e6e2faee96512fe8b16768b64405c4a54b1d6fb3cd2a180bdb7f	64:22,18:20,189:16,114:15,66:15,215:14,347:12,258:12	64:22,18:20,189:16,114:15,66:15,215:14,347:12,258:12	+0x4:212,+0x3:88,+0x2:9,+0x5:9,+0x6:7,+0xe:2	4c011cd77fcfdc4be801aaf6509a4185bda7a21db2003d01b730ce23d981125db8065801e88389effedea80feb3d01262a002a88291c2106828d14013acd7647	68f7e7d4e0e80176484b0f1f58f8896e9eafe8019ac5b1878056443949e801c20aac7a448900696fe801902ac89bd528e44234e80110085c0d59ebc26a74e801
52	0x18b66f	0x18bd8c	0x71d	479	479	82	0	0	8b5f5baced959005375fdeebdd00cdb4f8f35b79f13a6dbb2de700cef2b8910c	18:25,347:21,337:20,28:18,189:17,199:16,258:16,114:16	18:25,347:21,337:20,28:18,189:17,199:16,258:16,114:16	+0x4:301,+0x3:118,+0x5:25,+0x2:22,+0x6:11,+0xe:2	ab00e8012b003d7999005cab3ac495bd54e801ce7eefdd8fcbdfed46cff00b36987ee801f254e62e97503ab27703505d63e801bc4604efabd62800d000004783	bc3b084b83e8018946a41a23019b74dee80172d969d22aed0b2f805a58e801c0b50f817b68aee801e2d788343a0c7133e1ecebe8013ab5ab25a799007437e801
53	0x18bd9a	0x18c07a	0x2e0	192	192	66	0	0	36aa21f9504ed7a0adf9d303a8db5a1bb93dc2e1d96baf4ac33100faed730084	340:12,307:9,66:8,43:7,199:7,114:7,189:6,347:6	340:12,307:9,66:8,43:7,199:7,114:7,189:6,347:6	+0x4:115,+0x3:45,+0x5:14,+0x2:12,+0x6:5,+0x11:1	1c006005108aae93003cd399002200e801d8f5ae93d7c6d4c4c654e9ba7ae8010ba81fd2071ffa2409de802c91e801aa66bd2ef5eed04b990cdbe801c9f6680a	2ca1f004c4e801a753a00ae1b85d2301f958e801cb95280041dd18e801f0adf5891141a000a7e801dd7a7cfa74e6f7bb0a1659e801de8e99009e9dbee801b972
54	0x18c088	0x18c467	0x3df	262	262	56	0	0	259df6a768ab7db2d35787d0080c4bfbae312f1c27e0010f27384b6377b96cfa	114:15,64:14,66:14,189:13,315:11,199:10,258:10,185:9	114:15,64:14,66:14,189:13,315:11,199:10,258:10,185:9	+0x4:174,+0x3:69,+0x2:7,+0x5:6,+0x6:5,+0xe:1	c7000f483a8b8364bc12e1eb03e80171f2721bdf5b2d1a1cc3e8ab00e80161f275132847cf8900fc6d7dfbe80151f61daa8d008a65b9c0a3449fa6cee8015801	2a9b945afae8017f83c8779fbf20923aa29ae801f509370011595a5eefe801f390cc6169dded4427e801ef9c9bf0fa35afe8017a3db1eefe92fd99006a6ae801
55	0x1a480d	0x1a5f08	0x16fb	1508	1508	124	0	0	cbb9bfaab6aaefbff0883526a690a446f0d8fff015f16dd59b4474e173a3a957	337:63,28:62,64:53,307:53,18:51,258:51,114:47,340:46	337:63,28:62,64:53,307:53,18:51,258:51,114:47,340:46	+0x4:907,+0x3:355,+0x5:104,+0x2:81,+0x6:47,+0xe:6,+0x11:4,+0x10:2	ab00e80151016895990017af9900d00adc29a9e801cd6fbc3f7331173c973b0be801fcba97f4890070873a74a689000a2be801179ac5d5b5713aba47280007c8	3d01feac0047987bc08fcd0ced00026ec4b4f0626880e00662003d01f3be0fe6a500000055000000bd00680064e95806f0f798147ab4952802f893e801916900
56	0x1a5f3d	0x1a6041	0x104	70	70	36	0	0	60bdbee9b79c31d570638726d3269c8d8688c26731299807e937b3beaa26d747	174:6,340:5,258:4,28:4,347:4,199:4,176:4,307:3	174:6,340:5,258:4,28:4,347:4,199:4,176:4,307:3	+0x4:40,+0x3:20,+0x2:4,+0x5:4,+0x6:2	33013aa5b1e80142470b0ee80134ae436d151dacf7006b603d01a25de807b09ec29c5de1edc57b6800379a14d6caaf003d01f02cd44efe6c1e214a8bd24d2980	6a2162b4ade801eaae3a55b42c122301e8bae8011008c892941c03e801ee37cb172a5c908900e801d3906e04b28474073ae80194e2880a288b75424b93d9e801
57	0x1ec0ab	0x1ed483	0x13d8	1325	1325	103	0	0	46dcabcfdcfb226097b37ec743b00833dcfa307797ff704786dcd1064181a7c1	258:56,340:54,66:53,347:51,18:46,28:43,114:43,64:42	258:56,340:54,66:53,347:51,18:46,28:43,114:43,64:42	+0x4:813,+0x3:323,+0x5:74,+0x2:67,+0x6:40,+0xe:7,+0x11:1	e801ab004d0173e9990037f026178809e8a90be801c82aee9858015f3088d4fce801f0f8740bce426005684228cb02ce9ce801ed3dfca792f47974142800e801	23e0a1bf028af1e8014b203ad1e624e75045e8019a0f9bc37abdae0a77e8012fc694d6933046e80166174a45adc1838ecc54b4e801e5a57eb2ac24e2e573e801
58	0x22fe2d	0x2304b8	0x68b	73367	437	97	0	0	ec2adce75e4c985462306890231cdee01f6e73c3820df3080766683cf48a6e7d	258:3589,347:2567,28:2562,215:2561,114:2312,66:2059,189:2057,199:2054	258:3589,347:2567,28:2562,215:2561,114:2312,66:2059,189:2057,199:2054	+0x4:39519,+0x3:15653,+0x5:8968,+0x2:7431,+0x6:1028,+0x11:257,-0x6d:255,-0x3c4:255	6201e801020146c2077668565ecfd00cbaf45be80110a3db0f7de18ce2d3d0b6ba3fe80189c675d8099daf81001ce6fd9fe801b47e7007b8f81ce5bb7c3ae801	470119d8dc9475e801ba6914d94fc69ae8010654fc1a280099d55ce801187d53913a540cce00d830e8010489e31c0f5005c8ebe801b80ada427f801e126fe801
59	0x230722	0x231237	0xb15	42881	742	113	0	0	cd0cd2ce3fdfbab1e24029221da798b011b29f2b70ec8d20fb64d3799ffb7bcc	347:1606,258:1540,307:1410,337:1284,18:1223,28:1221,66:1219,64:1158	347:1606,258:1540,307:1410,337:1284,18:1223,28:1221,66:1219,64:1158	+0x4:22999,+0x3:9634,+0x5:5059,+0x2:4163,+0x6:770,+0x11:128,+0xd:64,-0x9de:64	e8016201d700680a88c3f99900fc801c08e801340481868e424c0d2a2a56a6cf26bbe801189cc2685e35399cbb5c91e801e9f9bed5afdef524f14bae53259093	c56f2d220557623748c53d013ffa143aab00cbd0ab00f8038c99a12b3d0127f9ab000000de090080e5525a9b2f6dfa2257e801e8015f6d3d018cb7d9775361de
60	0x2316bf	0x2319b3	0x2f4	199	199	57	0	0	1c2bb6fd52175cfd72242daa10b4b29cfa5eecb7aeb2361475d0d78e6c374bdb	66:16,258:12,18:10,340:9,64:8,161:8,114:8,189:7	66:16,258:12,18:10,340:9,64:8,161:8,114:8,189:7	+0x4:128,+0x3:54,+0x5:7,+0x2:5,+0x6:4,+0xd:1	a500e8012b00757b99005fbf0776f7533a821de801d84a1ca85806c8df9157c3e80129f69798961a90131e3662e0f685dbe8014de3cfd96008cdc8097d6be801	b48cff4701e801bf5813a1fe81964ed9c4c4e801ae115747f004aae8016c1e137e343d8db6ad8185e801da3bddd1642950ba74e8019b643a990a1d81284ce801
61	0x2319c1	0x231b74	0x1b3	116	116	39	0	0	02924caf9b96832be0f1c7cab0f8f14a6f716a233fd08f0fd76168c5deb98d7b	189:9,18:7,307:6,347:6,215:5,258:5,123:5,168:4	189:9,18:7,307:6,347:6,215:5,258:5,123:5,168:4	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	a800990096d45b8b3a429a9900646fe801736b3ad4f3a3094c611baffca0e801f24445d3957cf6073189002e29e801ce9daf2888b4eca8542eda543de8015806	62fda461abe80139fa3b8b3adc3ad87be49de801f87b50641807923ad7e801fbe324ab6d74bae801be3f08272e3882c4e1d9ebe80124430caa7005882375e801
62	0x249468	0x24bd2a	0x28c2	5444	2722	109	0	0	77468a5191d53f4c6ac3ad8465ce3033d967140115168a009e18c1cbd41ec5dc	18:240,28:206,258:206,337:194,340:192,64:188,114:180,189:174	18:240,28:206,258:206,337:194,340:192,64:188,114:180,189:174	+0x4:3296,+0x3:1314,+0x5:334,+0x2:292,+0x6:178,+0xe:28,+0x2341b:2	6201e801bd009900bcef4ffebab5cf19bbc439e801c9bd87c48db9c9633aab00e801588bac3181f6cf1ad49e7213346a9fe801dbcf2800d80a7c91820bc3e801	2ee3bd5b495ef8e80107e7ad21a000e5e8018b31241a280008056815d9e8011616890016415bbe74e8010b9698921dc232e8010f7fb4b5ab750f4158e8017e70
63	0x26cd71	0x26cf3b	0x1ca	452	113	56	0	0	9b96b14cdfda0107b080fdf5985bb5c7712c23c860eb0958aefd5c0e045ff5a6	66:28,340:20,189:20,307:20,43:20,337:20,157:16,287:16	66:28,340:20,189:20,307:20,43:20,337:20,157:16,287:16	+0x4:272,+0x3:96,+0x5:40,+0x2:28,+0x6:12,+0xbec:4	36010000e801a500420031983a761999004b4399004414e801144aab007fdfab00e0892ae80199f5f08afc904015afa2afe3006e34e8017d2bfa73d82800930f	f791821eb6000aaf3d01e92b57f66b8bb0fd600a14ac21765506ae3d01695848a5000000ec0b00003d01226005cfb8eb00c5036f80909d5a47e8015ead78020e
64	0x26db07	0x26f097	0x1590	5745	1437	101	0	0	8303f731d40bba8c2a8e801d91d0f2c8c299c6d67b7fbf35c066e498909d8a07	340:232,258:224,18:220,28:220,66:208,337:196,114:188,64:184	340:232,258:224,18:220,28:220,66:208,337:196,114:188,64:184	+0x4:3440,+0x3:1392,+0x5:352,+0x2:308,+0x6:220,+0xa:32,-0x2306:1	c7000f483a2a8933bcee8d6e3e4005e801b4d4fed5003d01dc3f912abd4937b01068912836a140129ae35516d93d01be2e00f625c40cb300780114793aad9458	f88e01a00004e801adf6719dafab0834ebeabfe8013ab5ab6d8e99f8f273e8017e56060080009c5050ff3424488b04244883c4084883c40848c70424a9000000
65	0x292986	0x292b48	0x1c2	120	120	39	0	0	6dd2c3f4c5c63d40a461948c889535f9daa1090d09287a81c506b5e7b36eaa8b	64:10,307:7,297:6,66:6,347:5,189:5,158:5,337:4	64:10,307:7,297:6,66:6,347:5,189:5,158:5,337:4	+0x4:83,+0x3:33,+0x6:2,+0x2:1,+0x5:1	e801a500b9004bab3a8c91ce5499d09ed8e801a9faef80ef026b1795ff9057b6364fe8010fb680ff97d3890052c50d5a26e801ec71d51c477c3e68caccbde801	1cdb0b8b81e8016fc6bf45ad198516bee8013e55eaadd96a04423a67e8e801ab4898d3ad123de80149764c2dab00f004a3e801b5e3c786faf2d11350b934e801
66	0x292b56	0x292de8	0x292	175	175	62	0	0	2b9b02cb80521e0d96765933091cc67856c40c797eb8f67d7bc2c15f0eca77a4	28:11,18:9,114:8,258:6,268:6,64:6,340:6,185:5	28:11,18:9,114:8,258:6,268:6,64:6,340:6,185:5	+0x4:107,+0x3:42,+0x5:12,+0x2:10,+0x6:4	0201bec207765b843aa6f8c285c684e8017c152b0077507cd44b803a4578e8019e433a6d0ef552a1fc38d4e80129f155247159a21510d8b7de40e8013ac5079a	e3ef84a3bde1d5e801f4ff37e052979abd87e8010002b0d98a574de8010d649c1a89001acffc6578e8016808ab00f00488e8018d54e84a9a093edd89e801194e
67	0x292df6	0x293470	0x67a	773	431	75	0	0	5c74f84126d0722aa43a06c6da2e25ec8ca49228a196e9532e014209cf4f002a	28:38,189:37,18:36,114:33,258:32,340:31,297:25,307:24	28:38,189:37,18:36,114:33,258:32,340:31,297:25,307:24	+0x4:496,+0x3:203,+0x5:29,+0x2:24,+0x6:17,+0x11:3,+0xe:1	1200e8053aaea5d4a22fb1e3001fabe801979b47c6b1931646ab887143dfe801417e7dde680a7ac7e78900829de8017c133a060e2c02523f28000a20e801cc8b	4701ec55aae801966dd3a81bffffa5aee801cedcd80a9efe8e6cc2ba2ae801a5bc98dd4c7afb08f6e80199acca760d3283e80122d20b17cc59d80308b526e801
68	0x29347e	0x293689	0x20b	116	116	51	0	0	8a244524cb0c538dc93343589aa037ca45586e25116ef2659538cc633d9ad9e9	28:7,66:6,347:5,172:5,189:5,268:4,64:4,287:4	28:7,66:6,347:5,172:5,189:5,268:4,64:4,287:4	+0x4:64,+0x3:24,+0x5:11,+0x6:8,+0x2:4,+0x11:4,+0x10:1	4d01a3e59900d80a00b90a9d820e34e80192b841fb6008427bca6169a59ae801659d89005d6c18b79463e8fe2de801468edb0fda0464e45d347ace6ae8019f09	00003d0100b48ce4adb300a61a097bc5d3090d43f05007c0dabcb93d01a5000000910100003d01225dede1a7ec0024f8f9fde7d4c5c6b24cdd772a63ee3d014b
69	0x2bec2e	0x2bed4f	0x121	78	78	36	0	0	de094c975f11e415d66b56b5c385eea13bba2d3ffed9dc48f8dc2095e4fa3012	64:6,189:5,20:5,185:4,199:4,184:4,174:3,176:3	64:6,189:5,20:5,185:4,199:4,184:4,174:3,176:3	+0x4:46,+0x3:21,+0x2:5,+0x5:4,+0x6:2	9a00a038e801c30be801bc9a3a99301f2943ba3cd6e1c7003d013706c184125de805c30dec90c01db453f7680000acc73d01f922c3dab3001e8936082cb68f7a	9cef267629aa73e8019003e629471683e801c21ff94e7d291df8a8e8011ec38b2d7aebdcc33a07a9e80135b5abc30c5378d202e801d80e3ac98bed01682ce801
70	0x2bed5d	0x2bef26	0x1c9	121	121	40	0	0	842368020892963bd491416c4605779fc822471549a3608a33f9642a6c1065e9	64:10,258:8,297:7,199:7,66:6,333:6,168:5,315:4	64:10,258:8,297:7,199:7,66:6,333:6,168:5,315:4	+0x4:82,+0x3:33,+0x6:3,+0x5:2,+0x2:1	2901312ee7a86545f8606071ef6cf5e801c9ec5189f364e3ace82932e80139f973bf8ea82c3d23999776d6b69ae80168932a3af6c0e3ff65e6d8e000e8014005	e8227434e3d819e8011177062c02a5aee8019ed21702f2221924c6edd6e8018fc5b1e691c7456949e80170d783ab4dc51ee801dcd501e5bdb905cc8ce8013951
71	0x2bef37	0x2bf068	0x131	73	73	31	0	0	0ac681819d313c525eaa42f631621c2153d822a04456a9a77c4341f9c8def5b4	114:6,346:5,337:4,66:4,268:4,307:4,347:4,196:3	114:6,346:5,337:4,66:4,268:4,307:4,347:4,196:3	+0x4:51,+0x3:17,+0x5:2,+0x2:1,+0x6:1,+0x24f:1	5101609c990005d0a875f814ca226de80168a34febe804845304ab007c1de80112153a1529bb00e4b59b55e462e801f9827850d59202848fdd75559fe801e16e	01e8013d01a698e801e2cc10df1cc6a8979b50bbc9941e47cb987be12c013d01a50000004f0200003d012242e858019c4786ebfea33703ffe80102f8339cba65
72	0x2bf297	0x2bf3b8	0x121	78	78	39	0	0	c2ddf6c7cdb361875d95df40bf484c5cb40081523b9e4542cb371dfaa745a348	18:7,185:5,347:5,258:4,20:4,114:3,337:3,340:3	18:7,185:5,347:5,258:4,20:4,114:3,337:3,340:3	+0x4:46,+0x3:21,+0x2:5,+0x5:4,+0x6:2	72009a5f5bac312dfd5615577a444802e801100c26003d017f6894f223bbd37dc1a4105f4005ef67a6cfe8222a3dcf003d0117834beab3001cd7274854086e26	3ad866c7afe8014127714bb68f2b501de8017397aaf23ae0037e05c89ce8010064ceed0fe182e255e801836b405bf0043be801058ec05af244539900b55de801
73	0x2bf3c6	0x2bf50f	0x149	79	79	34	0	0	05d9517072e087526dbc97f7b7ab3e60af7e5ef342fc94864f10247be0c10809	199:7,33:7,340:7,64:4,43:4,66:3,315:3,268:3	199:7,33:7,340:7,64:4,43:4,66:3,315:3,268:3	+0x4:53,+0x3:18,+0x5:3,+0x2:2,+0x6:2,+0x48d:1	4000bda29900471aab6ff5aa989adbe80113083cf3a77bb3011746fae80129f1289af4ef897b79f821897ce8017ec497d862b9c08a4f7cde30b1e801cc76584c	025b474ed227f73d01dff7582bdf3e18a5b3000dc7ab4019ff9b0da9e63d01ada50000008d0400003d012213cf8f7d9b716b541142c13be801401e359809881a
74	0x2bf97c	0x2bf9cc	0x50	14	14	12	0	0	b7b2c828352df54bca6c9bf6e791ed6631dea88823540d1dc7a7c27d82628a7c	165:2,157:2,258:1,185:1,124:1,49:1,144:1,322:1	157:2,258:1,185:1,124:1,49:1,144:1,165:1,322:1	+0x4:5,+0x2:3,+0x3:2,+0x5:2,+0x6:1,+0x4c3:1	0201d4c22176eb81504be7b300b18600512fc000f3d53d01d79b4201b3007796038db3007b86771712eb5d3d01136a8762010000c30400003d01227a970ca72c	512fc000f3d53d01d79b4201b3007796038db3007b86771712eb5d3d01136a8762010000c30400003d01227a970ca72c7c1446e8016b1a680010be68004b0d68
75	0x2bfe6f	0x2bff90	0x121	78	78	39	0	0	2be8da100497f394a9b337bafec4437ded83cdd51426f678b41ecafdb5f2db4a	123:5,347:5,66:5,189:4,340:4,20:4,199:3,337:3	123:5,347:5,66:5,189:4,340:4,20:4,199:3,337:3	+0x4:46,+0x3:21,+0x2:5,+0x5:4,+0x6:2	40005eac68009ff468003f2d77f5930fe8012f3dab00f0653d0177b78ebbd0eaf4ec225fcbab680aca1be16800fb42003d01eef63f9e7fbe7bb7a65cd76f5b10	4701daa5aee801fe677db0fafba9a288e80114796252adf47a8be3848de8010c193a590dcd43202de8013a387499cbd29caa78e801f48a2003115b5ae80135be
76	0x2bff9e	0x2c0230	0x292	175	175	63	0	0	ecd6f90c50a7a8376f283a500f790487a67dbb31c9e5092041aa330a546777ab	66:10,64:10,185:9,337:8,199:6,347:6,189:6,258:5	66:10,64:10,185:9,337:8,199:6,347:6,189:6,258:5	+0x4:107,+0x3:42,+0x5:12,+0x2:10,+0x6:4	0201eec40776c66731df91367ae80151f6c0bb55a1f18a3a27a30d0b2dcbe80176c48900d80a84cd808d01381ce8012717d6d558017a9074f409d4fbe80153a1	6869b15694e801b618db45ade96216adb35ae801a00a08af052800e801821fd23db400157100ec17e80177063a7f1b97c6a213e8017c5e990077a0dce80176fa
77	0x2c023e	0x2c045a	0x21c	144	144	50	0	0	ba0f911592e6572ba57f758a0ed6616908f36bc3d00912bd30eb2e3abbb7223e	114:8,258:8,28:7,66:6,307:6,168:6,64:6,161:6	114:8,258:8,28:7,66:6,307:6,168:6,64:6,161:6	+0x4:94,+0x3:37,+0x2:5,+0x5:5,+0x6:3	4200e98e3a9b73ff0dd0a29af2eccbe801cea9d30a900321a5a64aeae6cde80137f723026d7a33f2203db3f8d5e8014f08fa3a63739bdcbf0ed0fadce801e804	f57c10062ee801108f3fd702712b8ee35bace801863db4ff9520ffe801cd19f69069d0a0001ce801233399568e1546a5aee80196b500026eeaceac758dc8e801
78	0x2c0468	0x2c05b1	0x149	79	79	34	0	0	9d12a353da42b85be57c12ed17ed55fe0f124f2fb4ea8d86cb23a4a642838231	26:7,189:5,268:5,287:5,258:4,64:4,43:3,28:3	26:7,189:5,268:5,287:5,258:4,64:4,43:3,28:3	+0x4:53,+0x3:18,+0x5:3,+0x2:2,+0x6:2,+0xbc5:1	2b00f5749900e8053aaea57c9ee801b4815801c6136cd71512f340e48e86e8014812625e39b4e67f32e30abefce80103a4377bbe280024e057746abce801c5d7	a3453c92f7bc313d01bbce0d4e77ded0ed4072d8d4b3005610ae005e653d0143ab000000c50b00003d012273c50858ed2bbcef70761009e8013d5de2931d8b35
79	0x2c1156	0x2c13ed	0x297	166	166	64	0	0	b429c504d5e2da7d489085d229b068cfa0b7a8374c2b2a9918ca20eb679565b5	258:9,66:9,114:7,189:6,215:6,337:6,28:6,157:6	258:9,66:9,114:7,189:6,215:6,337:6,28:6,157:6	+0x4:101,+0x3:40,+0x2:9,+0x5:9,+0x6:5,+0xe:1,-0x2e48f:1	1e00101fe8010b0ee801b4295ff9f1acdcf7614dac0086003d01cc687a24dc9753f66800102601013ea0f80a323d01f66b004a0b1cd7ffc7660bba8244143069	3d017e6e007ee56851934ff4921326f6cb100250275f9158a4863c3d0119e12cab0000008fe4028033013a45ad12635bacbd8bf552e30ae801f31c6800618400
80	0x30e872	0x31299d	0x412b	189461	4357	138	0	0	407d423c99a13daa0fad18f0efc11dcf788ce407267d389b71c86250565c345e	337:7574,340:7179,307:7005,114:6749,185:6470,28:6467,64:6462,189:6290	337:7574,340:7179,307:7005,114:6749,185:6470,28:6467,64:6462,189:6290	+0x4:119746,+0x3:46480,+0x5:8737,+0x2:8289,+0x6:4798,+0xa:1102,+0x10:91,+0xd:91	0000a9006201e8014200b1933af164fc002106dd61b01ae8015a5eb58ff9ab00144bab000514e801e4978900b29a0eeed809f0e80129f16605727f96c38963b0	01e8013d01f52ce801604210eff1b300b42e9b7f310912980c89522b60213d01620100002d0000003d012295f21487160763d19100a34f122429001916a9003d
