row_type	section	start	stop	bytes	covered_bytes	uncovered_bytes	coverage_x100	range_count	merged_range_count	source	detail
range	.text	0xa7ef8	0xa81d1	729	729	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch02.c
range	.text	0xa81c4	0xa823e	122	122	0	10000	1	1	handler_retdec_function	entry=232;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch02.c
range	.text	0xa81c4	0xa823e	122	122	0	10000	1	1	handler_retdec_function	entry=233;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch02.c
range	.text	0xa81c4	0xa823e	122	122	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch02.c
range	.text	0xa81c4	0xa845e	666	666	0	10000	1	1	handler_retdec_selected	entry=233;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch02.c
range	.text	0xa81c4	0xa845e	666	666	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch02.c
range	.text	0xa823e	0xa8450	530	530	0	10000	1	1	handler_retdec_function	entry=233;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch02.c
range	.text	0xa823e	0xa8450	530	530	0	10000	1	1	handler_retdec_function	entry=234;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch01.c
range	.text	0xa823e	0xa8450	530	530	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch01.c
range	.text	0xa823e	0xa8450	530	530	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch02.c
range	.text	0xa823e	0xa845e	544	544	0	10000	1	1	handler_retdec_selected	entry=234;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch01.c
range	.text	0xa823e	0xa845e	544	544	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch01.c
range	.text	0xa8450	0xa87b6	870	870	0	10000	1	1	handler_retdec_function	entry=235;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch03.c
range	.text	0xa8450	0xa87b6	870	870	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch03.c
range	.text	0xa8450	0xa87c4	884	884	0	10000	1	1	handler_retdec_selected	entry=235;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch03.c
range	.text	0xa8450	0xa87c4	884	884	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch03.c
range	.text	0xa87b6	0xa8e1f	1641	1641	0	10000	1	1	handler_retdec_function	entry=236;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch06.c
range	.text	0xa87b6	0xa8e1f	1641	1641	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch06.c
range	.text	0xa87b6	0xa8e2d	1655	1655	0	10000	1	1	handler_retdec_selected	entry=236;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch06.c
range	.text	0xa87b6	0xa8e2d	1655	1655	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch06.c
range	.text	0xa8e1f	0xa94a5	1670	1670	0	10000	1	1	handler_retdec_function	entry=237;class=static_validated;sidecar=vm_validated_handlers_retdec_batch06.c
range	.text	0xa8e1f	0xa94a5	1670	1670	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch06.c
range	.text	0xa8e1f	0xa94b3	1684	1684	0	10000	1	1	handler_retdec_selected	entry=237;class=static_validated;sidecar=vm_validated_handlers_retdec_batch06.c
range	.text	0xa8e1f	0xa94b3	1684	1684	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch06.c
range	.text	0xa94a5	0xa991e	1145	1145	0	10000	1	1	handler_retdec_function	entry=238;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
range	.text	0xa94a5	0xa991e	1145	1145	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch05.c
range	.text	0xa94a5	0xa992c	1159	1159	0	10000	1	1	handler_retdec_selected	entry=238;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
range	.text	0xa94a5	0xa992c	1159	1159	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch05.c
range	.text	0xa991e	0xa9cf7	985	985	0	10000	1	1	handler_retdec_function	entry=239;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xa991e	0xa9cf7	985	985	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xa991e	0xa9d04	998	998	0	10000	1	1	handler_retdec_selected	entry=239;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xa991e	0xa9d04	998	998	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xa9cf7	0xa9ffa	771	771	0	10000	1	1	handler_retdec_function	entry=240;class=static_validated;sidecar=vm_validated_handlers_retdec_batch01.c
range	.text	0xa9cf7	0xa9ffa	771	771	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch01.c
range	.text	0xa9cf7	0xaa007	784	784	0	10000	1	1	handler_retdec_selected	entry=240;class=static_validated;sidecar=vm_validated_handlers_retdec_batch01.c
range	.text	0xa9cf7	0xaa007	784	784	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch01.c
range	.text	0xa9ffa	0xaa87d	2179	2179	0	10000	1	1	handler_retdec_function	entry=241;class=affine_dispatch_fallback;sidecar=vm_weak_handlers_retdec.c
range	.text	0xa9ffa	0xaa87d	2179	2179	0	10000	1	1	retdec_address_range	vm_weak_handlers_retdec.c
range	.text	0xa9ffa	0xaa88a	2192	2192	0	10000	1	1	handler_retdec_selected	entry=241;class=affine_dispatch_fallback;sidecar=vm_weak_handlers_retdec.c
range	.text	0xa9ffa	0xaa88a	2192	2192	0	10000	1	1	retdec_header_range	vm_weak_handlers_retdec.c
range	.text	0xa9ffc	0xa9fff	3	3	0	10000	1	1	handler_retdec_function	entry=240;class=static_validated;sidecar=vm_validated_handlers_retdec_batch01.c
range	.text	0xa9ffc	0xa9fff	3	3	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch01.c
range	.text	0xaa000	0xaa006	6	6	0	10000	1	1	handler_retdec_function	entry=240;class=static_validated;sidecar=vm_validated_handlers_retdec_batch01.c
range	.text	0xaa000	0xaa006	6	6	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch01.c
range	.text	0xaa87d	0xaab6a	749	749	0	10000	1	1	handler_retdec_function	entry=242;class=static_validated;sidecar=vm_validated_handlers_retdec_batch01.c
range	.text	0xaa87d	0xaab6a	749	749	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch01.c
range	.text	0xaa87d	0xaab77	762	762	0	10000	1	1	handler_retdec_selected	entry=242;class=static_validated;sidecar=vm_validated_handlers_retdec_batch01.c
range	.text	0xaa87d	0xaab77	762	762	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch01.c
range	.text	0xaab6a	0xaaf3e	980	980	0	10000	1	1	handler_retdec_function	entry=243;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xaab6a	0xaaf3e	980	980	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xaab6a	0xaaf4c	994	994	0	10000	1	1	handler_retdec_selected	entry=243;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xaab6a	0xaaf4c	994	994	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xaaf3e	0xab141	515	515	0	10000	1	1	handler_retdec_function	entry=244;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch01.c
range	.text	0xaaf3e	0xab141	515	515	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch01.c
range	.text	0xaaf3e	0xab14e	528	528	0	10000	1	1	handler_retdec_selected	entry=244;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch01.c
range	.text	0xaaf3e	0xab14e	528	528	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch01.c
range	.text	0xab141	0xab427	742	742	0	10000	1	1	handler_retdec_function	entry=245;class=static_validated;sidecar=vm_validated_handlers_retdec_batch01.c
range	.text	0xab141	0xab427	742	742	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch01.c
range	.text	0xab141	0xab434	755	755	0	10000	1	1	handler_retdec_selected	entry=245;class=static_validated;sidecar=vm_validated_handlers_retdec_batch01.c
range	.text	0xab141	0xab434	755	755	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch01.c
range	.text	0xab427	0xabc59	2098	2098	0	10000	1	1	handler_retdec_function	entry=246;class=sampled_only;sidecar=vm_weak_handlers_retdec.c
range	.text	0xab427	0xabc59	2098	2098	0	10000	1	1	retdec_address_range	vm_weak_handlers_retdec.c
range	.text	0xab427	0xabc66	2111	2111	0	10000	1	1	handler_retdec_selected	entry=246;class=sampled_only;sidecar=vm_weak_handlers_retdec.c
range	.text	0xab427	0xabc66	2111	2111	0	10000	1	1	retdec_header_range	vm_weak_handlers_retdec.c
range	.text	0xab42f	0xab430	1	1	0	10000	1	1	handler_retdec_function	entry=245;class=static_validated;sidecar=vm_validated_handlers_retdec_batch01.c
range	.text	0xab42f	0xab430	1	1	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch01.c
range	.text	0xabd6f	0xac110	929	929	0	10000	1	1	handler_retdec_function	entry=247;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch04.c
range	.text	0xabd6f	0xac110	929	929	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch04.c
range	.text	0xabd6f	0xac11e	943	943	0	10000	1	1	handler_retdec_selected	entry=247;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch04.c
range	.text	0xabd6f	0xac11e	943	943	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch04.c
range	.text	0xac110	0xac440	816	816	0	10000	1	1	handler_retdec_function	entry=248;class=static_validated;sidecar=vm_validated_handlers_retdec_batch02.c
range	.text	0xac110	0xac440	816	816	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch02.c
range	.text	0xac110	0xac44d	829	829	0	10000	1	1	handler_retdec_selected	entry=248;class=static_validated;sidecar=vm_validated_handlers_retdec_batch02.c
range	.text	0xac110	0xac44d	829	829	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch02.c
range	.text	0xac440	0xac802	962	962	0	10000	1	1	handler_retdec_function	entry=249;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch04.c
range	.text	0xac440	0xac802	962	962	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch04.c
range	.text	0xac440	0xac80f	975	975	0	10000	1	1	handler_retdec_selected	entry=249;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch04.c
range	.text	0xac440	0xac80f	975	975	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch04.c
range	.text	0xac445	0xac447	2	2	0	10000	1	1	handler_retdec_function	entry=248;class=static_validated;sidecar=vm_validated_handlers_retdec_batch02.c
range	.text	0xac445	0xac447	2	2	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch02.c
range	.text	0xac802	0xacbc5	963	963	0	10000	1	1	handler_retdec_function	entry=250;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xac802	0xacbc5	963	963	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xac802	0xacbd3	977	977	0	10000	1	1	handler_retdec_selected	entry=250;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xac802	0xacbd3	977	977	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xac804	0xac806	2	2	0	10000	1	1	handler_retdec_function	entry=249;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch04.c
range	.text	0xac804	0xac806	2	2	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch04.c
range	.text	0xac807	0xac808	1	1	0	10000	1	1	handler_retdec_function	entry=249;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch04.c
range	.text	0xac807	0xac808	1	1	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch04.c
range	.text	0xacbc5	0xacefd	824	824	0	10000	1	1	handler_retdec_function	entry=251;class=static_validated;sidecar=vm_validated_handlers_retdec_batch02.c
range	.text	0xacbc5	0xacefd	824	824	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch02.c
range	.text	0xacbc5	0xacf0b	838	838	0	10000	1	1	handler_retdec_selected	entry=251;class=static_validated;sidecar=vm_validated_handlers_retdec_batch02.c
range	.text	0xacbc5	0xacf0b	838	838	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch02.c
range	.text	0xacefd	0xacfb1	180	180	0	10000	1	1	handler_retdec_function	entry=252;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
range	.text	0xacefd	0xacfb1	180	180	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch05.c
range	.text	0xacefd	0xad339	1084	1084	0	10000	1	1	handler_retdec_selected	entry=252;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
range	.text	0xacefd	0xad339	1084	1084	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch05.c
range	.text	0xacfb1	0xad32c	891	891	0	10000	1	1	handler_retdec_function	entry=252;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
range	.text	0xacfb1	0xad32c	891	891	0	10000	1	1	handler_retdec_function	entry=253;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xacfb1	0xad32c	891	891	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch05.c
range	.text	0xacfb1	0xad32c	891	891	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xacfb1	0xad339	904	904	0	10000	1	1	handler_retdec_selected	entry=253;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xacfb1	0xad339	904	904	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xad32c	0xad768	1084	1084	0	10000	1	1	handler_retdec_function	entry=254;class=static_validated;sidecar=vm_validated_handlers_retdec_batch04.c
range	.text	0xad32c	0xad768	1084	1084	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch04.c
range	.text	0xad32c	0xad776	1098	1098	0	10000	1	1	handler_retdec_selected	entry=254;class=static_validated;sidecar=vm_validated_handlers_retdec_batch04.c
range	.text	0xad32c	0xad776	1098	1098	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch04.c
range	.text	0xad768	0xad849	225	225	0	10000	1	1	handler_retdec_function	entry=255;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch00.c
range	.text	0xad768	0xad849	225	225	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch00.c
range	.text	0xad768	0xad857	239	239	0	10000	1	1	handler_retdec_selected	entry=255;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch00.c
range	.text	0xad768	0xad857	239	239	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch00.c
range	.text	0xad76a	0xad776	12	12	0	10000	1	1	handler_retdec_function	entry=254;class=static_validated;sidecar=vm_validated_handlers_retdec_batch04.c
range	.text	0xad76a	0xad776	12	12	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch04.c
range	.text	0xad849	0xadbfd	948	948	0	10000	1	1	handler_retdec_function	entry=256;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xad849	0xadbfd	948	948	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xad849	0xadc0a	961	961	0	10000	1	1	handler_retdec_selected	entry=256;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xad849	0xadc0a	961	961	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xadbfd	0xadf2c	815	815	0	10000	1	1	handler_retdec_function	entry=257;class=static_validated;sidecar=vm_validated_handlers_retdec_batch02.c
range	.text	0xadbfd	0xadf2c	815	815	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch02.c
range	.text	0xadbfd	0xadf39	828	828	0	10000	1	1	handler_retdec_selected	entry=257;class=static_validated;sidecar=vm_validated_handlers_retdec_batch02.c
range	.text	0xadbfd	0xadf39	828	828	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch02.c
range	.text	0xadf2c	0xae332	1030	1030	0	10000	1	1	handler_retdec_function	entry=258;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xadf2c	0xae332	1030	1030	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xadf2c	0xae33f	1043	1043	0	10000	1	1	handler_retdec_selected	entry=258;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xadf2c	0xae33f	1043	1043	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xae332	0xae90b	1497	1497	0	10000	1	1	handler_retdec_function	entry=259;class=partial;sidecar=vm_weak_handlers_retdec.c
range	.text	0xae332	0xae90b	1497	1497	0	10000	1	1	retdec_address_range	vm_weak_handlers_retdec.c
range	.text	0xae332	0xae919	1511	1511	0	10000	1	1	handler_retdec_selected	entry=259;class=partial;sidecar=vm_weak_handlers_retdec.c
range	.text	0xae332	0xae919	1511	1511	0	10000	1	1	retdec_header_range	vm_weak_handlers_retdec.c
range	.text	0xae336	0xae337	1	1	0	10000	1	1	handler_retdec_function	entry=258;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xae336	0xae337	1	1	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xae33a	0xae33f	5	5	0	10000	1	1	handler_retdec_function	entry=258;class=static_validated;sidecar=vm_validated_handlers_retdec_batch03.c
range	.text	0xae33a	0xae33f	5	5	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch03.c
range	.text	0xae90b	0xaeda2	1175	1175	0	10000	1	1	handler_retdec_function	entry=260;class=static_validated;sidecar=vm_validated_handlers_retdec_batch05.c
range	.text	0xae90b	0xaeda2	1175	1175	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch05.c
range	.text	0xae90b	0xaedb0	1189	1189	0	10000	1	1	handler_retdec_selected	entry=260;class=static_validated;sidecar=vm_validated_handlers_retdec_batch05.c
range	.text	0xae90b	0xaedb0	1189	1189	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch05.c
range	.text	0xae910	0xae913	3	3	0	10000	1	1	handler_retdec_function	entry=259;class=partial;sidecar=vm_weak_handlers_retdec.c
range	.text	0xae910	0xae913	3	3	0	10000	1	1	retdec_address_range	vm_weak_handlers_retdec.c
range	.text	0xaeda2	0xaef02	352	352	0	10000	1	1	handler_retdec_function	entry=261;class=static_validated;sidecar=vm_validated_handlers_retdec_batch00.c
range	.text	0xaeda2	0xaef02	352	352	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch00.c
range	.text	0xaeda2	0xaef0f	365	365	0	10000	1	1	handler_retdec_selected	entry=261;class=static_validated;sidecar=vm_validated_handlers_retdec_batch00.c
range	.text	0xaeda2	0xaef0f	365	365	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch00.c
range	.text	0xaeda4	0xaeda9	5	5	0	10000	1	1	handler_retdec_function	entry=260;class=static_validated;sidecar=vm_validated_handlers_retdec_batch05.c
range	.text	0xaeda4	0xaeda9	5	5	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch05.c
range	.text	0xaef02	0xaf26d	875	875	0	10000	1	1	handler_retdec_function	entry=262;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch03.c
range	.text	0xaef02	0xaf26d	875	875	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch03.c
range	.text	0xaef02	0xaf27a	888	888	0	10000	1	1	handler_retdec_selected	entry=262;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch03.c
range	.text	0xaef02	0xaf27a	888	888	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch03.c
range	.text	0xaef07	0xaef08	1	1	0	10000	1	1	handler_retdec_function	entry=261;class=static_validated;sidecar=vm_validated_handlers_retdec_batch00.c
range	.text	0xaef07	0xaef08	1	1	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch00.c
range	.text	0xaf26d	0xaf4cf	610	610	0	10000	1	1	handler_retdec_function	entry=263;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch01.c
range	.text	0xaf26d	0xaf4cf	610	610	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch01.c
range	.text	0xaf26d	0xaf4dc	623	623	0	10000	1	1	handler_retdec_selected	entry=263;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch01.c
range	.text	0xaf26d	0xaf4dc	623	623	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch01.c
range	.text	0xaf4cf	0xaf57f	176	176	0	10000	1	1	handler_retdec_function	entry=264;class=affine_dispatch_fallback;sidecar=vm_weak_handlers_retdec.c
range	.text	0xaf4cf	0xaf57f	176	176	0	10000	1	1	retdec_address_range	vm_weak_handlers_retdec.c
range	.text	0xaf4cf	0xaf8bc	1005	1005	0	10000	1	1	handler_retdec_selected	entry=264;class=affine_dispatch_fallback;sidecar=vm_weak_handlers_retdec.c
range	.text	0xaf4cf	0xaf8bc	1005	1005	0	10000	1	1	retdec_header_range	vm_weak_handlers_retdec.c
range	.text	0xaf4d1	0xaf4d4	3	3	0	10000	1	1	handler_retdec_function	entry=263;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch01.c
range	.text	0xaf4d1	0xaf4d4	3	3	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch01.c
range	.text	0xaf57f	0xaf8af	816	816	0	10000	1	1	handler_retdec_function	entry=264;class=affine_dispatch_fallback;sidecar=vm_weak_handlers_retdec.c
range	.text	0xaf57f	0xaf8af	816	816	0	10000	1	1	handler_retdec_function	entry=265;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch03.c
range	.text	0xaf57f	0xaf8af	816	816	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch03.c
range	.text	0xaf57f	0xaf8af	816	816	0	10000	1	1	retdec_address_range	vm_weak_handlers_retdec.c
range	.text	0xaf57f	0xaf8bc	829	829	0	10000	1	1	handler_retdec_selected	entry=265;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch03.c
range	.text	0xaf57f	0xaf8bc	829	829	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch03.c
range	.text	0xaf8af	0xafa1f	368	368	0	10000	1	1	handler_retdec_function	entry=264;class=affine_dispatch_fallback;sidecar=vm_weak_handlers_retdec.c
range	.text	0xaf8af	0xafa1f	368	368	0	10000	1	1	handler_retdec_function	entry=266;class=sampled_only;sidecar=vm_weak_handlers_retdec.c
range	.text	0xaf8af	0xafa1f	368	368	0	10000	1	1	retdec_address_range	vm_weak_handlers_retdec.c
range	.text	0xaf8af	0xafa2d	382	382	0	10000	1	1	handler_retdec_selected	entry=266;class=sampled_only;sidecar=vm_weak_handlers_retdec.c
range	.text	0xaf8af	0xafa2d	382	382	0	10000	1	1	retdec_header_range	vm_weak_handlers_retdec.c
range	.text	0xafa1f	0xb0007	1512	1512	0	10000	1	1	handler_retdec_function	entry=267;class=static_validated;sidecar=vm_validated_handlers_retdec_batch06.c
range	.text	0xafa1f	0xb0007	1512	1512	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch06.c
range	.text	0xafa1f	0xb0015	1526	1526	0	10000	1	1	handler_retdec_selected	entry=267;class=static_validated;sidecar=vm_validated_handlers_retdec_batch06.c
range	.text	0xafa1f	0xb0015	1526	1526	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch06.c
range	.text	0xb0007	0xb045b	1108	1108	0	10000	1	1	handler_retdec_function	entry=268;class=static_validated;sidecar=vm_validated_handlers_retdec_batch04.c
range	.text	0xb0007	0xb045b	1108	1108	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch04.c
range	.text	0xb0007	0xb0468	1121	1121	0	10000	1	1	handler_retdec_selected	entry=268;class=static_validated;sidecar=vm_validated_handlers_retdec_batch04.c
range	.text	0xb0007	0xb0468	1121	1121	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch04.c
range	.text	0xb045b	0xb0930	1237	1237	0	10000	1	1	handler_retdec_function	entry=269;class=static_validated;sidecar=vm_validated_handlers_retdec_batch05.c
range	.text	0xb045b	0xb0930	1237	1237	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch05.c
range	.text	0xb045b	0xb093e	1251	1251	0	10000	1	1	handler_retdec_selected	entry=269;class=static_validated;sidecar=vm_validated_handlers_retdec_batch05.c
range	.text	0xb045b	0xb093e	1251	1251	0	10000	1	1	retdec_header_range	vm_validated_handlers_retdec_batch05.c
range	.text	0xb045d	0xb0462	5	5	0	10000	1	1	handler_retdec_function	entry=268;class=static_validated;sidecar=vm_validated_handlers_retdec_batch04.c
range	.text	0xb045d	0xb0462	5	5	0	10000	1	1	retdec_address_range	vm_validated_handlers_retdec_batch04.c
range	.text	0xb0930	0xb09ab	123	123	0	10000	1	1	handler_retdec_function	entry=270;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
range	.text	0xb0930	0xb09ab	123	123	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch05.c
range	.text	0xb0930	0xb0e3d	1293	1293	0	10000	1	1	handler_retdec_selected	entry=270;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
range	.text	0xb0930	0xb0e3d	1293	1293	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch05.c
range	.text	0xb09ab	0xb0e30	1157	1157	0	10000	1	1	handler_retdec_function	entry=270;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
range	.text	0xb09ab	0xb0e30	1157	1157	0	10000	1	1	handler_retdec_function	entry=271;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
range	.text	0xb09ab	0xb0e30	1157	1157	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch05.c
range	.text	0xb09ab	0xb0e3d	1170	1170	0	10000	1	1	handler_retdec_selected	entry=271;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
range	.text	0xb09ab	0xb0e3d	1170	1170	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch05.c
range	.text	0xb0e30	0xb11ca	922	922	0	10000	1	1	handler_retdec_function	entry=272;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch04.c
range	.text	0xb0e30	0xb11ca	922	922	0	10000	1	1	retdec_address_range	vm_unobserved_handlers_retdec_batch04.c
range	.text	0xb0e30	0xb11d7	935	935	0	10000	1	1	handler_retdec_selected	entry=272;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch04.c
range	.text	0xb0e30	0xb11d7	935	935	0	10000	1	1	retdec_header_range	vm_unobserved_handlers_retdec_batch04.c
range	.text	0xb0e32	0xb0e37	5	5	0	10000	1	1	handler_retdec_function	entry=270;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
range	.text	0xb0e32	0xb0e37	5	5	0	10000	1	1	handler_retdec_function	entry=271;class=unobserved_static;sidecar=vm_unobserved_handlers_retdec_batch05.c
