program	case_state	status	block	row_count	terminal_kind	successor_vm_ip	successor_entry	edge_kind	edge_delta	edge_semantic_ir	raw_bytes_0_5	raw_u16_0	raw_u16_1	raw_u16_2	raw_u16_4	observed_pre_state	observed_pre_flags	observed_pre_byte	observed_first_target_entry	trace_observations	trace_with_pre_state	reduction	missing
021	0x172d66	needs_more_evidence	109	194	exact_instruction	0x173043	95	covered_synthetic_fallthrough	+0x4	next = 95@0x8c41c:1, ip += +0x4; dispatch_model=static_100	0xc 0x1 0x4a 0x1c 0x86 0x6c	0x10c	0x4a01	0x1c4a	0x6c86				268	11	0	concrete_successor_edge	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
021	0x173051	needs_more_evidence	110	162	exact_instruction	0x1732b3	216	covered_synthetic_fallthrough	+0x4	next = 216@0xa4a61:1, ip += +0x4; dispatch_model=static_100	0xc4 0x0 0x4f 0x6e 0xfc 0xf8	0xc4	0x4f00	0x6e4f	0xf8fc				196	11	0	concrete_successor_edge	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
021	0x1732c1	needs_more_evidence	111	144	exact_instruction	0x1734dd	311	covered_synthetic_fallthrough	+0x4	next = 311@0xb86f8:1, ip += +0x4; dispatch_model=static_100	0xc4 0x0 0x4f 0x6e 0x34 0xf6	0xc4	0x4f00	0x6e4f	0xf634				196	11	0	concrete_successor_edge	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
021	0x1734eb	needs_more_evidence	112	144	exact_instruction	0x173707	278	covered_synthetic_fallthrough	+0x4	next = 278@0xb2342:1, ip += +0x4; dispatch_model=static_100	0x72 0x0 0xab 0x67 0x8c 0xac	0x72	0xab00	0x67ab	0xac8c				114	11	0	concrete_successor_edge	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
021	0x173715	needs_more_evidence	113	181	exact_instruction	0x1739be	95	covered_synthetic_fallthrough	+0x4	next = 95@0x8c41c:1, ip += +0x4; dispatch_model=static_100	0x51 0x1 0x70 0x99 0x99 0x0	0x151	0x7001	0x9970	0x99				337	11	0	concrete_successor_edge	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
021	0x1739cc	needs_more_evidence	114	194	exact_instruction	0x173ca9	311	covered_synthetic_fallthrough	+0x4	next = 311@0xb86f8:1, ip += +0x4; dispatch_model=static_100	0xb9 0x0 0xa3 0xa4 0x3a 0x37	0xb9	0xa300	0xa4a3	0x373a				185	11	0	concrete_successor_edge	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
021	0x173cb7	needs_more_evidence	115	162	exact_instruction	0x173f19	216	covered_synthetic_fallthrough	+0x4	next = 216@0xa4a61:1, ip += +0x4; dispatch_model=static_100	0x4d 0x1 0xfb 0xe6 0x99 0x0	0x14d	0xfb01	0xe6fb	0x99				333	11	0	concrete_successor_edge	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
021	0x173f27	needs_more_evidence	116	144	exact_instruction	0x174143	278	covered_synthetic_fallthrough	+0x4	next = 278@0xb2342:1, ip += +0x4; dispatch_model=static_100	0x42 0x0 0xf1 0x92 0x3a 0xe1	0x42	0xf100	0x92f1	0xe13a				66	11	0	concrete_successor_edge	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
021	0x174151	needs_more_evidence	117	144	exact_instruction	0x17436d	264	covered_synthetic_fallthrough	+0x4	next = 264@0xaf4cf:1, ip += +0x4; dispatch_model=static_100	0xbd 0x0 0x99 0x0 0x1c 0xe0	0xbd	0x9900	0x99	0xe01c				189	11	0	concrete_successor_edge	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
021	0x17437b	needs_more_evidence	118	116	exact_instruction	0x17452e	299	covered_synthetic_fallthrough	+0x4	next = 299@0xb6bba:1, ip += +0x4; dispatch_model=static_100	0x42 0x0 0x79 0x93 0x3a 0x79	0x42	0x7900	0x9379	0x793a				66	11	0	concrete_successor_edge	state_trace_pre_state,state_trace_pre_flags,state_trace_pre_byte
