section	offset	end	size	realsz	name	safe_name	kind	nbbs	ninstrs	edges	indegree	outdegree	nlocals	nargs	stackframe	noreturn	signature
.text	0x4fd9ea	0x4fdc7c	658	658	fcn.004fd9ea	native_stub_004fd9ea_fcn_004fd9ea	r2_discovered	41	146	57	1	9	0	2	16	0	fcn.004fd9ea (int64_t arg4, int64_t arg_8h);
.text	0x4fddc0	0x4fdfee	558	558	method.std::basic_filebuf_char__std::char_traits_char___.virtual_64	native_stub_004fddc0_method_std_basic_filebuf_char_std_char_traits_char_virtual_64	native_discovered	30	138	44	0	7	0	3	40	0	method.std::basic_filebuf_char__std::char_traits_char___.virtual_64 (uint32_t arg1, int64_t arg2, int64_t arg3);
.text	0x4fe020	0x4fe25a	570	570	method.std::basic_filebuf_wchar_t__std::char_traits_wchar_t___.virtual_64	native_stub_004fe020_method_std_basic_filebuf_wchar_t_std_char_traits_wchar_t_virtual_64	native_discovered	30	144	44	0	7	0	3	56	0	method.std::basic_filebuf_wchar_t__std::char_traits_wchar_t___.virtual_64 (uint32_t arg1, int64_t arg2, int64_t arg3);
.text	0x4fe280	0x4fec1e	2462	2462	method.std::basic_filebuf_char__std::char_traits_char___.virtual_96	native_stub_004fe280_method_std_basic_filebuf_char_std_char_traits_char_virtual_96	native_discovered	136	612	203	0	28	1	3	168	0	method.std::basic_filebuf_char__std::char_traits_char___.virtual_96 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x4feb80	0x4fecdf	351	351	fcn.004feb80	native_stub_004feb80_fcn_004feb80	r2_discovered	3	66	2	27	4	0	1	40	0	fcn.004feb80 (int64_t arg1);
.text	0x4fed10	0x4fef07	503	503	fcn.004fed10	native_stub_004fed10_fcn_004fed10	r2_discovered	1	82	0	6	1	0	2	24	0	fcn.004fed10 (int64_t arg1, int64_t arg2);
.text	0x4ff1c0	0x4ff1f5	53	53	fcn.004ff1c0	native_stub_004ff1c0_fcn_004ff1c0	r2_discovered	4	13	4	3	1	0	1	8	0	fcn.004ff1c0 (uint32_t arg1);
.text	0x4ff200	0x4ff26f	111	111	fcn.004ff200	native_stub_004ff200_fcn_004ff200	r2_discovered	7	20	9	2	2	0	1	8	0	fcn.004ff200 (uint32_t arg1);
.text	0x4ff270	0x4ff3e8	376	376	fcn.004ff270	native_stub_004ff270_fcn_004ff270	r2_discovered	14	110	20	2	10	9	3	136	0	fcn.004ff270 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x4ff3f0	0x4ff457	103	103	fcn.004ff3f0	native_stub_004ff3f0_fcn_004ff3f0	r2_discovered	3	31	2	3	2	0	2	24	0	fcn.004ff3f0 (int64_t arg1, int64_t arg2);
.text	0x4ff460	0x4ff5a7	327	327	fcn.004ff460	native_stub_004ff460_fcn_004ff460	r2_discovered	19	87	28	3	7	4	1	288	0	fcn.004ff460 (uint32_t arg1);
.text	0x4ff5b0	0x4ff69b	235	235	fcn.004ff5b0	native_stub_004ff5b0_fcn_004ff5b0	r2_discovered	8	58	9	3	3	1	4	0	0	fcn.004ff5b0 (int64_t arg1, int64_t arg2, int64_t arg3, int64_t arg4);
.text	0x4ff6a0	0x4ff8cd	557	557	method.std::basic_filebuf_char__std::char_traits_char___.virtual_104	native_stub_004ff6a0_method_std_basic_filebuf_char_std_char_traits_char_virtual_104	native_discovered	31	129	47	0	5	2	2	40	0	method.std::basic_filebuf_char__std::char_traits_char___.virtual_104 (uint32_t arg1, int64_t arg2);
.text	0x4ff8f0	0x4ffb01	529	529	method.std::basic_filebuf_char__std::char_traits_char___.virtual_32	native_stub_004ff8f0_method_std_basic_filebuf_char_std_char_traits_char_virtual_32	native_discovered	28	139	41	0	8	2	3	72	0	method.std::basic_filebuf_char__std::char_traits_char___.virtual_32 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x4ffb20	0x4ffbe6	198	198	method.std::basic_filebuf_char__std::char_traits_char___.virtual_40	native_stub_004ffb20_method_std_basic_filebuf_char_std_char_traits_char_virtual_40	native_discovered	8	53	9	0	3	1	3	40	0	method.std::basic_filebuf_char__std::char_traits_char___.virtual_40 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x4ffbf0	0x4ffe7e	654	654	method.std::basic_filebuf_char__std::char_traits_char___.virtual_16	native_stub_004ffbf0_method_std_basic_filebuf_char_std_char_traits_char_virtual_16	native_discovered	35	148	52	0	12	1	2	40	0	method.std::basic_filebuf_char__std::char_traits_char___.virtual_16 (int64_t arg1, int64_t arg2);
.text	0x5009e0	0x500b42	354	354	fcn.005009e0	native_stub_005009e0_fcn_005009e0	r2_discovered	3	66	2	27	4	0	1	40	0	fcn.005009e0 (int64_t arg1);
.text	0x500b70	0x500d66	502	502	fcn.00500b70	native_stub_00500b70_fcn_00500b70	r2_discovered	1	82	0	6	1	0	2	24	0	fcn.00500b70 (int64_t arg1, int64_t arg2);
.text	0x501020	0x50106d	77	77	fcn.00501020	native_stub_00501020_fcn_00501020	r2_discovered	6	18	7	3	2	0	1	16	0	fcn.00501020 (uint32_t arg1);
.text	0x501070	0x5010df	111	111	fcn.00501070	native_stub_00501070_fcn_00501070	r2_discovered	7	20	9	2	2	0	1	0	0	fcn.00501070 (uint32_t arg1);
.text	0x5010e0	0x501258	376	376	fcn.005010e0	native_stub_005010e0_fcn_005010e0	r2_discovered	14	110	20	2	10	9	3	136	0	fcn.005010e0 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x501260	0x5012d0	112	112	fcn.00501260	native_stub_00501260_fcn_00501260	r2_discovered	3	33	2	3	2	0	2	24	0	fcn.00501260 (int64_t arg1, int64_t arg2);
.text	0x5012d0	0x501417	327	327	fcn.005012d0	native_stub_005012d0_fcn_005012d0	r2_discovered	19	87	28	3	7	4	1	288	0	fcn.005012d0 (uint32_t arg1);
.text	0x501420	0x50150b	235	235	fcn.00501420	native_stub_00501420_fcn_00501420	r2_discovered	8	58	9	3	3	1	4	0	0	fcn.00501420 (int64_t arg1, int64_t arg2, int64_t arg3, int64_t arg4);
.text	0x501510	0x50174d	573	573	method.std::basic_filebuf_wchar_t__std::char_traits_wchar_t___.virtual_104	native_stub_00501510_method_std_basic_filebuf_wchar_t_std_char_traits_wchar_t_virtual_104	native_discovered	32	132	48	0	5	2	2	40	0	method.std::basic_filebuf_wchar_t__std::char_traits_wchar_t___.virtual_104 (uint32_t arg1, int64_t arg2);
.text	0x501780	0x501998	536	536	method.std::basic_filebuf_wchar_t__std::char_traits_wchar_t___.virtual_32	native_stub_00501780_method_std_basic_filebuf_wchar_t_std_char_traits_wchar_t_virtual_32	native_discovered	28	141	41	0	8	2	3	72	0	method.std::basic_filebuf_wchar_t__std::char_traits_wchar_t___.virtual_32 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x5019b0	0x501a79	201	201	method.std::basic_filebuf_wchar_t__std::char_traits_wchar_t___.virtual_40	native_stub_005019b0_method_std_basic_filebuf_wchar_t_std_char_traits_wchar_t_virtual_40	native_discovered	8	54	9	0	3	1	3	40	0	method.std::basic_filebuf_wchar_t__std::char_traits_wchar_t___.virtual_40 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x501a90	0x501d23	659	659	method.std::basic_filebuf_wchar_t__std::char_traits_wchar_t___.virtual_16	native_stub_00501a90_method_std_basic_filebuf_wchar_t_std_char_traits_wchar_t_virtual_16	native_discovered	35	149	52	0	12	1	2	40	0	method.std::basic_filebuf_wchar_t__std::char_traits_wchar_t___.virtual_16 (int64_t arg1, int64_t arg2);
.text	0x5027f0	0x502870	128	128	fcn.005027f0	native_stub_005027f0_fcn_005027f0	r2_discovered	1	27	0	1	1	0	1	8	0	fcn.005027f0 (int64_t arg1);
.text	0x502870	0x50294e	222	222	fcn.00502870	native_stub_00502870_fcn_00502870	r2_discovered	7	54	9	25	5	1	1	40	0	fcn.00502870 (int64_t arg1);
.text	0x5029a0	0x5029d8	56	56	fcn.005029a0	native_stub_005029a0_fcn_005029a0	r2_discovered	1	14	0	26	2	0	1	8	0	fcn.005029a0 (int64_t arg1);
.text	0x502a90	0x502b4f	191	191	fcn.00502a90	native_stub_00502a90_fcn_00502a90	r2_discovered	1	41	0	1	4	0	1	40	0	fcn.00502a90 (int64_t arg1);
.text	0x502fa0	0x50316a	458	458	fcn.00502fa0	native_stub_00502fa0_fcn_00502fa0	r2_discovered	1	77	0	3	2	0	2	24	0	fcn.00502fa0 (int64_t arg1, int64_t arg2);
.text	0x5033d0	0x5034d6	262	262	fcn.005033d0	native_stub_005033d0_fcn_005033d0	r2_discovered	10	66	13	29	7	1	3	56	0	fcn.005033d0 (int64_t arg1, int64_t arg2, int64_t arg3);
.text	0x5045a0	0x5045ca	42	42	fcn.005045a0	native_stub_005045a0_fcn_005045a0	r2_discovered	3	15	2	1	1	0	1	8	0	fcn.005045a0 (int64_t arg1);
.text	0x5046d0	0x504774	164	164	method.std::basic_fstream_char__std::char_traits_char___.virtual_0	native_stub_005046d0_method_std_basic_fstream_char_std_char_traits_char_virtual_0	native_discovered	1	34	1	0	3	0	1	8	0	method.std::basic_fstream_char__std::char_traits_char___.virtual_0 (int64_t arg1);
.text	0x5048d0	0x50497c	172	172	method.std::basic_fstream_char__std::char_traits_char___.virtual_8	native_stub_005048d0_method_std_basic_fstream_char_std_char_traits_char_virtual_8	native_discovered	1	36	0	0	4	0	1	8	0	method.std::basic_fstream_char__std::char_traits_char___.virtual_8 (int64_t arg1);
