observation	delta	shape	constant_bytes	skeleton_hash	events	entries	top_entries	top_targets	top_ops	skeleton
exact	+0x5	EECCE	b2=0x3d,b3=0x01	c899ea9e0e7050dc	89	1	0@0x78561:89	352@0xc1ec4:41,144@0x95887:31,257@0xadbfd:10,108@0x8f24b:7	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,IPADV+0x2:2,RIP+0x2/2:2,WF+0x71/8:2	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
exact	+0x3	CEE	b0=0x62	a38f672ed4079256	75	1	250@0xac802:75	43@0x8173d:71,196@0x9fbcd:3,157@0x98a9a:1	RF+0x23/4:6,WF+0x170/4:6,WF+0x23/4:4,RF+0x81/8:3,RF+0x71/8:2,RF+0x170/4:2	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:sub;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx
exact	+0x5	VVCCV	b2=0x3d,b3=0x01	7331317eb5b662c4	75	1	245@0xab141:75	316@0xb987b:28,145@0x95b5c:28,75@0x873fc:12,210@0xa2da3:3,334@0xbdd18:3,43@0x8173d:1	RF+0x0/8:3,RF+0xa/8:3,RF+0x170/4:2,RF+0x60/8:2,WF+0x71/8:2,RF+0x81/8:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
exact	+0x5	EEECC	b3=0x3d,b4=0x01	46d69163fe75f6f6	70	1	326@0xbc06d:70	108@0x8f24b:57,352@0xc1ec4:13	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,IPADV+0x3:2,RIP+0x3/2:2,WF+0x71/8:2	RF+0xa/8:mov;IPADV+0x1;RF+0x10f/8:mov;RIP+0x1/2:movzx;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	VVVCC	b3=0x3d,b4=0x01	bc9d07591bdcdfad	66	1	131@0x937d0:66	144@0x95887:31,173@0x9ba74:15,108@0x8f24b:10,160@0x994cf:4,352@0xc1ec4:2,198@0xa037e:2	WF+0x23/4:10,RF+0x23/4:9,WF+0x170/4:6,RF+0x81/8:4,RF+0xa/8:3,RF+0x60/8:2	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
exact	+0xd	CCCCCCCCCCCCC	b0=0x47,b1=0x4e,b2=0x04,b3=0x00,b4=0x80,b5=0x00,b6=0x3d,b7=0x01,b8=0x89,b9=0xe8,b10=0x01,b11=0xb9	e396dc5b064e6f5a	64	1	102@0x8d71d:64	268@0xb0007:64	RF+0xa/8:6,IPADV+0x6:1,RIP+0x6/2:1,IPADV+0x8:1,RIP+0x8/1:1,IPADV+0x0:1	RF+0xa/8:mov;IPADV+0xb;RIP+0xb/2:movzx;RF+0x10f/8:mov;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
exact	+0x5	VCCVV	b1=0x3d,b2=0x01	50ea7d72cd5925e1	50	1	186@0x9dcae:50	257@0xadbfd:25,144@0x95887:9,173@0x9ba74:6,160@0x994cf:4,198@0xa037e:2,256@0xad849:2	RF+0xa/8:4,RF+0x0/8:2,WF+0x23/4:2,RF+0x60/8:2,IPADV+0x1:2,RIP+0x1/2:2	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x5	CCVVV	b0=0x3d,b1=0x01	9f88b6ed9d584e2b	45	1	151@0x97311:45	198@0xa037e:16,173@0x9ba74:12,352@0xc1ec4:7,160@0x994cf:6,144@0x95887:4	RF+0xa/8:4,RF+0x60/8:2,RF+0x0/8:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
exact	+0x5	CCEEV	b0=0x3d,b1=0x01	1f80d7f0cd39ba4e	44	1	336@0xbe8cd:44	256@0xad849:12,108@0x8f24b:8,173@0x9ba74:8,352@0xc1ec4:7,144@0x95887:5,198@0xa037e:4	RF+0xa/8:4,RF+0x60/8:2,RF+0x0/8:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x2;RIP+0x2/2:movzx;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r10
sampled_long_or_sparse	+0x2a5	sampled	-	cf09eea42c4c5ac9	42	1	334@0xbdd18:42	354@0xc2241:33,171@0x9b4b3:5,165@0x9a24c:4	RF+0xa/8:4,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1,RIP+0xa/1:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:rdx
exact	+0x5	CCEEE	b0=0x3d,b1=0x01	d7f71d5491bc845c	39	1	251@0xacbc5:39	108@0x8f24b:22,198@0xa037e:17	RF+0xa/8:5,RF+0x0/8:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2,RF+0x81/8:1	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi;RF+0xa/8:mov
sampled_long_or_sparse	+0x78	sampled	-	533851ef13545e4e	39	1	246@0xab427:39	165@0x9a24c:31,354@0xc2241:6,171@0x9b4b3:2	RF+0xa/8:4,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1,RIP+0xa/1:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:r9
exact	+0x5	VVCCV	b2=0x3d,b3=0x01	25d615d754aa73c4	37	1	348@0xc0d7d:37	352@0xc1ec4:12,257@0xadbfd:7,173@0x9ba74:5,160@0x994cf:5,198@0xa037e:3,108@0x8f24b:3	RF+0x0/8:5,WF+0x170/4:5,RF+0x71/8:4,RF+0x23/4:4,WF+0x23/4:4,RF+0x81/8:3	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi
exact	+0x5	VVCCV	b2=0x3d,b3=0x01	d30889d577af0538	33	1	74@0x86d43:33	108@0x8f24b:9,160@0x994cf:9,352@0xc1ec4:5,198@0xa037e:4,173@0x9ba74:4,144@0x95887:2	WF+0x23/4:7,RF+0x170/4:6,RF+0x0/8:4,RF+0x71/8:3,WF+0x170/4:3,RF+0x81/8:3	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi
exact	+0x5	CCEEE	b0=0x3d,b1=0x01	8e88aa3261e831b4	27	1	290@0xb4c00:27	257@0xadbfd:17,108@0x8f24b:10	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x10f/8:mov;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
exact	+0x5	EECCE	b2=0x3d,b3=0x01	3760363d13fc92fb	27	1	56@0x83e76:27	160@0x994cf:13,173@0x9ba74:10,108@0x8f24b:4	RF+0xa/8:4,RF+0x0/8:2,RF+0x60/8:2,IPADV+0x2:2,RIP+0x2/2:2,WF+0x71/8:2	RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
exact	+0x4	VVVV	-	6a1fee4cd0f7744e	23	1	65@0x85371:23	253@0xacfb1:4,18@0x7be9b:4,199@0xa0631:2,43@0x8173d:2,337@0xbec0e:2,347@0xc088d:1	RF+0xa/8:2,RF+0x170/4:2,RF+0x23/4:2,WF+0x23/4:2,RF+0x81/8:2,IPADV+0x2:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x4	EEEE	-	2717b9b8c1beb49d	20	1	248@0xac110:20	258@0xadf2c:9,168@0x9aa83:4,189@0x9e7af:2,157@0x98a9a:2,124@0x91e81:1,345@0xc02e4:1	WF+0x23/4:6,RF+0x170/4:3,RF+0x23/4:3,RF+0x81/8:2,RF+0xa/8:2,WF+0x170/4:2	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
sampled_long_or_sparse	+0x30	sampled	-	aca44e810825fe46	15	1	210@0xa2da3:15	354@0xc2241:7,171@0x9b4b3:6,165@0x9a24c:2	RF+0xa/8:4,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1,RIP+0xa/1:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:r13
exact	+0x5	CCEEE	b0=0x3d,b1=0x01	7d0a0dbe15fcc589	12	1	87@0x8a49e:12	257@0xadbfd:4,108@0x8f24b:4,256@0xad849:4	WF+0x170/4:7,RF+0x23/4:3,RF+0x0/8:3,RF+0xa/8:3,RF+0x81/8:2,RF+0x60/8:2	RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x10f/8:mov;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
exact	+0x5	EECCE	b2=0x3d,b3=0x01	3903d861401138ec	10	1	153@0x979ab:10	144@0x95887:5,173@0x9ba74:5	RF+0xa/8:4,RF+0x0/8:3,RF+0x60/8:2,RF+0x170/4:2,IPADV+0x2:2,RIP+0x2/2:2	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r9;RF+0x23/4:mov
exact	+0x5	ECCEE	b1=0x3d,b2=0x01	8a57b40e895c7f02	7	1	240@0xa9cf7:7	173@0x9ba74:5,108@0x8f24b:2	RF+0xa/8:4,RF+0x0/8:2,RF+0x60/8:2,IPADV+0x1:2,RIP+0x1/2:2,RF+0x194/1:2	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x5	CCCCC	b0=0xce,b1=0x13,b2=0x3d,b3=0x01,b4=0x87	c01ecc161e652058	6	1	225@0xa6af9:6	144@0x95887:6	RF+0xa/8:4,RF+0x60/8:2,RF+0x194/1:2,RF+0x0/8:2,IPADV+0x2:2,RIP+0x2/2:2	RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
exact	+0x5	CCEEC	b0=0x3d,b1=0x01,b4=0x00	7433166036dc3d92	6	1	359@0xc3406:6	108@0x8f24b:4,160@0x994cf:2	RF+0xa/8:3,RF+0x0/8:2,RF+0x23/4:2,WF+0x170/4:2,WF+0x71/8:2,WF+0x23/4:2	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx
exact	+0x5	EEECC	b3=0x3d,b4=0x01	65adbd203a16a238	6	1	357@0xc29cf:6	352@0xc1ec4:3,144@0x95887:3	RF+0xa/8:4,RF+0x60/8:2,RF+0x0/8:2,IPADV+0x3:2,RIP+0x3/2:2,WF+0x71/8:2	RF+0xa/8:mov;IPADV+0x0;RF+0x10f/8:mov;RIP+0x0/2:movzx;RF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx
exact	+0x4	EECC	b2=0x00,b3=0x00	5e1653aa00b13967	5	1	86@0x8a37f:5	310@0xb8556:4,169@0x9af18:1	RF+0x194/1:1,RF+0xa/8:1,IPADV+0x0:1,RIP+0x0/2:1,RF+0x10f/8:1,TDYN:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x5	CCCCC	b0=0x3d,b1=0x3d,b2=0x01,b3=0x89,b4=0x76	3a1f28f165852031	5	1	187@0x9e07d:5	173@0x9ba74:5	RF+0xa/8:4,RF+0x0/8:3,IPADV+0x1:2,RIP+0x1/2:2,WF+0x71/8:2,RF+0x170/4:2	RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r10
exact	+0x5	EECCE	b2=0x3d,b3=0x01	4819578994ee8e08	5	1	13@0x7aee8:5	256@0xad849:4,257@0xadbfd:1	RF+0x0/8:5,RF+0x81/8:4,RF+0x23/4:4,WF+0x23/4:4,RF+0xa/8:3,RF+0x71/8:3	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
exact	+0x5	EECCE	b2=0x3d,b3=0x01	f66258d59e149898	5	1	130@0x931d3:5	144@0x95887:4,198@0xa037e:1	RF+0x170/4:3,RF+0x0/8:3,WF+0x23/4:3,RF+0x23/4:3,WF+0x170/4:3,RF+0xa/8:3	RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0x03,b3=0x6c,b4=0xa7	8a68d26e84949302	4	1	231@0xa799b:4	198@0xa037e:4	WF+0x170/4:6,RF+0x0/8:5,WF+0x23/4:4,RF+0x194/1:4,RF+0x170/4:4,RF+0x23/4:3	RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0x7e,b3=0x59,b4=0xff	52a9d815db16de8d	4	1	313@0xb8b42:4	352@0xc1ec4:4	RF+0x170/4:7,WF+0x170/4:6,RF+0x23/4:5,WF+0x23/4:5,RF+0x0/8:4,RF+0x81/8:3	RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
exact	+0x5	CCCCC	b0=0x53,b1=0x00,b2=0x08,b3=0x3d,b4=0x01	93d2dbc0a7c6ffa9	4	1	221@0xa5889:4	256@0xad849:4	RF+0x81/8:7,WF+0x23/4:6,RF+0x0/8:4,RF+0x23/4:3,RF+0xa/8:3,RF+0x170/4:2	RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x10f/8:mov;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdi
exact	+0x5	CCCCC	b0=0x5c,b1=0xc2,b2=0xa3,b3=0x3d,b4=0x01	afb4de5c5be229eb	4	1	36@0x800a1:4	108@0x8f24b:4	WF+0x170/4:5,RF+0x23/4:3,RF+0x71/8:3,WF+0x23/4:3,RF+0xa/8:3,RF+0x0/8:2	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r15
exact	+0x5	CCCCC	b0=0xb7,b1=0xce,b2=0xc9,b3=0x3d,b4=0x01	f30da4d1bb9dec51	4	1	267@0xafa1f:4	144@0x95887:4	WF+0x23/4:7,RF+0x23/4:5,RF+0x0/8:4,WF+0x170/4:4,RF+0x170/4:3,RF+0x194/1:3	RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax
exact	+0x5	CCCCC	b0=0xd2,b1=0xbd,b2=0xb3,b3=0x3d,b4=0x01	30507212145f00ab	4	1	214@0xa3fe9:4	257@0xadbfd:4	WF+0x170/4:7,WF+0x23/4:6,RF+0x194/1:4,RF+0x23/4:3,RF+0x0/8:3,RF+0xa/8:3	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x4	CCEE	b0=0x00,b1=0x00	2a38780ce71f6ff8	3	1	42@0x815ea:3	169@0x9af18:2,310@0xb8556:1	RF+0x170/4:3,WF+0x23/4:3,RF+0x0/8:1,RF+0x23/4:1,WF+0x170/4:1,RF+0xa/8:1	RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax
exact	+0x5	CCCCC	b0=0x69,b1=0x3d,b2=0x01,b3=0xb4,b4=0x4a	480aa429577861a1	3	1	9@0x79da3:3	256@0xad849:3	RF+0xa/8:3,RF+0x0/8:2,RF+0x194/1:2,WF+0x71/8:2,WF+0x0/8:1,RF+0x71/8:1	RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8;RF+0x194/1:mov
sampled_backedge	-0x2306	sampled	-	00977df261a72c34	3	1	195@0x9fb50:3	310@0xb8556:2,86@0x8a37f:1	WF+0x170/4:7,WF+0x23/4:6,RF+0x23/4:5,RF+0xa/8:4,RF+0x170/4:4,RF+0x71/8:3	RF+0xa/8:mov;IPADV+0x2;RF+0x10f/8:mov;RIP+0x2/2:movzx;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r10
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0xdf,b3=0x2e,b4=0xed	5e433235f1a64822	2	1	31@0x7ecd2:2	352@0xc1ec4:2	RF+0x0/8:3,RF+0xa/8:3,RF+0x170/4:2,WF+0x71/8:2,WF+0x0/8:1,RF+0x194/1:1	RF+0xa/8:mov;IPADV+0x2;RF+0x10f/8:mov;RIP+0x2/2:movzx;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax
exact	+0x5	CCCCC	b0=0x75,b1=0xd8,b2=0x3d,b3=0x01,b4=0x5b	89bec00432ea7154	2	1	136@0x9461b:2	198@0xa037e:2	RF+0xa/8:4,RF+0x0/8:3,RF+0x60/8:2,RF+0x71/8:2,IPADV+0x2:2,RIP+0x2/2:2	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	ECCEE	b1=0x3d,b2=0x01	cdd2edf1cfa95c61	2	1	112@0x8faec:2	160@0x994cf:1,108@0x8f24b:1	WF+0x170/4:6,RF+0x170/4:5,WF+0x23/4:5,RF+0x194/1:4,RF+0x23/4:4,RF+0x0/8:3	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:xor;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r9
exact	+0x5	EECCE	b2=0x3d,b3=0x01	4891ede5048eedad	2	1	209@0xa2935:2	257@0xadbfd:1,352@0xc1ec4:1	WF+0x23/4:7,RF+0x81/8:5,RF+0x23/4:4,RF+0x0/8:4,RF+0xa/8:3,RF+0x170/4:2	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdi
exact	+0xd	CCCCCCCCCCCCC	b0=0x00,b1=0x09,b2=0xc9,b3=0x8e,b4=0x9a,b5=0x20,b6=0x65,b7=0xea,b8=0x55,b9=0x36,b10=0x00,b11=0x80	d13d30e3eec95e5b	2	1	69@0x85f24:2	310@0xb8556:2	RF+0xa/8:14,WF+0x23/4:6,RF+0x23/4:5,WF+0x170/4:5,IPADV+0x7:4,RIP+0x7/4:4	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0xd	EEECCCCCCCCEE	b3=0x00,b4=0x80,b5=0x00,b6=0x3d,b7=0x01,b8=0x22,b9=0xe8,b10=0x01	38bed2d8eca631f7	2	1	241@0xa9ffa:2	333@0xbd8af:1,66@0x855ff:1	RF+0xa/8:6,IPADV+0x6:1,RIP+0x6/2:1,IPADV+0x8:1,RIP+0x8/1:1,IPADV+0x0:1	RF+0xa/8:mov;IPADV+0xb;RIP+0xb/2:movzx;RF+0x10f/8:mov;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
sampled_backedge	-0x7fe6	sampled	-	37a76dff328e0402	2	1	299@0xb6bba:2	169@0x9af18:1,310@0xb8556:1	RF+0x170/4:9,RF+0x0/8:7,WF+0x170/4:5,RF+0xa/8:4,RF+0x81/8:4,RF+0x23/4:3	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12;RF+0x60/8:mov
central_or_long	+0x2cef7	sampled	-	868a7a966976575d	1	1	175@0x9c08f:1	310@0xb8556:1	RF+0xa/8:4,RF+0x71/8:4,RF+0x23/4:3,WF+0x170/4:3,IPADV+0x0:2,RF+0x170/4:2	RF+0xa/8:mov;IPADV+0x2;RF+0x10f/8:mov;RIP+0x2/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x20	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC	b0=0xab,b1=0x00,b2=0x00,b3=0x00,b4=0x20,b5=0x00,b6=0x00,b7=0x00,b8=0xa8,b9=0x00,b10=0xb3,b11=0x00	d5604b4e2772faa4	1	1	308@0xb837c:1	171@0x9b4b3:1	RF+0xa/8:3,WF+0xa/8:2,IPADV+0x0:1,RIP+0x0/2:1,RF+0x10f/8:1,TDYN:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:r10;RF+0xa/8:mov
exact	+0x4	CCCC	b0=0x36,b1=0x01,b2=0x00,b3=0x00	4be792cc77cd9a23	1	1	323@0xbb6e6:1	310@0xb8556:1	RF+0x23/4:5,WF+0x23/4:4,WF+0x170/4:2,RF+0x81/8:1,RF+0x170/4:1,RF+0x0/8:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax;RF+0x23/4:mov
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0x00,b3=0x59,b4=0x47	dc3a22d6a9e37e02	1	1	229@0xa71fe:1	352@0xc1ec4:1	RF+0x170/4:5,RF+0x194/1:5,RF+0x0/8:4,WF+0x170/4:3,RF+0xa/8:3,RF+0x60/8:2	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0x67,b3=0x85,b4=0x4f	7dea7bbe081df3af	1	1	285@0xb3ff4:1	160@0x994cf:1	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
exact	+0x5	CCCCC	b0=0x69,b1=0xf8,b2=0x00,b3=0x3d,b4=0x01	d712345fb648119b	1	1	35@0x7fd4d:1	256@0xad849:1	RF+0xa/8:3,RF+0x0/8:2,RF+0x60/8:2,RF+0x71/8:2,WF+0x71/8:2,WF+0x0/8:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8;RF+0x81/8:mov
exact	+0x5	CCCCC	b0=0x7d,b1=0x1a,b2=0x3d,b3=0x01,b4=0x00	8981a49d84bb5165	1	1	358@0xc2d37:1	144@0x95887:1	WF+0x170/4:10,RF+0x23/4:7,RF+0x194/1:5,RF+0x81/8:3,RF+0x0/8:3,RF+0xa/8:3	RF+0xa/8:mov;IPADV+0x0;RF+0x10f/8:mov;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	CCCCC	b0=0xf1,b1=0x1b,b2=0xbd,b3=0x3d,b4=0x01	85b4ec1071beb440	1	1	54@0x837cb:1	256@0xad849:1	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,RF+0x60/8:2,IPADV+0x3:2,RIP+0x3/2:2	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
