source_block	source_range	target_block	target_range	class	events	unique_start_ips	top_sources	top_targets	top_deltas	byte_statuses
222	0x31aa27-0x31aec3	222	0x31aa27-0x31aec3	intra_block	306	306	66:11,28:10,258:9,340:9,157:9,337:9,199:9,307:8	66:11,28:10,258:9,340:9,157:9,337:9,199:9,307:8	+0x4:155,+0x3:62,+0x5:40,+0x2:31,+0x6:18	exact:306
232	0x31c34b-0x31c596	232	0x31c34b-0x31c596	intra_block	304	152	347:18,199:14,157:14,66:12,203:12,185:10,26:10,18:10	347:18,199:14,157:14,66:12,203:12,185:10,26:10,18:10	+0x4:166,+0x3:60,+0x5:36,+0x2:28,+0x6:14	exact:304
384	0x3693a8-0x369525	384	0x3693a8-0x369525	intra_block	300	100	340:21,28:21,64:15,189:15,174:15,215:12,18:12,220:9	28:21,340:18,174:18,64:15,189:15,215:12,18:12,220:9	+0x4:159,+0x3:75,+0x5:30,+0x2:24,+0x6:12	exact:300
407	0x36cdf9-0x36cf76	407	0x36cdf9-0x36cf76	intra_block	300	100	258:18,340:18,18:15,28:15,66:15,347:12,189:12,176:12	258:18,340:18,18:15,28:15,66:15,347:12,189:12,176:12	+0x4:159,+0x3:75,+0x5:30,+0x2:24,+0x6:12	exact:300
438	0x37171c-0x37174c	438	0x37171c-0x37174c	intra_block	300	12	196:50,354:25,253:25,347:25,307:25,301:25,352:25,165:25	196:50,253:25,347:25,307:25,301:25,352:25,165:25,18:25	+0x4:125,+0x2:75,+0x3:50,+0x6:25,+0x5:25	exact:300
172	0x249964-0x249b99	172	0x249964-0x249b99	intra_block	298	149	347:16,28:14,66:14,114:12,157:12,18:12,243:12,337:12	347:16,28:14,66:14,114:12,157:12,18:12,243:12,337:12	+0x4:188,+0x3:76,+0x5:14,+0x2:12,+0x6:8	exact:298
173	0x249ba7-0x249ddc	173	0x249ba7-0x249ddc	intra_block	298	149	189:16,18:14,66:12,340:12,28:12,258:12,337:12,114:10	189:16,18:14,66:12,340:12,28:12,258:12,337:12,114:10	+0x4:188,+0x3:76,+0x5:14,+0x2:12,+0x6:8	exact:298
174	0x249dea-0x24a01f	174	0x249dea-0x24a01f	intra_block	298	149	114:16,64:14,18:14,66:12,199:12,347:12,185:12,258:10	114:16,64:14,18:14,66:12,199:12,347:12,185:12,258:10	+0x4:188,+0x3:76,+0x5:14,+0x2:12,+0x6:8	exact:298
176	0x24a2a0-0x24a4d5	176	0x24a2a0-0x24a4d5	intra_block	298	149	28:18,189:18,114:14,297:14,307:12,161:12,258:10,43:10	28:18,189:18,114:14,297:14,307:12,161:12,258:10,43:10	+0x4:188,+0x3:76,+0x5:14,+0x2:12,+0x6:8	exact:298
180	0x24ae1d-0x24b052	180	0x24ae1d-0x24b052	intra_block	298	149	297:24,337:18,43:14,340:14,114:12,28:10,185:10,64:10	297:24,337:18,43:14,340:14,114:12,28:10,185:10,64:10	+0x4:188,+0x3:76,+0x5:14,+0x2:12,+0x6:8	exact:298
183	0x24b64e-0x24b883	183	0x24b64e-0x24b883	intra_block	298	149	258:18,18:16,161:16,215:14,297:12,189:12,337:12,340:10	258:18,18:16,161:16,215:14,297:12,189:12,337:12,340:10	+0x4:188,+0x3:76,+0x5:14,+0x2:12,+0x6:8	exact:298
322	0x33fe02-0x340193	322	0x33fe02-0x340193	intra_block	288	238	172:16,189:15,199:12,200:12,354:11,43:10,258:9,18:8	172:16,189:15,199:12,200:12,122:11,43:10,258:9,18:8	+0x4:121,+0x2:49,+0x3:49,+0x5:45,+0x6:24	exact:288
332	0x3416b4-0x341a45	332	0x3416b4-0x341a45	intra_block	288	238	172:17,18:14,189:14,253:13,171:11,28:9,340:7,43:7	172:17,18:14,189:14,253:13,122:11,28:9,340:7,43:7	+0x4:121,+0x2:49,+0x3:49,+0x5:45,+0x6:24	exact:288
171	0x249739-0x249956	171	0x249739-0x249956	intra_block	286	143	258:20,337:16,18:14,66:14,157:12,64:10,346:10,340:10	258:20,337:16,18:14,66:14,157:12,64:10,346:10,340:10	+0x4:184,+0x3:74,+0x5:12,+0x2:10,+0x6:6	exact:286
383	0x369286-0x369397	383	0x369286-0x369397	intra_block	284	71	168:24,315:16,185:16,340:16,26:16,297:12,337:12,203:12	168:24,315:16,185:16,340:16,26:16,297:12,337:12,203:12	+0x4:204,+0x3:68,+0x2:4,+0x6:4,+0x5:4	exact:284
406	0x36ccd7-0x36cde8	406	0x36ccd7-0x36cde8	intra_block	284	71	28:16,337:16,243:16,307:16,315:16,168:16,114:12,333:12	28:16,337:16,243:16,307:16,315:16,168:16,114:12,333:12	+0x4:204,+0x3:68,+0x2:4,+0x6:4,+0x5:4	exact:284
191	0x29300f-0x293222	191	0x29300f-0x293222	intra_block	280	140	28:18,189:14,297:12,114:12,340:10,66:10,64:10,168:10	28:18,189:14,297:12,114:12,340:10,66:10,64:10,168:10	+0x4:180,+0x3:74,+0x5:12,+0x2:8,+0x6:6	exact:280
15	0xd522f-0xd5641	15	0xd522f-0xd5641	intra_block	272	272	18:18,64:15,337:15,114:14,307:11,123:11,28:10,66:10	18:18,64:15,337:15,114:14,123:12,307:11,28:10,66:10	+0x4:170,+0x3:74,+0x5:10,+0x2:9,+0x6:7,+0xd:2	exact:272
231	0x31c035-0x31c33a	231	0x31c035-0x31c33a	intra_block	270	202	18:16,258:12,307:12,340:10,347:9,64:8,28:7,198:7	18:16,258:12,307:12,340:10,347:9,64:8,176:8,28:7	+0x4:133,+0x3:59,+0x5:35,+0x2:30,+0x6:13	exact:270
289	0x3386de-0x3387d9	289	0x3386de-0x3387d9	intra_block	264	66	258:20,340:16,28:16,337:16,66:16,199:12,20:12,174:12	258:20,340:16,28:16,337:16,66:16,158:16,199:12,20:12	+0x4:152,+0x3:76,+0x5:16,+0x2:12,+0x6:8	exact:264
415	0x36ecdc-0x36ef16	415	0x36ecdc-0x36ef16	intra_block	258	148	18:29,333:27,345:25,165:24,347:24,66:8,64:7,337:6	18:29,333:27,345:25,347:24,122:23,66:8,64:7,337:6	+0x4:127,+0x3:51,+0x2:36,+0x6:30,+0x5:14	exact:258
161	0x22fe2d-0x22ffb1			out_of_recovered	256	1	52:256	75:256	+0x5:256	exact:256
162	0x22ffc2-0x230111			out_of_recovered	256	1	123:256	50:256	+0x4:256	exact:256
163	0x230122-0x2303ae			out_of_recovered	256	1	52:256	316:256	+0x5:256	exact:256
397	0x36bb1e-0x36bee0	397	0x36bb1e-0x36bee0	intra_block	253	253	114:10,340:9,337:8,199:7,256:7,28:7,18:7,297:7	114:10,340:9,337:8,199:7,256:7,28:7,18:7,297:7	+0x4:119,+0x3:50,+0x5:40,+0x2:33,+0x6:11	exact:253
44	0x11c690-0x11ca2a	44	0x11c690-0x11ca2a	intra_block	243	243	307:11,64:10,297:8,114:8,337:8,18:8,347:7,28:7	307:11,64:10,297:8,114:8,337:8,18:8,347:7,28:7	+0x4:136,+0x3:53,+0x5:25,+0x2:21,+0x6:8	exact:243
259	0x33170b-0x331945	259	0x33170b-0x331945	intra_block	233	148	196:22,258:22,199:20,171:18,239:18,172:6,189:5,66:5	196:22,258:22,199:20,239:18,122:18,172:6,189:5,66:5	+0x4:117,+0x3:46,+0x2:31,+0x6:25,+0x5:14	exact:233
286	0x3369fc-0x336d73	286	0x3369fc-0x336d73	intra_block	233	233	258:12,28:11,114:10,185:10,215:9,168:9,64:9,66:8	258:12,28:11,114:10,185:10,215:9,168:9,64:9,66:8	+0x4:151,+0x3:56,+0x2:10,+0x5:10,+0x6:5,+0xa:1	exact:233
13	0xd4cc7-0xd5044	13	0xd4cc7-0xd5044	intra_block	231	231	340:14,307:12,28:12,18:12,258:11,64:10,114:10,20:10	340:14,307:12,28:12,18:12,258:11,64:10,114:10,20:10	+0x4:149,+0x3:67,+0x6:7,+0x5:4,+0x2:2,+0xd:2	exact:231
185	0x24bb77-0x24bd2a	185	0x24bb77-0x24bd2a	intra_block	230	115	258:14,307:12,347:12,18:12,337:12,20:12,287:10,64:10	258:14,20:14,307:12,347:12,18:12,337:12,287:10,64:10	+0x4:158,+0x3:64,+0x6:4,+0x2:2,+0x5:2	exact:230
264	0x332105-0x332469	264	0x332105-0x332469	intra_block	228	228	297:13,340:10,258:9,66:8,108:7,307:7,160:6,215:6	297:13,340:10,258:9,66:8,108:7,307:7,160:6,215:6	+0x4:107,+0x3:46,+0x5:36,+0x2:29,+0x6:10	exact:228
287	0x336dc8-0x33710f	287	0x336dc8-0x33710f	intra_block	221	221	340:10,199:10,307:9,337:9,258:9,297:9,18:9,114:9	340:10,199:10,307:9,337:9,258:9,297:9,18:9,114:9	+0x4:135,+0x3:58,+0x5:11,+0x2:10,+0x6:6,+0xa:1	exact:221
277	0x334a3d-0x334c7b	277	0x334a3d-0x334c7b	intra_block	219	149	64:20,345:17,185:16,333:16,165:15,18:8,196:7,43:6	64:20,345:17,185:16,333:16,52:15,18:8,196:7,43:6	+0x4:112,+0x3:43,+0x2:28,+0x6:22,+0x5:14	exact:219
387	0x369962-0x369a73	387	0x369962-0x369a73	intra_block	213	71	66:18,337:12,305:12,43:12,258:12,172:12,26:12,168:9	66:18,337:12,305:12,43:12,258:12,172:12,26:12,168:9	+0x4:153,+0x3:51,+0x2:3,+0x6:3,+0x5:3	exact:213
410	0x36d3b3-0x36d4c4	410	0x36d3b3-0x36d4c4	intra_block	213	71	18:18,157:12,268:12,287:12,189:12,185:12,64:9,243:9	18:18,157:12,268:12,287:12,189:12,185:12,64:9,243:9	+0x4:153,+0x3:51,+0x2:3,+0x6:3,+0x5:3	exact:213
133	0x18ba69-0x18bd8c	133	0x18ba69-0x18bd8c	intra_block	212	212	18:11,258:11,189:8,337:8,43:8,347:7,64:7,199:6	18:11,258:11,189:8,337:8,43:8,347:7,64:7,199:6	+0x4:123,+0x3:48,+0x5:19,+0x2:16,+0x6:6	exact:212
284	0x3364d7-0x336806	284	0x3364d7-0x336806	intra_block	212	212	64:10,185:8,340:8,297:8,215:7,28:7,189:7,66:6	64:10,185:8,340:8,297:8,215:7,28:7,189:7,258:6	+0x4:122,+0x3:48,+0x5:18,+0x2:15,+0x6:8,+0xa:1	exact:212
317	0x33e8de-0x33e9e2	317	0x33e8de-0x33e9e2	intra_block	207	69	174:18,258:15,215:12,189:12,199:9,28:9,123:9,340:9	174:18,258:15,215:12,189:12,199:9,28:9,123:9,340:9	+0x4:117,+0x3:60,+0x2:12,+0x5:12,+0x6:6	exact:207
1	0xd0c86-0xd0d43	1	0xd0c86-0xd0d43	intra_block	200	50	114:20,158:20,307:16,66:12,184:12,18:12,64:12,123:12	114:20,158:20,174:16,307:16,184:12,18:12,64:12,123:12	+0x4:128,+0x3:68,+0x6:4	exact:200
168	0x2316bf-0x2319b3	168	0x2316bf-0x2319b3	intra_block	198	198	66:16,258:12,18:10,340:9,64:8,161:8,114:8,189:7	66:16,258:12,18:10,340:9,64:8,161:8,114:8,189:7	+0x4:127,+0x3:54,+0x5:7,+0x2:5,+0x6:4,+0xd:1	exact:198
93	0x170864-0x170b41	93	0x170864-0x170b41	intra_block	193	193	28:10,337:9,340:8,114:7,199:7,189:6,333:6,64:6	28:10,337:9,340:8,114:7,199:7,189:6,333:6,64:6	+0x4:114,+0x3:45,+0x5:14,+0x2:13,+0x6:7	exact:193
98	0x1714ca-0x1717a7	98	0x1714ca-0x1717a7	intra_block	193	193	189:11,307:9,64:8,18:8,347:7,66:7,43:7,258:7	189:11,307:9,64:8,18:8,347:7,66:7,43:7,258:7	+0x4:114,+0x3:45,+0x5:14,+0x2:13,+0x6:7	exact:193
103	0x172130-0x17240d	103	0x172130-0x17240d	intra_block	193	193	258:10,18:9,340:9,189:8,297:7,28:6,337:6,268:6	258:10,18:9,340:9,189:8,297:7,28:6,337:6,268:6	+0x4:114,+0x3:45,+0x5:14,+0x2:13,+0x6:7	exact:193
108	0x172d66-0x173043	108	0x172d66-0x173043	intra_block	193	193	185:10,258:9,340:8,189:8,28:8,18:7,337:6,268:5	185:10,258:9,340:8,189:8,28:8,18:7,337:6,268:5	+0x4:114,+0x3:45,+0x5:14,+0x2:13,+0x6:7	exact:193
113	0x1739cc-0x173ca9	113	0x1739cc-0x173ca9	intra_block	193	193	307:9,258:9,185:8,337:8,168:8,347:7,340:7,199:7	307:9,258:9,185:8,337:8,168:8,347:7,340:7,199:7	+0x4:114,+0x3:45,+0x5:14,+0x2:13,+0x6:7	exact:193
149	0x1a5a9a-0x1a5d7e	149	0x1a5a9a-0x1a5d7e	intra_block	193	193	18:9,347:7,337:7,258:7,189:7,28:7,352:5,66:5	18:9,337:7,258:7,189:7,28:7,347:6,352:5,66:5	+0x4:92,+0x3:39,+0x5:29,+0x2:23,+0x6:10	exact:193
156	0x1ec888-0x1ecb65	156	0x1ec888-0x1ecb65	intra_block	193	193	340:11,28:8,66:8,258:7,297:7,189:7,157:7,347:7	340:11,28:8,66:8,258:7,297:7,189:7,157:7,347:7	+0x4:114,+0x3:45,+0x5:14,+0x2:13,+0x6:7	exact:193
47	0x11cf2f-0x11d207	47	0x11cf2f-0x11d207	intra_block	192	192	258:11,66:8,114:7,337:7,172:7,185:7,297:6,347:6	258:11,66:8,114:7,337:7,172:7,185:7,297:6,347:6	+0x4:113,+0x3:45,+0x5:15,+0x2:13,+0x6:6	exact:192
190	0x292df6-0x293001	190	0x292df6-0x293001	intra_block	190	138	18:14,258:12,340:11,307:10,189:9,215:8,337:8,123:8	18:14,258:12,340:11,307:10,189:9,215:8,337:8,158:8	+0x4:121,+0x3:53,+0x2:6,+0x6:5,+0x5:5	exact:190
338	0x34264c-0x3427cd	338	0x34264c-0x3427cd	intra_block	190	100	172:22,340:22,28:22,171:19,140:19,108:5,18:4,3:4	172:22,340:22,28:22,140:19,52:19,108:5,18:4,3:4	+0x4:80,+0x2:35,+0x3:34,+0x6:25,+0x5:16	exact:190
45	0x11ca38-0x11ccf7	45	0x11ca38-0x11ccf7	intra_block	186	186	64:9,258:8,189:8,215:8,114:8,66:7,28:7,307:7	64:9,258:8,189:8,215:8,114:8,66:7,28:7,307:7	+0x4:112,+0x3:44,+0x5:13,+0x2:12,+0x6:5	exact:186
49	0x11d3e1-0x11d6a2	49	0x11d3e1-0x11d6a2	intra_block	186	186	337:8,185:8,340:8,114:7,215:7,18:7,258:6,172:6	337:8,185:8,340:8,114:7,215:7,18:7,258:6,172:6	+0x4:110,+0x3:44,+0x5:15,+0x2:12,+0x6:5	exact:186
62	0x11e6a3-0x11e962	62	0x11e6a3-0x11e962	intra_block	186	186	18:11,347:10,337:10,340:7,268:6,64:6,203:6,185:6	18:11,347:10,337:10,340:7,268:6,64:6,203:6,185:6	+0x4:112,+0x3:44,+0x5:13,+0x2:12,+0x6:5	exact:186
328	0x340d9a-0x340f1b	328	0x340d9a-0x340f1b	intra_block	185	100	43:21,337:20,171:19,28:19,345:18,189:4,144:4,18:4	43:21,337:20,28:19,345:18,52:18,189:4,144:4,18:4	+0x4:78,+0x2:34,+0x3:33,+0x6:24,+0x5:16	exact:185
92	0x1705a9-0x170856	92	0x1705a9-0x170856	intra_block	181	181	347:9,66:8,18:8,307:7,337:6,315:6,268:6,114:6	347:9,66:8,18:8,307:7,337:6,315:6,268:6,114:6	+0x4:110,+0x3:43,+0x5:12,+0x2:11,+0x6:5	exact:181
238	0x31cfc4-0x31d273	238	0x31cfc4-0x31d273	intra_block	181	181	189:7,340:7,18:7,347:7,64:6,215:6,28:6,258:6	189:7,340:7,18:7,347:7,64:6,215:6,28:6,258:6	+0x4:109,+0x3:43,+0x5:12,+0x2:11,+0x6:6	exact:181
240	0x31d4ab-0x31d75a	240	0x31d4ab-0x31d75a	intra_block	181	181	340:12,18:8,114:7,307:6,199:6,189:6,297:6,157:5	340:12,18:8,114:7,307:6,199:6,189:6,297:6,157:5	+0x4:109,+0x3:43,+0x5:12,+0x2:11,+0x6:6	exact:181
242	0x31d992-0x31dc41	242	0x31d992-0x31dc41	intra_block	181	181	28:10,347:10,66:8,258:8,199:7,337:5,43:5,64:5	28:10,347:10,66:8,258:8,199:7,337:5,43:5,64:5	+0x4:109,+0x3:43,+0x5:12,+0x2:11,+0x6:6	exact:181
97	0x171213-0x1714bc	97	0x171213-0x1714bc	intra_block	180	180	337:9,28:8,340:7,347:7,199:7,66:6,18:6,258:6	337:9,28:8,340:7,347:7,199:7,66:6,18:6,258:6	+0x4:109,+0x3:43,+0x5:12,+0x2:11,+0x6:5	exact:180
102	0x171e79-0x172122	102	0x171e79-0x172122	intra_block	180	180	18:12,337:11,189:8,268:8,258:7,66:7,297:6,185:6	18:12,337:11,189:8,268:8,258:7,66:7,297:6,185:6	+0x4:109,+0x3:43,+0x5:12,+0x2:11,+0x6:5	exact:180
107	0x172aaf-0x172d58	107	0x172aaf-0x172d58	intra_block	180	180	337:9,189:8,199:8,114:8,64:6,307:6,185:6,215:6	337:9,189:8,199:8,114:8,64:6,307:6,185:6,215:6	+0x4:109,+0x3:43,+0x5:12,+0x2:11,+0x6:5	exact:180
112	0x173715-0x1739be	112	0x173715-0x1739be	intra_block	180	180	189:9,337:8,18:8,43:7,215:7,174:7,28:6,258:6	189:9,337:8,18:8,43:7,215:7,174:7,28:6,258:6	+0x4:109,+0x3:43,+0x5:12,+0x2:11,+0x6:5	exact:180
124	0x1774c6-0x17776f	124	0x1774c6-0x17776f	intra_block	180	180	28:9,189:9,64:8,340:7,18:7,258:7,203:6,307:6	28:9,189:9,64:8,340:7,18:7,258:7,203:6,307:6	+0x4:109,+0x3:43,+0x5:12,+0x2:11,+0x6:5	exact:180
155	0x1ec5d1-0x1ec87a	155	0x1ec5d1-0x1ec87a	intra_block	180	180	66:9,347:9,307:8,258:8,297:7,340:7,114:6,189:5	66:9,347:9,307:8,258:8,297:7,340:7,114:6,189:5	+0x4:109,+0x3:43,+0x5:12,+0x2:11,+0x6:5	exact:180
152	0x1ec0ab-0x1ec347	152	0x1ec0ab-0x1ec347	intra_block	175	175	64:8,66:8,18:8,347:7,28:7,340:7,114:7,185:7	64:8,66:8,18:8,347:7,28:7,340:7,114:7,185:7	+0x4:104,+0x3:42,+0x5:12,+0x2:10,+0x6:7	exact:175
189	0x292b56-0x292de8	189	0x292b56-0x292de8	intra_block	174	174	28:11,18:9,114:8,258:6,268:6,64:6,340:6,185:5	28:11,18:9,114:8,258:6,268:6,64:6,340:6,185:5	+0x4:106,+0x3:42,+0x5:12,+0x2:10,+0x6:4	exact:174
207	0x2bff9e-0x2c0230	207	0x2bff9e-0x2c0230	intra_block	174	174	66:10,64:10,185:9,337:8,199:6,347:6,189:6,258:5	66:10,64:10,185:9,337:8,199:6,347:6,189:6,258:5	+0x4:106,+0x3:42,+0x5:12,+0x2:10,+0x6:4	exact:174
73	0x1211a7-0x121435	73	0x1211a7-0x121435	intra_block	173	173	347:10,18:9,114:8,28:8,307:7,43:7,189:6,157:6	347:10,18:9,114:8,28:8,307:7,43:7,189:6,157:6	+0x4:105,+0x3:42,+0x5:12,+0x2:10,+0x6:4	exact:173
316	0x33e889-0x33e8d6	316	0x33e889-0x33e8d6	intra_block	171	19	108:18,320:18,165:9,189:9,157:9,30:9,183:9,199:9	108:18,320:18,189:9,157:9,30:9,183:9,199:9,79:9	+0x4:63,+0x5:36,+0x2:27,+0x3:27,+0x6:18	exact:171
390	0x369c58-0x369edb	390	0x369c58-0x369edb	intra_block	170	170	18:10,114:9,347:8,64:7,307:7,258:6,185:6,199:6	18:10,114:9,347:8,64:7,307:7,258:6,185:6,199:6	+0x4:102,+0x3:42,+0x5:11,+0x2:10,+0x6:5	exact:170
413	0x36d6a9-0x36d92c	413	0x36d6a9-0x36d92c	intra_block	170	170	28:10,258:9,347:8,337:7,66:7,64:7,18:6,315:5	28:10,258:9,347:8,337:7,66:7,64:7,18:6,315:5	+0x4:102,+0x3:42,+0x5:11,+0x2:10,+0x6:5	exact:170
443	0x371b93-0x371e16	443	0x371b93-0x371e16	intra_block	170	170	258:9,114:9,307:8,28:7,66:7,337:6,199:6,18:5	258:9,114:9,307:8,28:7,66:7,337:6,199:6,18:5	+0x4:102,+0x3:42,+0x5:11,+0x2:10,+0x6:5	exact:170
28	0x11ac5e-0x11aee0	28	0x11ac5e-0x11aee0	intra_block	169	169	18:10,337:9,340:8,66:7,258:6,189:6,215:6,287:5	18:10,337:9,340:8,66:7,258:6,189:6,215:6,287:5	+0x4:103,+0x3:41,+0x5:11,+0x2:9,+0x6:5	exact:169
138	0x1a480d-0x1a4a91	138	0x1a480d-0x1a4a91	intra_block	169	169	337:10,340:10,215:7,66:7,307:7,333:6,18:6,28:6	337:10,340:10,215:7,66:7,307:7,333:6,18:6,28:6	+0x4:102,+0x3:41,+0x5:11,+0x2:9,+0x6:6	exact:169
43	0x11c407-0x11c682	43	0x11c407-0x11c682	intra_block	168	168	347:8,28:8,297:7,258:7,215:7,333:7,114:7,185:6	347:8,28:8,297:7,258:7,215:7,333:7,114:7,185:6	+0x4:104,+0x3:41,+0x5:10,+0x2:9,+0x6:4	exact:168
91	0x128df5-0x12906f	91	0x128df5-0x12906f	intra_block	168	168	307:9,18:8,340:8,114:7,215:7,64:6,347:6,199:5	307:9,18:8,340:8,114:7,215:7,64:6,347:6,199:5	+0x4:105,+0x3:41,+0x2:9,+0x5:9,+0x6:4	exact:168
227	0x31ba3d-0x31bbf9	227	0x31ba3d-0x31bbf9	intra_block	168	114	18:10,183:7,37:6,220:6,256:6,297:6,157:6,239:5	18:10,183:7,37:6,220:6,256:6,297:6,157:6,239:5	+0x4:67,+0x5:32,+0x2:28,+0x3:27,+0x6:14	exact:168
234	0x31c7a7-0x31c963	234	0x31c7a7-0x31c963	intra_block	168	114	66:11,173:11,253:6,220:6,347:6,258:6,124:6,215:5	66:11,173:11,253:6,220:6,347:6,258:6,124:6,215:5	+0x4:67,+0x5:32,+0x2:28,+0x3:27,+0x6:14	exact:168
351	0x3613bb-0x361577	351	0x3613bb-0x361577	intra_block	168	114	337:8,124:8,198:7,352:7,268:6,237:6,291:6,114:6	337:8,124:8,198:7,352:7,268:6,237:6,291:6,114:6	+0x4:67,+0x5:32,+0x2:28,+0x3:27,+0x6:14	exact:168
355	0x362b2a-0x362ce6	355	0x362b2a-0x362ce6	intra_block	168	114	108:10,18:9,189:8,333:7,239:6,319:6,168:6,171:5	108:10,18:9,189:8,333:7,239:6,319:6,168:6,337:5	+0x4:67,+0x5:32,+0x2:28,+0x3:27,+0x6:14	exact:168
372	0x367e96-0x368052	372	0x367e96-0x368052	intra_block	168	114	64:11,269:9,268:9,200:6,354:5,28:5,281:5,160:5	64:11,269:9,268:9,200:6,28:5,281:5,160:5,18:5	+0x4:67,+0x5:32,+0x2:28,+0x3:27,+0x6:14	exact:168
376	0x3686c7-0x368944	376	0x3686c7-0x368944	intra_block	168	168	18:9,189:8,66:8,114:7,340:7,215:6,258:6,196:5	18:9,189:8,66:8,114:7,340:7,215:6,258:6,184:6	+0x4:103,+0x3:41,+0x5:10,+0x2:9,+0x6:5	exact:168
399	0x36c118-0x36c395	399	0x36c118-0x36c395	intra_block	168	168	215:12,347:8,337:7,64:7,258:7,174:6,243:5,297:5	215:12,347:8,337:7,64:7,258:7,174:6,243:5,297:5	+0x4:103,+0x3:41,+0x5:10,+0x2:9,+0x6:5	exact:168
266	0x3326b7-0x33292f	266	0x3326b7-0x33292f	intra_block	167	167	168:8,18:8,347:8,258:7,185:7,307:6,297:6,28:6	168:8,18:8,347:8,258:7,185:7,307:6,297:6,28:6	+0x4:103,+0x3:41,+0x2:9,+0x5:9,+0x6:5	exact:167
293	0x3391ba-0x339432	293	0x3391ba-0x339432	intra_block	167	167	64:10,307:8,340:7,199:7,189:6,28:6,174:6,43:5	64:10,307:8,340:7,199:7,189:6,28:6,174:6,43:5	+0x4:103,+0x3:41,+0x2:9,+0x5:9,+0x6:5	exact:167
4	0xd1010-0xd1284	4	0xd1010-0xd1284	intra_block	166	166	340:11,18:10,258:7,199:7,337:6,114:6,189:6,347:5	340:11,18:10,258:7,199:7,337:6,114:6,189:6,347:5	+0x4:101,+0x3:41,+0x5:11,+0x2:9,+0x6:4	exact:166
393	0x36b374-0x36b386	393	0x36b374-0x36b386	intra_block	164	4	196:41,258:41,185:41,0:41	258:41,185:41,0:41,352:41	+0x4:82,+0x3:41,+0x5:41	exact:164
50	0x11d6b0-0x11d91b	50	0x11d6b0-0x11d91b	intra_block	163	163	347:9,28:9,114:8,18:6,340:6,307:5,196:5,297:5	347:9,28:9,114:8,18:6,340:6,307:5,196:5,297:5	+0x4:99,+0x3:41,+0x5:10,+0x2:8,+0x6:5	exact:163
273	0x3334ba-0x333722	273	0x3334ba-0x333722	intra_block	163	163	189:10,199:8,64:6,28:6,114:6,185:6,168:5,215:5	189:10,199:8,64:6,28:6,114:6,185:6,168:5,215:5	+0x4:100,+0x3:40,+0x5:10,+0x2:9,+0x6:4	exact:163
300	0x339fbd-0x33a225	300	0x339fbd-0x33a225	intra_block	163	163	189:11,337:10,297:9,185:7,18:6,287:6,66:6,168:6	189:11,337:10,297:9,185:7,18:6,287:6,66:6,168:6	+0x4:100,+0x3:40,+0x5:10,+0x2:9,+0x6:4	exact:163
70	0x120b02-0x120d67	70	0x120b02-0x120d67	intra_block	162	162	18:7,340:7,64:7,258:6,215:6,157:6,297:6,189:6	18:7,340:7,64:7,258:6,215:6,157:6,297:6,189:6	+0x4:99,+0x3:41,+0x5:10,+0x2:8,+0x6:4	exact:162
90	0x128b80-0x128de7	90	0x128b80-0x128de7	intra_block	162	162	189:9,28:8,347:7,66:7,340:7,185:6,333:5,243:5	189:9,28:8,347:7,66:7,340:7,185:6,333:5,243:5	+0x4:100,+0x3:40,+0x5:9,+0x2:8,+0x6:5	exact:162
94	0x170b4f-0x170db1	94	0x170b4f-0x170db1	intra_block	161	161	199:9,347:9,258:7,340:7,18:6,174:6,307:5,64:5	199:9,347:9,258:7,340:7,18:6,174:6,307:5,64:5	+0x4:100,+0x3:40,+0x2:8,+0x5:8,+0x6:5	exact:161
99	0x1717b5-0x171a17	99	0x1717b5-0x171a17	intra_block	161	161	199:10,347:8,189:8,64:7,337:7,196:6,66:6,185:6	199:10,347:8,189:8,64:7,337:7,196:6,66:6,185:6	+0x4:100,+0x3:40,+0x2:8,+0x5:8,+0x6:5	exact:161
109	0x173051-0x1732b3	109	0x173051-0x1732b3	intra_block	161	161	64:8,66:8,347:7,199:6,258:6,28:6,18:5,340:5	64:8,66:8,347:7,199:6,258:6,28:6,18:5,340:5	+0x4:100,+0x3:40,+0x2:8,+0x5:8,+0x6:5	exact:161
114	0x173cb7-0x173f19	114	0x173cb7-0x173f19	intra_block	161	161	199:9,18:8,258:7,307:7,347:7,340:7,64:7,114:6	199:9,18:8,258:7,307:7,347:7,340:7,64:7,114:6	+0x4:100,+0x3:40,+0x2:8,+0x5:8,+0x6:5	exact:161
157	0x1ecb73-0x1ecdd5	157	0x1ecb73-0x1ecdd5	intra_block	161	161	337:8,66:8,258:8,114:7,340:7,28:6,199:5,18:5	337:8,66:8,258:8,114:7,340:7,28:6,199:5,18:5	+0x4:100,+0x3:40,+0x2:8,+0x5:8,+0x6:5	exact:161
268	0x332b7f-0x332de3	268	0x332b7f-0x332de3	intra_block	161	161	340:11,215:10,66:9,346:7,203:6,185:6,347:6,189:6	340:11,215:10,66:9,346:7,203:6,185:6,347:6,189:6	+0x4:99,+0x3:40,+0x2:8,+0x5:8,+0x6:6	exact:161
295	0x339682-0x3398e6	295	0x339682-0x3398e6	intra_block	161	161	340:9,307:7,66:7,18:7,28:7,347:7,114:7,337:6	340:9,307:7,66:7,18:7,28:7,347:7,114:7,337:6	+0x4:99,+0x3:40,+0x2:8,+0x5:8,+0x6:6	exact:161
