program	start_vm_ip	end_vm_ip	source_block	row_kind	source_entry	opcode_name	bytes	state_kind	dispatch_slot_kind	target_entry	target	delta	semantic_ir
000	0xd0c11	0xd0c14	0@0xd0ac0-0xd144b+0x151	exact_instruction	18	vmop_018_plus0x3_state_add_const_slot_multi_path	c9913e	state_add_const	slot_multi_path	49	49@0x82820:1	+0x3	next = 49@0x82820:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0c14	0xd0c19	0@0xd0ac0-0xd144b+0x154	exact_instruction	49	vmop_049_plus0x5_state_add_const_slot_mba_stateful	00523b3d01	state_add_const	slot_mba_stateful	352	352@0xc1ec4:1	+0x5	next = 352@0xc1ec4:1, ip += +0x5; dispatch_model=static_100; state=state_add_const
000	0xd0c19	0xd0c1b	0@0xd0ac0-0xd144b+0x159	exact_instruction	352	vmop_352_plus0x2_state_add_const_slot_mba_stateful	3af8	state_add_const	slot_mba_stateful	172	172@0x9b68a:1	+0x2	next = 172@0x9b68a:1, ip += +0x2; dispatch_model=static_100; state=state_add_const
000	0xd0c1b	0xd0c1f	0@0xd0ac0-0xd144b+0x15b	exact_instruction	172	vmop_172_plus0x4_state_add_const_slot_mba_stateful	f23e4b0d	state_add_const	slot_mba_stateful	239	239@0xa991e:1	+0x4	next = 239@0xa991e:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c1f	0xd0c25	0@0xd0ac0-0xd144b+0x15f	exact_instruction	239	vmop_239_plus0x6_state_add_const_slot_mba_stateful	666100383ea4	state_add_const	slot_mba_stateful	114	114@0x90319:1	+0x6	next = 114@0x90319:1, ip += +0x6; dispatch_model=static_100; state=state_add_const
000	0xd0c25	0xd0c29	0@0xd0ac0-0xd144b+0x165	exact_instruction	114	vmop_114_plus0x4_state_add_const_slot_multi_path	077ce7ad	state_add_const	slot_multi_path	297	297@0xb64d7:1	+0x4	next = 297@0xb64d7:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c29	0xd0c2c	0@0xd0ac0-0xd144b+0x169	exact_instruction	297	vmop_297_plus0x3_state_add_const_slot_multi_path	698663	state_add_const	slot_multi_path	70	70@0x8610e:1	+0x3	next = 70@0x8610e:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0c2c	0xd0c31	0@0xd0ac0-0xd144b+0x16c	exact_instruction	70	vmop_070_plus0x5_state_add_const_slot_mba_stateful	51b7003d01	state_add_const	slot_mba_stateful	257	257@0xadbfd:1	+0x5	next = 257@0xadbfd:1, ip += +0x5; dispatch_model=static_100; state=state_add_const
000	0xd0c31	0xd0c33	0@0xd0ac0-0xd144b+0x171	exact_instruction	257	vmop_257_plus0x2_state_add_const_slot_multi_path	a7b1	state_add_const	slot_multi_path	64	64@0x85059:1	+0x2	next = 64@0x85059:1, ip += +0x2; dispatch_model=static_100; state=state_add_const
000	0xd0c33	0xd0c37	0@0xd0ac0-0xd144b+0x173	exact_instruction	64	vmop_064_plus0x4_state_add_const_slot_multi_path	bb01b247	state_add_const	slot_multi_path	185	185@0x9d964:1	+0x4	next = 185@0x9d964:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c37	0xd0c3a	0@0xd0ac0-0xd144b+0x177	exact_instruction	185	vmop_185_plus0x3_state_add_const_slot_multi_path	0baf3a	state_add_const	slot_multi_path	254	254@0xad32c:1	+0x3	next = 254@0xad32c:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0c3a	0xd0c3e	0@0xd0ac0-0xd144b+0x17a	exact_instruction	254	vmop_254_plus0x4_state_add_const_slot_mba_stateful	bdbc8a46	state_add_const	slot_mba_stateful	157	157@0x98a9a:1	+0x4	next = 157@0x98a9a:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c3e	0xd0c42	0@0xd0ac0-0xd144b+0x17e	exact_instruction	157	vmop_157_plus0x4_state_add_const_slot_multi_path	52ec4701	state_add_const	slot_multi_path	83	83@0x8947b:1	+0x4	next = 83@0x8947b:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c42	0xd0c47	0@0xd0ac0-0xd144b+0x182	exact_instruction	83	vmop_083_plus0x5_state_add_const_slot_multi_path	c71c003d01	state_add_const	slot_multi_path	160	160@0x994cf:1	+0x5	next = 160@0x994cf:1, ip += +0x5; dispatch_model=static_100; state=state_add_const
000	0xd0c47	0xd0c49	0@0xd0ac0-0xd144b+0x187	exact_instruction	160	vmop_160_plus0x2_state_const_post_slot_multi_path	902a	state_const_post	slot_multi_path	64	64@0x85059:1	+0x2	next = 64@0x85059:1, ip += +0x2; dispatch_model=static_100; state=state_const_post
000	0xd0c49	0xd0c4d	0@0xd0ac0-0xd144b+0x189	exact_instruction	64	vmop_064_plus0x4_state_add_const_slot_multi_path	ee4d07b7	state_add_const	slot_multi_path	18	18@0x7be9b:1	+0x4	next = 18@0x7be9b:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c4d	0xd0c50	0@0xd0ac0-0xd144b+0x18d	exact_instruction	18	vmop_018_plus0x3_state_add_const_slot_multi_path	602a8a	state_add_const	slot_multi_path	172	172@0x9b68a:1	+0x3	next = 172@0x9b68a:1, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0c50	0xd0c54	0@0xd0ac0-0xd144b+0x190	exact_instruction	172	vmop_172_plus0x4_state_add_const_slot_mba_stateful	ecb65300	state_add_const	slot_mba_stateful	332	332@0xbd36d:1	+0x4	next = 332@0xbd36d:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c54	0xd0c58	0@0xd0ac0-0xd144b+0x194	exact_instruction	332	vmop_332_plus0x4_state_add_const_slot_multi_path	e1979f0b	state_add_const	slot_multi_path	79	79@0x885b0:1	+0x4	next = 79@0x885b0:1, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c58	0xd0c5d	0@0xd0ac0-0xd144b+0x198	exact_instruction	79	vmop_079_plus0x5_state_add_const_slot_multi_path	c02d3d0100	state_add_const	slot_multi_path	144	144@0x95887:1	+0x5	next = 144@0x95887:1, ip += +0x5; dispatch_model=static_100; state=state_add_const
000	0xd0c5d	0xd0c5f	0@0xd0ac0-0xd144b+0x19d	exact_instruction	144	vmop_144_plus0x2_state_mixed_slot_mba_stateful	6f9e	state_mixed	slot_mba_stateful	354	354@0xc2241:1	+0x2	next = 354@0xc2241:1, ip += +0x2; dispatch_model=static_100; state=state_mixed
000	0xd0c5f	0xd0c61	0@0xd0ac0-0xd144b+0x19f	exact_instruction	354	vmop_354_plus0x2_state_const_post_slot_const_or_affine	a800	state_const_post	slot_const_or_affine	168	168@0x9aa83:5	+0x2	next = 168@0x9aa83:5, ip += +0x2; dispatch_model=static_100; state=state_const_post
000	0xd0c61	0xd0c65	0@0xd0ac0-0xd144b+0x1a1	exact_instruction	168	vmop_168_plus0x4_state_add_const_slot_multi_path	4701aad1	state_add_const	slot_multi_path	114	114@0x90319:5	+0x4	next = 114@0x90319:5, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c65	0xd0c69	0@0xd0ac0-0xd144b+0x1a5	exact_instruction	114	vmop_114_plus0x4_state_add_const_slot_multi_path	75715221	state_add_const	slot_multi_path	273	273@0xb11ca:5	+0x4	next = 273@0xb11ca:5, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c69	0xd0c6d	0@0xd0ac0-0xd144b+0x1a9	exact_instruction	273	vmop_273_plus0x4_state_add_const_slot_mba_stateful	5f86ad6f	state_add_const	slot_mba_stateful	66	66@0x855ff:5	+0x4	next = 66@0x855ff:5, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c6d	0xd0c70	0@0xd0ac0-0xd144b+0x1ad	exact_instruction	66	vmop_066_plus0x3_state_add_const_slot_multi_path	7ffa2a	state_add_const	slot_multi_path	122	122@0x9170d:5	+0x3	next = 122@0x9170d:5, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0c70	0xd0c75	0@0xd0ac0-0xd144b+0x1b0	exact_instruction	122	vmop_122_plus0x5_state_add_const_slot_mba_stateful	643c3d01c1	state_add_const	slot_mba_stateful	246	246@0xab427:5	+0x5	next = 246@0xab427:5, ip += +0x5; dispatch_model=static_100; state=state_add_const
000	0xd0c75	0xd0eb3	0@0xd0ac0-0xd144b+0x1b5	long_branch_forward	246	vmop_246_plus0x78_sampled_long_or_sparse_slot_unknown	620100003e0200003d0122	sampled_long_or_sparse	slot_unknown	354	354@0xc2241	+0x23e	next = table[354], ip += 0x23e
000	0xd0c86	0xd0c89	0@0xd0ac0-0xd144b+0x1c6	exact_instruction	66	vmop_066_plus0x3_state_add_const_slot_multi_path	413c2a	state_add_const	slot_multi_path	184	184@0x9d694:4	+0x3	next = 184@0x9d694:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0c89	0xd0c8d	0@0xd0ac0-0xd144b+0x1c9	exact_instruction	184	vmop_184_plus0x4_state_add_const_slot_multi_path	58e0e801	state_add_const	slot_multi_path	18	18@0x7be9b:4	+0x4	next = 18@0x7be9b:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c8d	0xd0c90	0@0xd0ac0-0xd144b+0x1cd	exact_instruction	18	vmop_018_plus0x3_state_add_const_slot_multi_path	80042a	state_add_const	slot_multi_path	64	64@0x85059:4	+0x3	next = 64@0x85059:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0c90	0xd0c94	0@0xd0ac0-0xd144b+0x1d0	exact_instruction	64	vmop_064_plus0x4_state_add_const_slot_multi_path	800d0679	state_add_const	slot_multi_path	123	123@0x91a59:4	+0x4	next = 123@0x91a59:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c94	0xd0c98	0@0xd0ac0-0xd144b+0x1d4	exact_instruction	123	vmop_123_plus0x4_state_add_const_slot_mba_stateful	83fde801	state_add_const	slot_mba_stateful	40	40@0x8115d:4	+0x4	next = 40@0x8115d:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0c98	0xd0c9e	0@0xd0ac0-0xd144b+0x1d8	exact_instruction	40	vmop_040_plus0x6_state_add_const_slot_mba_stateful	e8013d015a48	state_add_const	slot_mba_stateful	64	64@0x85059:4	+0x6	next = 64@0x85059:4, ip += +0x6; dispatch_model=static_100; state=state_add_const
000	0xd0c9e	0xd0ca2	0@0xd0ac0-0xd144b+0x1de	exact_instruction	64	vmop_064_plus0x4_state_add_const_slot_multi_path	679b1ff3	state_add_const	slot_multi_path	297	297@0xb64d7:4	+0x4	next = 297@0xb64d7:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0ca2	0xd0ca5	0@0xd0ac0-0xd144b+0x1e2	exact_instruction	297	vmop_297_plus0x3_state_add_const_slot_multi_path	9da6c9	state_add_const	slot_multi_path	123	123@0x91a59:4	+0x3	next = 123@0x91a59:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0ca5	0xd0ca9	0@0xd0ac0-0xd144b+0x1e5	exact_instruction	123	vmop_123_plus0x4_state_add_const_slot_mba_stateful	299be801	state_add_const	slot_mba_stateful	28	28@0x7e390:4	+0x4	next = 28@0x7e390:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0ca9	0xd0cac	0@0xd0ac0-0xd144b+0x1e9	exact_instruction	28	vmop_028_plus0x3_state_add_const_slot_u16_0	900346	state_add_const	slot_u16_0	114	114@0x90319:4	+0x3	next = 114@0x90319:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0cac	0xd0cb0	0@0xd0ac0-0xd144b+0x1ec	exact_instruction	114	vmop_114_plus0x4_state_add_const_slot_multi_path	cf3ff8f5	state_add_const	slot_multi_path	174	174@0x9bd8f:4	+0x4	next = 174@0x9bd8f:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cb0	0xd0cb4	0@0xd0ac0-0xd144b+0x1f0	exact_instruction	174	vmop_174_plus0x4_state_add_const_slot_mba_stateful	af14e801	state_add_const	slot_mba_stateful	307	307@0xb8064:4	+0x4	next = 307@0xb8064:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cb4	0xd0cb7	0@0xd0ac0-0xd144b+0x1f4	exact_instruction	307	vmop_307_plus0x3_state_add_const_slot_u16_1_sub_const	5eb5ab	state_add_const	slot_u16_1_sub_const	64	64@0x85059:4	+0x3	next = 64@0x85059:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0cb7	0xd0cbb	0@0xd0ac0-0xd144b+0x1f7	exact_instruction	64	vmop_064_plus0x4_state_add_const_slot_multi_path	9b64d3df	state_add_const	slot_multi_path	158	158@0x99029:4	+0x4	next = 158@0x99029:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cbb	0xd0cbf	0@0xd0ac0-0xd144b+0x1fb	exact_instruction	158	vmop_158_plus0x4_state_add_const_slot_multi_path	e801eec5	state_add_const	slot_multi_path	114	114@0x90319:4	+0x4	next = 114@0x90319:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cbf	0xd0cc3	0@0xd0ac0-0xd144b+0x1ff	exact_instruction	114	vmop_114_plus0x4_state_add_const_slot_multi_path	178638cb	state_add_const	slot_multi_path	297	297@0xb64d7:4	+0x4	next = 297@0xb64d7:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cc3	0xd0cc6	0@0xd0ac0-0xd144b+0x203	exact_instruction	297	vmop_297_plus0x3_state_add_const_slot_multi_path	95d6a5	state_add_const	slot_multi_path	158	158@0x99029:4	+0x3	next = 158@0x99029:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0cc6	0xd0cca	0@0xd0ac0-0xd144b+0x206	exact_instruction	158	vmop_158_plus0x4_state_add_const_slot_multi_path	e8012b39	state_add_const	slot_multi_path	258	258@0xadf2c:4	+0x4	next = 258@0xadf2c:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cca	0xd0cce	0@0xd0ac0-0xd144b+0x20a	exact_instruction	258	vmop_258_plus0x4_state_add_const_slot_multi_path	5ef8f83b	state_add_const	slot_multi_path	18	18@0x7be9b:4	+0x4	next = 18@0x7be9b:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cce	0xd0cd1	0@0xd0ac0-0xd144b+0x20e	exact_instruction	18	vmop_018_plus0x3_state_add_const_slot_multi_path	1006f7	state_add_const	slot_multi_path	158	158@0x99029:4	+0x3	next = 158@0x99029:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0cd1	0xd0cd5	0@0xd0ac0-0xd144b+0x211	exact_instruction	158	vmop_158_plus0x4_state_add_const_slot_multi_path	e801729b	state_add_const	slot_multi_path	347	347@0xc088d:4	+0x4	next = 347@0xc088d:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cd5	0xd0cd9	0@0xd0ac0-0xd144b+0x215	exact_instruction	347	vmop_347_plus0x4_state_add_const_slot_multi_path	c801a483	state_add_const	slot_multi_path	307	307@0xb8064:4	+0x4	next = 307@0xb8064:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cd9	0xd0cdc	0@0xd0ac0-0xd144b+0x219	exact_instruction	307	vmop_307_plus0x3_state_add_const_slot_u16_1_sub_const	fa8dad	state_add_const	slot_u16_1_sub_const	123	123@0x91a59:4	+0x3	next = 123@0x91a59:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0cdc	0xd0ce0	0@0xd0ac0-0xd144b+0x21c	exact_instruction	123	vmop_123_plus0x4_state_add_const_slot_mba_stateful	563de801	state_add_const	slot_mba_stateful	307	307@0xb8064:4	+0x4	next = 307@0xb8064:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0ce0	0xd0ce3	0@0xd0ac0-0xd144b+0x220	exact_instruction	307	vmop_307_plus0x3_state_add_const_slot_u16_1_sub_const	7a9daf	state_add_const	slot_u16_1_sub_const	189	189@0x9e7af:4	+0x3	next = 189@0x9e7af:4, ip += +0x3; dispatch_model=static_100; state=state_mixed
000	0xd0ce3	0xd0ce7	0@0xd0ac0-0xd144b+0x223	exact_instruction	189	vmop_189_plus0x4_state_add_const_slot_mba_stateful	1301f4ec	state_add_const	slot_mba_stateful	174	174@0x9bd8f:4	+0x4	next = 174@0x9bd8f:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0ce7	0xd0ceb	0@0xd0ac0-0xd144b+0x227	exact_instruction	174	vmop_174_plus0x4_state_add_const_slot_mba_stateful	0b90e801	state_add_const	slot_mba_stateful	114	114@0x90319:4	+0x4	next = 114@0x90319:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0ceb	0xd0cef	0@0xd0ac0-0xd144b+0x22b	exact_instruction	114	vmop_114_plus0x4_state_add_const_slot_multi_path	722bea76	state_add_const	slot_multi_path	66	66@0x855ff:4	+0x4	next = 66@0x855ff:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cef	0xd0cf2	0@0xd0ac0-0xd144b+0x22f	exact_instruction	66	vmop_066_plus0x3_state_add_const_slot_multi_path	85e68e	state_add_const	slot_multi_path	20	20@0x7c62b:4	+0x3	next = 20@0x7c62b:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0cf2	0xd0cf6	0@0xd0ac0-0xd144b+0x232	exact_instruction	20	vmop_020_plus0x4_state_add_const_slot_multi_path	e801987c	state_add_const	slot_multi_path	114	114@0x90319:4	+0x4	next = 114@0x90319:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cf6	0xd0cfa	0@0xd0ac0-0xd144b+0x236	exact_instruction	114	vmop_114_plus0x4_state_add_const_slot_multi_path	54a37bea	state_add_const	slot_multi_path	185	185@0x9d964:4	+0x4	next = 185@0x9d964:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0cfa	0xd0cfd	0@0xd0ac0-0xd144b+0x23a	exact_instruction	185	vmop_185_plus0x3_state_add_const_slot_multi_path	1c913a	state_add_const	slot_multi_path	161	161@0x9975a:4	+0x3	next = 161@0x9975a:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0cfd	0xd0d01	0@0xd0ac0-0xd144b+0x23d	exact_instruction	161	vmop_161_plus0x4_state_add_const_slot_multi_path	c6f8e801	state_add_const	slot_multi_path	347	347@0xc088d:4	+0x4	next = 347@0xc088d:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d01	0xd0d05	0@0xd0ac0-0xd144b+0x241	exact_instruction	347	vmop_347_plus0x4_state_add_const_slot_multi_path	cf0b8b83	state_add_const	slot_multi_path	18	18@0x7be9b:4	+0x4	next = 18@0x7be9b:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d05	0xd0d08	0@0xd0ac0-0xd144b+0x245	exact_instruction	18	vmop_018_plus0x3_state_add_const_slot_multi_path	c018bf	state_add_const	slot_multi_path	184	184@0x9d694:4	+0x3	next = 184@0x9d694:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0d08	0xd0d0c	0@0xd0ac0-0xd144b+0x248	exact_instruction	184	vmop_184_plus0x4_state_add_const_slot_multi_path	c81ee801	state_add_const	slot_multi_path	340	340@0xbf435:4	+0x4	next = 340@0xbf435:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d0c	0xd0d10	0@0xd0ac0-0xd144b+0x24c	exact_instruction	340	vmop_340_plus0x4_state_add_const_slot_multi_path	ece02301	state_add_const	slot_multi_path	199	199@0xa0631:4	+0x4	next = 199@0xa0631:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d10	0xd0d13	0@0xd0ac0-0xd144b+0x250	exact_instruction	199	vmop_199_plus0x3_state_add_const_slot_multi_path	7ecca9	state_add_const	slot_multi_path	174	174@0x9bd8f:4	+0x3	next = 174@0x9bd8f:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0d13	0xd0d17	0@0xd0ac0-0xd144b+0x253	exact_instruction	174	vmop_174_plus0x4_state_add_const_slot_mba_stateful	0736e801	state_add_const	slot_mba_stateful	258	258@0xadf2c:4	+0x4	next = 258@0xadf2c:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d17	0xd0d1b	0@0xd0ac0-0xd144b+0x257	exact_instruction	258	vmop_258_plus0x4_state_add_const_slot_multi_path	c603926f	state_add_const	slot_multi_path	185	185@0x9d964:4	+0x4	next = 185@0x9d964:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d1b	0xd0d1e	0@0xd0ac0-0xd144b+0x25b	exact_instruction	185	vmop_185_plus0x3_state_add_const_slot_multi_path	3b783a	state_add_const	slot_multi_path	184	184@0x9d694:4	+0x3	next = 184@0x9d694:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0d1e	0xd0d22	0@0xd0ac0-0xd144b+0x25e	exact_instruction	184	vmop_184_plus0x4_state_add_const_slot_multi_path	9a78e801	state_add_const	slot_multi_path	347	347@0xc088d:4	+0x4	next = 347@0xc088d:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d22	0xd0d26	0@0xd0ac0-0xd144b+0x262	exact_instruction	347	vmop_347_plus0x4_state_add_const_slot_multi_path	9c099004	state_add_const	slot_multi_path	307	307@0xb8064:4	+0x4	next = 307@0xb8064:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d26	0xd0d29	0@0xd0ac0-0xd144b+0x266	exact_instruction	307	vmop_307_plus0x3_state_add_const_slot_u16_1_sub_const	faa5ae	state_add_const	slot_u16_1_sub_const	158	158@0x99029:4	+0x3	next = 158@0x99029:4, ip += +0x3; dispatch_model=static_100; state=state_mixed
000	0xd0d29	0xd0d2d	0@0xd0ac0-0xd144b+0x269	exact_instruction	158	vmop_158_plus0x4_state_add_const_slot_multi_path	e801266f	state_add_const	slot_multi_path	337	337@0xbec0e:4	+0x4	next = 337@0xbec0e:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d2d	0xd0d31	0@0xd0ac0-0xd144b+0x26d	exact_instruction	337	vmop_337_plus0x4_state_add_const_slot_multi_path	c45865a6	state_add_const	slot_multi_path	297	297@0xb64d7:4	+0x4	next = 297@0xb64d7:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d31	0xd0d34	0@0xd0ac0-0xd144b+0x271	exact_instruction	297	vmop_297_plus0x3_state_add_const_slot_multi_path	0f8064	state_add_const	slot_multi_path	158	158@0x99029:4	+0x3	next = 158@0x99029:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0d34	0xd0d38	0@0xd0ac0-0xd144b+0x274	exact_instruction	158	vmop_158_plus0x4_state_add_const_slot_multi_path	e80147ee	state_add_const	slot_multi_path	66	66@0x855ff:4	+0x4	next = 66@0x855ff:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d38	0xd0d3b	0@0xd0ac0-0xd144b+0x278	exact_instruction	66	vmop_066_plus0x3_state_add_const_slot_multi_path	13e57e	state_add_const	slot_multi_path	114	114@0x90319:4	+0x3	next = 114@0x90319:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0d3b	0xd0d3f	0@0xd0ac0-0xd144b+0x27b	exact_instruction	114	vmop_114_plus0x4_state_add_const_slot_multi_path	4b7e44c7	state_add_const	slot_multi_path	174	174@0x9bd8f:4	+0x4	next = 174@0x9bd8f:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d3f	0xd0d43	0@0xd0ac0-0xd144b+0x27f	exact_instruction	174	vmop_174_plus0x4_state_add_const_slot_mba_stateful	b394e801	state_add_const	slot_mba_stateful	264	264@0xaf4cf:4	+0x4	next = 264@0xaf4cf:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d51	0xd0d53	0@0xd0ac0-0xd144b+0x291	exact_instruction	354	vmop_354_plus0x2_state_const_post_slot_const_or_affine	b900	state_const_post	slot_const_or_affine	185	185@0x9d964:4	+0x2	next = 185@0x9d964:4, ip += +0x2; dispatch_model=static_100; state=state_const_post
000	0xd0d53	0xd0d56	0@0xd0ac0-0xd144b+0x293	exact_instruction	185	vmop_185_plus0x3_state_add_const_slot_multi_path	1bab3a	state_add_const	slot_multi_path	347	347@0xc088d:4	+0x3	next = 347@0xc088d:4, ip += +0x3; dispatch_model=static_100; state=state_add_const
000	0xd0d56	0xd0d5a	0@0xd0ac0-0xd144b+0x296	exact_instruction	347	vmop_347_plus0x4_state_add_const_slot_multi_path	898ddd13	state_add_const	slot_multi_path	196	196@0x9fbcd:4	+0x4	next = 196@0x9fbcd:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d5a	0xd0d5e	0@0xd0ac0-0xd144b+0x29a	exact_instruction	196	vmop_196_plus0x4_state_add_const_slot_multi_path	aea74cd7	state_add_const	slot_multi_path	33	33@0x7f7c4:4	+0x4	next = 33@0x7f7c4:4, ip += +0x4; dispatch_model=static_100; state=state_add_const
000	0xd0d5e	0xd0d62	0@0xd0ac0-0xd144b+0x29e	exact_instruction	33	vmop_033_plus0x4_state_add_const_slot_multi_path	e80152bd	state_add_const	slot_multi_path	333	333@0xbd8af:4	+0x4	next = 333@0xbd8af:4, ip += +0x4; dispatch_model=static_100; state=state_mixed
