program	case_state	status	block	row_count	terminal_kind	successor_vm_ip	successor_entry	edge_kind	edge_delta	edge_semantic_ir	raw_bytes_0_5	raw_u16_0	raw_u16_1	raw_u16_2	raw_u16_4	observed_pre_state	observed_pre_flags	observed_pre_byte	observed_first_target_entry	trace_observations	trace_with_pre_state	reduction	missing
055	0x3403c7	ready_for_mba_reduction	350	201	long_branch_forward	0x340953	354	decoded_control	+0x288	next = table[354], ip += 0x288	0xcb 0x0 0xcf 0x9d 0x4 0x76	0xcb	0xcf00	0x9dcf	0x7604	0x573b8ba9	0xd2198268		203	51	12	concrete_successor_edge	
055	0x3406dc	ready_for_mba_reduction	351	163	long_branch_backedge	0x3403c7	354	decoded_control	-0x584	next = table[354], ip -= 0x584	0xf5 0x72 0x46 0x95 0xb 0x8a	0x72f5	0x4672	0x9546	0x8a0b	0xf6f5bfa4	0x18dd6dae		260	34	8	concrete_successor_edge	
055	0x340953	ready_for_mba_reduction	352	96	exact_instruction	0x340ac4	354	fallthrough	+0x2	next = 354@0xc2241:1, ip += +0x2; dispatch_model=static_100; state=state_const_post	0x42 0x0 0xe9 0x8e 0x3a 0x32	0x42	0xe900	0x8ee9	0x323a	0xe5056fe7	0x5674bd9c		66	17	4	concrete_successor_edge	
055	0x340ac4	ready_for_mba_reduction	353	20	long_branch_forward	0x340d9a	171	decoded_control	+0x28b	next = table[171], ip += 0x28b	0xc7 0x0 0x37 0x48 0x3a 0x60	0xc7	0x3700	0x4837	0x603a	0xfffff7ff	0xfeddffff		199	51	12	concrete_successor_edge	
055	0x340b20	ready_for_mba_reduction	354	164	long_branch_backedge	0x340ac4	354	decoded_control	-0x2ce	next = table[354], ip -= 0x2ce	0xe8 0x1 0x5d 0x8f 0xa7 0x92	0x1e8	0x5d01	0x8f5d	0x92a7	0xfffffa83	0x10103a30		203	34	8	concrete_successor_edge	
055	0x340d9a	ready_for_mba_reduction	355	95	exact_instruction	0x340f03	171	fallthrough	+0x2	next = 171@0x9b4b3:1, ip += +0x2; dispatch_model=static_100; state=state_add_const	0xac 0x0 0x43 0xaf 0xeb 0x0	0xac	0x4300	0xaf43	0xeb	0x7aab0433	0x11536cff		172	17	4	concrete_successor_edge	
055	0x340f03	ready_for_mba_reduction	356	7	long_branch_forward	0x340f4b	165	decoded_control	+0x30	next = table[165], ip += 0x30	0x51 0x1 0x78 0x99 0x79 0x0	0x151	0x7801	0x9978	0x79	0x4012acdf	0x1db377d9		337	306	72	concrete_successor_edge	
055	0x340f31	ready_for_mba_reduction	357	6	long_branch_backedge	0x340f03	171	decoded_control	-0x40	next = table[171], ip -= 0x40	0xb5 0x37 0xe5 0xcf 0x88 0xa	0x37b5	0xe537	0xcfe5	0xa88	0xff9f375b	0xe50c8c4		28	289	68	concrete_successor_edge	
055	0x340f4b	ready_for_mba_reduction	358	134	exact_instruction	0x34114f	165	fallthrough	+0x2	next = 165@0x9a24c:1, ip += +0x2; dispatch_model=static_100; state=state_add_const	0xac 0x0 0x43 0xaf 0xa3 0xa	0xac	0x4300	0xaf43	0xaa3	0x782b32c3	0xe50c8c4		172	17	4	concrete_successor_edge	
055	0x34114f	ready_for_mba_reduction	359	190	long_branch_forward	0x3416b4	165	decoded_control	+0x288	next = table[165], ip += 0x288	0x79 0x0 0x58 0x60 0x34 0xff	0x79	0x5800	0x6058	0xff34	0xfffca7c7	0x6cd0e9c4		121	85	20	concrete_successor_edge	
055	0x34143d	ready_for_mba_reduction	360	163	long_branch_backedge	0x34114f	165	decoded_control	-0x55d	next = table[165], ip -= 0x55d	0x81 0x57 0xe8 0x1 0x45 0x6c	0x5781	0xe857	0x1e8	0x6c45	0x34ba5d21	0x624004c8		340	68	16	concrete_successor_edge	
055	0x3416b4	ready_for_mba_reduction	361	233	exact_instruction	0x341a2d	171	fallthrough	+0x2	next = 171@0x9b4b3:1, ip += +0x2; dispatch_model=static_100; state=state_add_const	0xc7 0x0 0x1f 0x4f 0x3a 0x6c	0xc7	0x1f00	0x4f1f	0x6c3a	0x87db1110	0x200500		199	17	4	concrete_successor_edge	
055	0x341a2d	ready_for_mba_reduction	362	7	long_branch_forward	0x341a75	354	decoded_control	+0x30	next = table[354], ip += 0x30	0xfd 0x0 0x8e 0xb8 0x0 0x0	0xfd	0x8e00	0xb88e	0x0	0xfffee7df	0x6cd1fdc4		253	187	44	concrete_successor_edge	
055	0x341a5b	ready_for_mba_reduction	363	6	long_branch_backedge	0x341a2d	171	decoded_control	-0x40	next = table[171], ip -= 0x40	0xb8 0x43 0x90 0xa7 0x61 0x3f	0x43b8	0x9043	0xa790	0x3f61	0xb70144c5	0x42c48804		66	170	40	concrete_successor_edge	
055	0x341a75	ready_for_mba_reduction	364	134	exact_instruction	0x341c79	354	fallthrough	+0x2	next = 354@0xc2241:1, ip += +0x2; dispatch_model=static_100; state=state_add_const	0xc 0x1 0x19 0x1c 0xf6 0x6b	0x10c	0x1901	0x1c19	0x6bf6	0xe5059470	0x42c48804		268	17	4	concrete_successor_edge	
055	0x341c79	ready_for_mba_reduction	365	201	long_branch_forward	0x342205	171	decoded_control	+0x288	next = table[171], ip += 0x288	0x42 0x1 0xe8 0x1 0x8c 0x97	0x142	0xe801	0x1e8	0x978c	0x224501a0	0x6729ce04		322	51	12	concrete_successor_edge	
055	0x341f8e	ready_for_mba_reduction	366	163	long_branch_backedge	0x341c79	354	decoded_control	-0x584	next = table[354], ip -= 0x584	0xa7 0xe1 0x44 0x96 0x1d 0xf	0xe1a7	0x44e1	0x9644	0xf1d	0x1e84201e	0xed7c946d		260	34	8	concrete_successor_edge	
055	0x342205	ready_for_mba_reduction	367	96	exact_instruction	0x342376	165	fallthrough	+0x2	next = 165@0x9a24c:1, ip += +0x2; dispatch_model=static_100; state=state_add_const	0x12 0x0 0x20 0x8 0x3a 0x95	0x12	0x2000	0x820	0x953a	0x86cb7743	0x7adeb6bd		18	17	4	concrete_successor_edge	
055	0x342376	ready_for_mba_reduction	368	20	long_branch_forward	0x34264c	354	decoded_control	+0x28b	next = table[354], ip += 0x28b	0x5b 0x1 0x79 0x39 0x31 0x9	0x15b	0x7901	0x3979	0x931	0x20450388	0x4ad2e4fc		347	51	12	concrete_successor_edge	
055	0x3423d2	ready_for_mba_reduction	369	164	long_branch_backedge	0x342376	165	decoded_control	-0x2ce	next = table[165], ip -= 0x2ce	0x3a 0x47 0x68 0x0 0x5d 0xca	0x473a	0x6847	0x68	0xca5d	0x176b6a33	0x900af3e5		154	34	8	concrete_successor_edge	
055	0x34264c	ready_for_mba_reduction	370	95	exact_instruction	0x3427b5	171	fallthrough	+0x2	next = 171@0x9b4b3:1, ip += +0x2; dispatch_model=static_100; state=state_add_const	0x12 0x0 0x60 0x5 0x3a 0xc3	0x12	0x6000	0x560	0xc33a	0x7c3afb2d	0xf11927		18	17	4	concrete_successor_edge	
055	0x3427b5	ready_for_mba_reduction	371	7	long_branch_forward	0x3427fd	171	decoded_control	+0x30	next = table[171], ip += 0x30	0x54 0x1 0xcc 0x12 0x79 0x0	0x154	0xcc01	0x12cc	0x79	0x970979d0	0x5675c510		340	323	76	concrete_successor_edge	
055	0x3427e3	ready_for_mba_reduction	372	6	long_branch_backedge	0x3427b5	171	decoded_control	-0x40	next = table[171], ip -= 0x40	0xa 0x63 0x79 0x0 0xa8 0x8a	0x630a	0x7963	0x79	0x8aa8	0x7eb71efc	0x206803		340	306	72	concrete_successor_edge	
055	0x3427fd	ready_for_mba_reduction	373	134	exact_instruction	0x342a01	171	fallthrough	+0x2	next = 171@0x9b4b3:1, ip += +0x2; dispatch_model=static_100; state=state_add_const	0x42 0x0 0x79 0x93 0x3a 0xe8	0x42	0x7900	0x9379	0xe83a	0x7eb31e74	0x1c30e98b		66	17	4	concrete_successor_edge	
055	0x342a01	ready_for_mba_reduction	374	190	long_branch_forward	0x342f66	165	decoded_control	+0x288	next = table[165], ip += 0x288	0x12 0x0 0x60 0x5 0x3a 0xc3	0x12	0x6000	0x560	0xc33a	0x10000000	0x14108001		18	85	20	concrete_successor_edge	
055	0x342cef	ready_for_mba_reduction	375	163	long_branch_backedge	0x342a01	171	decoded_control	-0x55d	next = table[171], ip -= 0x55d	0x9e 0xe9 0x32 0x91 0xa 0xc7	0xe99e	0x32e9	0x9132	0xc70a	0x2d70915a	0xfe87fe50		154	68	16	concrete_successor_edge	
055	0x342f66	ready_for_mba_reduction	376	96	exact_instruction	0x3430d7	171	fallthrough	+0x2	next = 171@0x9b4b3:1, ip += +0x2; dispatch_model=static_100; state=state_const_post	0xc4 0x0 0x1e 0x6e 0x84 0xf8	0xc4	0x1e00	0x6e1e	0xf884	0x782304a8	0x9c90b4a9		196	17	4	concrete_successor_edge	
055	0x3430d7	ready_for_mba_reduction	377	20	long_branch_forward	0x3433ad	354	decoded_control	+0x28b	next = table[354], ip += 0x28b	0x1e 0x0 0x10 0x1f 0xe8 0x1	0x1e	0x1000	0x1f10	0x1e8	0x573b8bf1	0xfeb53bf9		30	51	12	concrete_successor_edge	
055	0x343132	ready_for_mba_reduction	378	164	long_branch_backedge	0x3430d7	171	decoded_control	-0x2ce	next = table[171], ip -= 0x2ce	0x3f 0xcb 0x38 0xea 0x3b 0x25	0xcb3f	0x38cb	0xea38	0x253b	0x920633bc	0x21d2fe93		157	34	8	concrete_successor_edge	
055	0x3433ad	ready_for_mba_reduction	379	117	sampled_operand_backedge	0x30e872	42	decoded_control	-0x34ced	sampled operand footprint 0xa; observed target table[42], delta -0x34ced	0x11 0x1 0xd8 0xe9 0x28 0x2	0x111	0xd801	0xe9d8	0x228	0x7ca32457	0x31520cdf		273	17	4	concrete_successor_edge	
055	0x343569	ready_for_mba_reduction	380	73	exact_instruction	0x34367e	145	covered_synthetic_fallthrough	+0x5	next = 145@0x95b5c:1, ip += +0x5; dispatch_model=static_100	0xe8 0x1 0xab 0x0 0x54 0x1	0x1e8	0xab01	0xab	0x154	0x664d0ead	0x42000800		171	14	13	concrete_successor_edge	
055	0x34368f	ready_for_mba_reduction	381	565	exact_instruction	0x343ef4	354	fallthrough	+0x2	next = 354@0xc2241:1, ip += +0x2; dispatch_model=static_100	0xe8 0xc5 0xa 0x94 0x9a 0xe3	0xc5e8	0xac5	0x940a	0xe39a	0xb8e2c31	0xbdb72e21		337	12	1	concrete_successor_edge	
055	0x343ef4	ready_for_mba_reduction	382	7	long_branch_forward	0x343f3c	354	decoded_control	+0x30	next = table[354], ip += 0x30	0x59 0x1 0x40 0x5 0x0 0x0	0x159	0x4001	0x540	0x0	0xfe3660fc	0x2124		345	132	11	concrete_successor_edge	
055	0x343f22	ready_for_mba_reduction	383	6	long_branch_backedge	0x343ef4	354	decoded_control	-0x40	next = table[354], ip -= 0x40	0x2 0x9e 0x6d 0xd8 0xac 0xb4	0x9e02	0x6d9e	0xd86d	0xb4ac	0xe5076ef9	0x4ce88bcd		43	120	10	concrete_successor_edge	
055	0x343f3c	ready_for_mba_reduction	384	1495	exact_instruction	0x34556c	175	covered_synthetic_fallthrough	+0x4	next = 175@0x9c08f:1, ip += +0x4; dispatch_model=static_100	0xb9 0x0 0xab 0xab 0x3a 0xf3	0xb9	0xab00	0xabab	0xf33a	0xe50568d9	0xd6227f36		185	12	1	concrete_successor_edge	
