run_dir	caller_offset	caller_function	caller_function_kind	operation	categories	detail_key	detail_value	policy	count	provenance	program_binding	example
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1351884/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1351884/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/136/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/136/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/137/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/137/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/138/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/138/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1386433/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1386433/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1386434/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1386434/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1386435/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1386435/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/139/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/139/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/14/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/14/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/141/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/141/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1415/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1415/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/142/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/142/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/143/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/143/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/144/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/144/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/145/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/145/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1453/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1453/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1454/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1454/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1455/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1455/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1458/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1458/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1460/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1460/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1461/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1461/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1462/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1462/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1463/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1463/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1464/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1464/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1465/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1465/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1466/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1466/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1467/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1467/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1468/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1468/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/147/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/147/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1470/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1470/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1471/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1471/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1473/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1473/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/148/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/148/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/149/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/149/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/15/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/15/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/150/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/150/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/151/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/151/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/153/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/153/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/154/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/154/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/155/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/155/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/156/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/156/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/157/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/157/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/159/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/159/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/16/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/16/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/160/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/160/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/161/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/161/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/162/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/162/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/163/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/163/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1645177/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1645177/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/165/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/165/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/166/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/166/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/167/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/167/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/168/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/168/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/169/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/169/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/17/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/17/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/171/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/171/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/172/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/172/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/173/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/173/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/174/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/174/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/174820/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/174820/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/175/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/175/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/175281/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/175281/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/175283/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/175283/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/175538/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/175538/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/176137/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/176137/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/176479/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/176479/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/176573/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/176573/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/177/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/177/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/177200/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/177200/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/178/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/178/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/179/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/179/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/179312/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/179312/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/18/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/18/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/180/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/180/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/180108/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/180108/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/181/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/181/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/181439/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/181439/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/183/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/183/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/184/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/184/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/185/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/185/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1856/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1856/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1857/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1857/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1858/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1858/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/186/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/186/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/187/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/187/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/189/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/189/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1892/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1892/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1893/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1893/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1895/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1895/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1896/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1896/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1897/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1897/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/19/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/19/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/190/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/190/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1907/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1907/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/1908/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/1908/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/191/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/191/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/192/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/192/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/193/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/193/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/195/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/195/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/196/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/196/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/197/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/197/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/198/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/198/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/199/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/199/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/2/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/2/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/20/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/20/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/201/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/201/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/202/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/202/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/203/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/203/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/204/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/204/comm flags=0x0
dumps/vmtail-mem-focus-final-site-b265e	0x221670			open	filesystem_io;host_environment_inventory	path	/proc/205/comm		1	runtime_trace_x_run_native_offset	not_bound_to_vm_program	[TRACE] caller=eac.elf+0x221670 open path=/proc/205/comm flags=0x0
