block	start_vm_ip	end_vm_ip	row_kind	source_entry	source_target	target_entry	target	delta	bytes	byte_status	operand_min_len	operand_shape	semantic_ir	state_ir	state_effect_ir	dispatch_ir	dispatch_expr_ir	ip_advance_expr_ir	validation	provenance
47	0x11cef8	0x11cefc	exact_instruction	64	0x85059	123	123@0x91a59:1	+0x4	10c72810	exact	0x4		next = 123@0x91a59:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 - 0x79614de5 ^ u16_2 + flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 ^ flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 + 0x729dddb0	static_100	constant_target:constant:0x638; transfer_slot=77=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - 0x79614de5)) ^ (mask32(u16_2 + flags0)))) ^ (mask32(flags0 + 0x729dddb0)))))) + 0x2701cdcd)) & 0xffff;51=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - 0x79614de5)) ^ (mask32(u16_2 + (mask32(flags0 + 0x4cd0c9ae)))))) ^ (mask32((mask32(flags0 + 0x4cd0c9ae)) + 0x729dddb0)))))) + 0x2701cdcd)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
47	0x11cefc	0x11cf00	exact_instruction	123	0x91a59	64	64@0x85059:1	+0x4	d3b7e801	exact	0x4		next = 64@0x85059:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 + 0x3da77425 - u16_0 - state0 + 0x3da77425 ^ 0x1603b0a9	static_100	constant_target:constant:0x90; transfer_slot=128=(mask32((mask32(u16_0 - (mask32(state0 + 0x3da77425)))) ^ 0x1603b0a9)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
47	0x11cf00	0x11cf04	exact_instruction	64	0x85059	297	297@0xb64d7:1	+0x4	779a09f3	exact	0x4		next = 297@0xb64d7:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 - 0x79614de5 ^ u16_2 + flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 ^ flags0 + 0x4cd0c9ae + 0x711675f2 & 0x5b249a06 + 0x729dddb0	static_100	constant_target:constant:0x638; transfer_slot=77=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - 0x79614de5)) ^ (mask32(u16_2 + flags0)))) ^ (mask32(flags0 + 0x729dddb0)))))) + 0x2701cdcd)) & 0xffff;51=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - 0x79614de5)) ^ (mask32(u16_2 + (mask32(flags0 + 0x4cd0c9ae)))))) ^ (mask32((mask32(flags0 + 0x4cd0c9ae)) + 0x729dddb0)))))) + 0x2701cdcd)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
47	0x11cf04	0x11cf07	exact_instruction	297	0xb64d7	176	176@0x9c10b:1	+0x3	fd92c3	exact	0x3		next = 176@0x9c10b:1, ip += +0x3; dispatch_model=static_100; state=state_add_const	state_add_const	state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + b0 + state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb - u16_1 - state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + b0 + state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x9f24ccb	static_100	constant_target:constant:0x620; transfer_slot=90=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32(state0 - 0x48220942)) | flags0)) ^ 0x6b7f38b7)) + (mask32((mask32(b0 + (mask32((mask32((mask32(state0 - 0x48220942)) | flags0)) ^ 0x6b7f38b7)))) + flags0)))))) ^ 0x9f24ccb)) & 0xffff;38=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32(state0 - 0x48220942)) | (mask32((mask32(flags0 + 0x283684b4)) ^ 0x4a5a939a)))) ^ 0x6b7f38b7)) + (mask32((mask32(b0 + (mask32((mask32((mask32(state0 - 0x48220942)) | (mask32((mask32(flags0 + 0x283684b4)) ^ 0x4a5a939a)))) ^ 0x6b7f38b7)))) + (mask32(...#d4d3083a81fb	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
47	0x11cf07	0x11cf0b	exact_instruction	176	0x9c10b	347	347@0xc088d:1	+0x4	e8015155	exact	0x4		next = 347@0xc088d:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 & flags0 & 0x2c46ace3 | flags0 - 0x14b22a15	static_100	constant_target:constant:0xe0; transfer_slot=78=(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | flags0)))) ^ 0x37839d72)) & 0xffff;50=(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | (mask32(flags0 - 0x14b22a15)))))) ^ 0x37839d72)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
47	0x11cf0b	0x11cf0f	exact_instruction	347	0xc088d	185	185@0x9d964:1	+0x4	ee8a3201	exact	0x4		next = 185@0x9d964:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 & flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 & flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 + u16_2 + flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 - flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 | 0x6630614f ^ 0x1a7ef2ae | state0 | flags0 + 0x6fa972f0 | flags0 ^ state0 | flags0 + 0x6fa972f0 & 0x45223942 + state0 | flags0 + 0x6fa972f0 | 0x2efc96c5 ^ 0x5cf483c7 ^ 0x7bd54e39 - 0x10871fd8	static_100	constant_target:constant:0x540; transfer_slot=92=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) | (mask32((mask32(flags0 ^ (mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) & 0x45223942)))) + (mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) | 0x2efc96c5)))))) ^ 0...#38484e2d9466;36=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) | (mask32((mask32(flags0 ^ (mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) & 0x45223942)))) + (mask32((mask32(state0 | (mask32(flags0 + 0x6fa972f0)))) | 0x2efc96c5)))))) ^ 0...#672c9fb24e71	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
47	0x11cf0f	0x11cf12	exact_instruction	185	0x9d964	161	161@0x9975a:1	+0x3	fc013a	exact	0x3		next = 161@0x9975a:1, ip += +0x3; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ flags0 | 0x17e55682 ^ 0x2000c224 & 0x1f29f35 + flags0 | 0x17e55682 + 0x28030c24 ^ 0x30d03eec | 0x7fa981a ^ 0x5ea8d1c5 | u16_0 ^ state0 ^ flags0 | 0x17e55682 ^ 0x2000c224 & 0x1f29f35 + flags0 | 0x17e55682 + 0x28030c24 ^ 0x30d03eec | 0x7fa981a ^ 0x5ea8d1c5	static_100	state_expr:(post-u16_0)&0x1fff; transfer_slot=128=(mask32(u16_0 ^ (mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 | 0x17e55682)))) ^ 0x2000c224)) & 0x1f29f35)) + (mask32((mask32((mask32((mask32((mask32(flags0 | 0x17e55682)) + 0x28030c24)) ^ 0x30d03eec)) | 0x7fa981a)) ^ 0x5ea8d1c5)))))) & 0xffff	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
47	0x11cf12	0x11cf16	exact_instruction	161	0x9975a	114	114@0x90319:1	+0x4	de70e801	exact	0x4		next = 114@0x90319:1, ip += +0x4; dispatch_model=static_100; state=state_mixed	state_mixed	state0 | 0x69145e52	static_100	constant_target:constant:0x210; transfer_slot=128=(mask32((mask32(u16_0 + (mask32(state0 | 0x69145e52)))) + 0x4c0132b4)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
47	0x11cf16	0x11cf1a	exact_instruction	114	0x90319	28	28@0x7e390:1	+0x4	af9f48eb	exact	0x4		next = 28@0x7e390:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d ^ u16_2 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 & 0x1c8b6fee ^ 0x6b040388 - u16_0 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d ^ u16_2 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 & 0x1c8b6fee ^ 0x6b040388 + 0x667e49d1	static_100	constant_target:constant:0x210; transfer_slot=51=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#81b58d825e9e;36=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5...#8fb5e76f8e85;28=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#47086c370ce0;13=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5...#d1f0a102e70e	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
47	0x11cf1a	0x11cf1d	exact_instruction	28	0x7e390	174	174@0x9bd8f:1	+0x3	7005d0	exact	0x3		next = 174@0x9bd8f:1, ip += +0x3; dispatch_model=static_100; state=state_add_const	state_add_const	state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a - 0x7e20fbab ^ flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a - 0x7e20fbab | u16_0	static_100	direct_u16:u16_0; transfer_slot=128=u16_0 & 0xffff	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
47	0x11cf1d	0x11cf21	exact_instruction	174	0x9bd8f	356	356@0xc291a:1	+0x4	38b9e801	exact	0x4		next = 356@0xc291a:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 - flags0 & flags0 ^ flags0 + flags0 ^ 0x5fa9d2b1 | u16_0 + state0 - flags0 & flags0 ^ flags0 + flags0 ^ 0x5fa9d2b1 + 0x397fd954	static_100	constant_target:constant:0x390; transfer_slot=128=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32(state0 - flags0)) & flags0)) ^ flags0)) + flags0)) ^ 0x5fa9d2b1)))) + 0x397fd954)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
48	0x11cf2f	0x11cf31	exact_instruction	171	0x9b4b3	66	66@0x855ff:1	+0x2	4200	exact	0x2		next = 66@0x855ff:1, ip += +0x2; dispatch_model=static_100; state=state_const_post	state_const_post	0x0	static_100	other_expr:(u16_0&0x1ff)*8; transfer_slot=128=u16_0 << 0x3	128=0x2	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
48	0x11cf31	0x11cf34	exact_instruction	66	0x855ff	333	333@0xbd8af:1	+0x3	f9973a	exact	0x3		next = 333@0xbd8af:1, ip += +0x3; dispatch_model=static_100; state=state_add_const	state_add_const	state0 & 0x2f6cb1f6 - b2 ^ state0 & 0x2f6cb1f6 ^ 0x745ff1d2 & 0x13de2cdd - flags0 - 0x50170614 | 0x7167293a ^ 0x42a6ffd6 ^ u16_0 - state0 & 0x2f6cb1f6 - b2 ^ state0 & 0x2f6cb1f6 ^ 0x745ff1d2 & 0x13de2cdd - flags0 - 0x50170614 | 0x7167293a ^ 0x42a6ffd6 - 0x3cd18153	static_100	constant_target:constant:0xa88; transfer_slot=99=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & 0x2f6cb1f6)) - (mask32(b2 ^ (mask32(state0 & 0x2f6cb1f6)))))) ^ 0x745ff1d2)) & 0x13de2cdd)) - (mask32(flags0 ^ 0x42a6ffd6)))))) - 0x3cd18153)) & 0xffff;29=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & 0x2f6cb1f6)) - (mask32(b2 ^ (mask32(state0 & 0x2f6cb1f6)))))) ^ 0x745ff1d2)) & 0x13de2cdd)) - (mask32((mask32((mask32(flags0 - 0x50170614)) | 0x7167293a)) ^ 0x42a6ffd6)))))) - 0x3cd18153)) & 0xffff	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
48	0x11cf34	0x11cf38	exact_instruction	333	0xbd8af	114	114@0x90319:1	+0x4	7bd39900	exact	0x4		next = 114@0x90319:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ flags0 ^ state0 | 0x37ccc6ea - 0x61e56767 & flags0 ^ state0 + flags0 ^ state0 | 0x71cc1ee8 | 0x569ecec3 + u16_0 - state0 ^ flags0 ^ state0 | 0x37ccc6ea - 0x61e56767 & flags0 ^ state0 + flags0 ^ state0 | 0x71cc1ee8 | 0x569ecec3	static_100	constant_target:constant:0x988; transfer_slot=128=(mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32(flags0 ^ state0)) | 0x37ccc6ea)))) - 0x61e56767)) & (mask32(flags0 ^ state0)))) + (mask32((mask32(flags0 ^ state0)) | 0x71cc1ee8)))) | 0x569ecec3)))) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
48	0x11cf38	0x11cf3c	exact_instruction	114	0x90319	33	33@0x7f7c4:1	+0x4	eb933cdf	exact	0x4		next = 33@0x7f7c4:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d ^ u16_2 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 & 0x1c8b6fee ^ 0x6b040388 - u16_0 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d ^ u16_2 + state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 & 0x1c8b6fee ^ 0x6b040388 + 0x667e49d1	static_100	constant_target:constant:0x210; transfer_slot=51=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#81b58d825e9e;36=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5...#8fb5e76f8e85;28=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#47086c370ce0;13=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5...#d1f0a102e70e	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
48	0x11cf3c	0x11cf40	exact_instruction	33	0x7f7c4	337	337@0xbec0e:1	+0x4	e80130cb	exact	0x4		next = 337@0xbec0e:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 | 0x15422921 & u16_2 + state0 | 0x15422921 + 0x2d0713f3	static_100	state_expr:post&0x1fff; transfer_slot=128=(mask32((mask32(u16_2 + (mask32(state0 | 0x15422921)))) + 0x2d0713f3)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
48	0x11cf40	0x11cf44	exact_instruction	337	0xbec0e	203	203@0xa1484:1	+0x4	0470abf6	exact	0x4		next = 203@0xa1484:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 - flags0 - u16_2 + state0 - flags0 + flags0 + 0x2051de91 & flags0 + 0x61f749a7 | 0x51d7631a ^ flags0 + 0x61f749a7 ^ 0x3de72107 & 0xe04b834 | u16_0 + state0 - flags0 - u16_2 + state0 - flags0 + flags0 + 0x2051de91 & flags0 + 0x61f749a7 | 0x51d7631a ^ flags0 + 0x61f749a7 ^ 0x3de72107 & 0xe04b834 ^ 0x2060ddea	static_100	constant_target:constant:0x210; transfer_slot=85=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 - flags0)) - (mask32((mask32(u16_2 + (mask32(state0 - flags0)))) + flags0)))) + 0x2051de91)) & (mask32(flags0 + 0x61f749a7)))) | 0x51d7631a)) ^ (mask32((mask32((mask32(flags0 + 0x61f749a7)) ^ 0x3de72107)) & 0xe04b834)))))) ^...#b95390b65598;43=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 - flags0)) - (mask32((mask32(u16_2 + (mask32(state0 - flags0)))) + flags0)))) + 0x2051de91)) & (mask32(flags0 + 0x61f749a7)))) | 0x51d7631a)) ^ (mask32(flags0 + 0x61f749a7)))))) ^ 0x2060ddea)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
48	0x11cf44	0x11cf48	exact_instruction	203	0xa1484	297	297@0xb64d7:1	+0x4	4f919776	exact	0x4		next = 297@0xb64d7:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 - flags0 + 0x97da242 & flags0 + 0x97da242 ^ 0x370370f1 | 0x1f1759c | flags0 + 0x97da242 & state0 - flags0 + 0x97da242 & flags0 + 0x97da242 ^ 0x370370f1 | 0x1f1759c & 0x71376753 + 0x2c217984 | 0x24d2add8 & 0x6ef19bee - flags0 + 0x97da242 & state0 - flags0 + 0x97da242 & flags0 + 0x97da242 ^ 0x370370f1 | 0x1f1759c & 0x71376753 + 0x2c217984 - 0x32825086 - 0x1f5b0269 & u16_0 ^ 0x4ccb9807	static_100	state_expr:post&0x1fff; transfer_slot=128=(mask32(u16_0 ^ 0x4ccb9807)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
48	0x11cf48	0x11cf4b	exact_instruction	297	0xb64d7	33	33@0x7f7c4:1	+0x3	5d4656	exact	0x3		next = 33@0x7f7c4:1, ip += +0x3; dispatch_model=static_100; state=state_add_const	state_add_const	state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + b0 + state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb - u16_1 - state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + b0 + state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x9f24ccb	static_100	constant_target:constant:0x620; transfer_slot=90=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32(state0 - 0x48220942)) | flags0)) ^ 0x6b7f38b7)) + (mask32((mask32(b0 + (mask32((mask32((mask32(state0 - 0x48220942)) | flags0)) ^ 0x6b7f38b7)))) + flags0)))))) ^ 0x9f24ccb)) & 0xffff;38=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32(state0 - 0x48220942)) | (mask32((mask32(flags0 + 0x283684b4)) ^ 0x4a5a939a)))) ^ 0x6b7f38b7)) + (mask32((mask32(b0 + (mask32((mask32((mask32(state0 - 0x48220942)) | (mask32((mask32(flags0 + 0x283684b4)) ^ 0x4a5a939a)))) ^ 0x6b7f38b7)))) + (mask32(...#d4d3083a81fb	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
