source_block	source_range	target_block	target_range	class	events	unique_start_ips	top_sources	top_targets	top_deltas	byte_statuses
379	0x33c5b8-0x33c76a	379	0x33c5b8-0x33c76a	intra_block	115	115	189:7,28:5,158:5,66:4,64:4,215:4,347:4,340:4	189:7,28:5,158:5,66:4,64:4,215:4,347:4,340:4	+0x4:62,+0x3:27,+0x2:11,+0x5:11,+0x6:4	exact:115
426	0x3433ad-0x34355f	426	0x3433ad-0x34355f	intra_block	115	115	66:5,114:5,184:5,189:4,185:4,64:4,347:4,28:4	66:5,114:5,184:5,189:4,185:4,64:4,347:4,28:4	+0x4:62,+0x3:27,+0x2:11,+0x5:11,+0x6:4	exact:115
484	0x3682dd-0x36848f	484	0x3682dd-0x36848f	intra_block	115	115	114:7,185:6,18:5,340:5,28:4,347:4,158:4,83:3	114:7,185:6,18:5,340:5,28:4,347:4,158:4,83:3	+0x4:62,+0x3:27,+0x2:11,+0x5:11,+0x6:4	exact:115
502	0x369ee9-0x36a09c	502	0x369ee9-0x36a09c	intra_block	115	115	337:8,347:7,28:6,189:6,185:6,64:5,66:5,114:4	337:8,347:7,28:6,189:6,185:6,64:5,66:5,114:4	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
526	0x36d93a-0x36daed	526	0x36d93a-0x36daed	intra_block	115	115	337:9,243:8,18:8,114:7,185:6,64:5,28:5,189:4	337:9,243:8,18:8,114:7,185:6,64:5,28:5,189:4	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
533	0x36faf6-0x36fca8	533	0x36faf6-0x36fca8	intra_block	115	115	114:6,340:6,28:6,347:5,20:5,215:4,337:4,307:4	114:6,340:6,28:6,347:5,20:5,215:4,337:4,307:4	+0x4:62,+0x3:27,+0x2:11,+0x5:11,+0x6:4	exact:115
556	0x371e24-0x371fd7	556	0x371e24-0x371fd7	intra_block	115	115	340:10,189:6,28:5,66:5,307:5,114:5,199:5,176:5	340:10,189:6,28:5,66:5,307:5,114:5,199:5,176:5	+0x4:79,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:115
92	0x122aca-0x122c7b	92	0x122aca-0x122c7b	intra_block	114	114	28:7,340:6,258:6,18:5,64:4,199:4,185:4,297:4	28:7,340:6,258:6,18:5,64:4,199:4,185:4,297:4	+0x4:59,+0x3:27,+0x5:12,+0x2:11,+0x6:5	exact:114
130	0x17777d-0x177930	130	0x17777d-0x177930	intra_block	113	113	26:6,196:5,64:5,315:5,157:5,28:4,258:4,307:4	26:6,196:5,64:5,315:5,157:5,28:4,258:4,307:4	+0x4:67,+0x3:24,+0x5:10,+0x2:8,+0x6:4	exact:113
237	0x30fd95-0x30ff42	237	0x30fd95-0x30ff42	intra_block	113	113	199:6,114:6,185:5,189:5,174:5,28:4,337:4,258:4	199:6,114:6,185:5,189:5,174:5,28:4,337:4,258:4	+0x4:61,+0x3:27,+0x5:10,+0x2:10,+0x6:5	exact:113
131	0x177940-0x177aeb	131	0x177940-0x177aeb	intra_block	112	112	28:6,18:5,347:5,43:4,64:4,258:4,215:4,114:4	28:6,18:5,347:5,64:4,258:4,215:4,114:4,337:4	+0x4:59,+0x3:26,+0x5:13,+0x2:10,+0x6:4	exact:112
301	0x31cbee-0x31cd8c	301	0x31cbee-0x31cd8c	intra_block	109	109	258:7,64:6,20:6,307:5,28:5,199:5,347:4,215:4	258:7,64:6,20:6,307:5,28:5,199:5,347:4,215:4	+0x4:58,+0x3:26,+0x2:10,+0x5:10,+0x6:5	exact:109
89	0x122474-0x122615	89	0x122474-0x122615	intra_block	108	108	258:10,185:5,333:5,18:4,33:4,243:4,268:4,157:4	258:10,185:5,333:5,18:4,33:4,243:4,268:4,157:4	+0x4:65,+0x3:23,+0x5:9,+0x2:7,+0x6:4	exact:108
152	0x1a5600-0x1a5793	152	0x1a5600-0x1a5793	intra_block	106	106	307:7,340:7,297:6,64:5,337:5,220:5,347:4,28:4	307:7,340:7,297:6,64:5,337:5,220:5,176:5,347:4	+0x4:56,+0x3:26,+0x5:11,+0x2:9,+0x6:4	exact:106
335	0x332f90-0x333123	335	0x332f90-0x333123	intra_block	106	106	337:7,64:7,258:6,161:6,144:5,66:5,28:5,18:5	337:7,64:7,161:6,144:5,66:5,28:5,18:5,258:5	+0x4:58,+0x3:25,+0x5:10,+0x2:9,+0x6:4	exact:106
354	0x3364d7-0x336669	354	0x3364d7-0x336669	intra_block	106	106	64:6,340:5,297:5,66:4,347:4,185:4,20:4,28:4	64:6,340:5,297:5,347:4,185:4,20:4,28:4,337:4	+0x4:57,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:106
370	0x339a94-0x339c26	370	0x339a94-0x339c26	intra_block	106	106	158:6,340:5,64:5,297:5,337:5,215:5,28:4,161:4	158:7,340:5,64:5,297:5,337:5,215:5,28:4,161:4	+0x4:57,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:106
488	0x368aa9-0x368c3b	488	0x368aa9-0x368c3b	intra_block	106	106	347:6,114:5,18:5,28:5,66:5,20:5,64:5,258:4	347:6,114:5,18:5,28:5,66:5,20:5,64:5,258:4	+0x4:57,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:106
512	0x36c4fa-0x36c68c	512	0x36c4fa-0x36c68c	intra_block	106	106	114:7,258:6,199:5,297:5,176:5,340:4,215:4,66:3	114:7,258:6,199:5,297:5,176:5,340:4,215:4,66:3	+0x4:57,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:106
61	0x11de9f-0x11e02d	61	0x11de9f-0x11e02d	intra_block	104	104	297:7,199:5,18:5,114:5,184:5,189:4,337:4,347:4	297:7,199:5,18:5,114:5,184:5,189:4,337:4,347:4	+0x4:53,+0x3:25,+0x5:13,+0x2:9,+0x6:4	exact:104
353	0x336333-0x3364c6	353	0x336333-0x3364c6	intra_block	104	104	64:6,157:5,66:5,199:4,114:4,305:4,185:4,268:4	64:6,157:5,66:5,199:4,114:4,305:4,185:4,268:4	+0x4:64,+0x3:22,+0x5:8,+0x2:6,+0x6:4	exact:104
355	0x336673-0x336806	355	0x336673-0x336806	intra_block	104	104	189:5,33:5,157:5,287:5,215:5,258:4,243:4,64:4	189:5,33:5,157:5,287:5,215:5,258:4,243:4,64:4	+0x4:64,+0x3:22,+0x5:8,+0x2:6,+0x6:4	exact:104
320	0x31eae4-0x31ec6a	320	0x31eae4-0x31ec6a	intra_block	103	103	337:7,297:6,28:5,189:5,340:5,307:4,123:4,157:3	337:7,297:6,28:5,189:5,340:5,307:4,123:4,157:3	+0x4:54,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:103
334	0x332df1-0x332f80	334	0x332df1-0x332f80	intra_block	103	103	340:6,258:5,215:5,157:5,18:5,172:4,287:4,26:4	340:6,258:5,215:5,157:5,18:5,172:4,287:4,26:4	+0x4:63,+0x3:22,+0x5:8,+0x2:6,+0x6:4	exact:103
336	0x333131-0x3332c0	336	0x333131-0x3332c0	intra_block	103	103	258:7,185:6,297:6,203:5,33:4,157:4,337:4,28:4	258:7,185:6,297:6,203:5,33:4,157:4,337:4,28:4	+0x4:63,+0x3:22,+0x5:8,+0x2:6,+0x6:4	exact:103
340	0x333882-0x333a08	340	0x333882-0x333a08	intra_block	103	103	337:6,297:6,215:5,114:4,66:4,258:4,184:4,20:4	337:6,297:6,184:5,215:5,114:4,66:4,258:4,20:4	+0x4:54,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:103
359	0x336dc8-0x336f4e	359	0x336dc8-0x336f4e	intra_block	103	103	340:7,64:5,337:5,297:5,18:5,258:4,66:4,307:3	340:7,64:5,337:5,297:5,18:5,258:4,66:4,307:3	+0x4:54,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:103
369	0x3398f4-0x339a83	369	0x3398f4-0x339a83	intra_block	103	103	64:8,18:7,305:6,215:4,157:4,114:4,43:4,346:4	64:8,18:7,305:6,215:4,157:4,114:4,43:4,346:4	+0x4:63,+0x3:22,+0x5:8,+0x2:6,+0x6:4	exact:103
371	0x339c34-0x339dc3	371	0x339c34-0x339dc3	intra_block	103	103	168:8,337:6,297:5,199:5,33:4,268:4,307:4,64:4	168:8,337:6,297:5,199:5,33:4,268:4,307:4,64:4	+0x4:63,+0x3:22,+0x5:8,+0x2:6,+0x6:4	exact:103
375	0x33a385-0x33a50b	375	0x33a385-0x33a50b	intra_block	103	103	114:8,20:6,337:5,185:5,297:5,18:5,189:5,258:4	114:8,20:6,337:5,185:5,297:5,18:5,189:5,258:4	+0x4:54,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:103
489	0x368c49-0x368dd8	489	0x368c49-0x368dd8	intra_block	103	103	297:6,64:5,258:4,43:4,340:4,268:4,66:4,305:4	297:6,64:5,258:4,43:4,340:4,268:4,66:4,305:4	+0x4:63,+0x3:22,+0x5:8,+0x2:6,+0x6:4	exact:103
513	0x36c69a-0x36c829	513	0x36c69a-0x36c829	intra_block	103	103	215:7,337:7,64:6,43:6,26:5,28:4,203:4,196:3	215:7,337:7,64:6,43:6,26:5,28:4,203:4,196:3	+0x4:63,+0x3:22,+0x5:8,+0x2:6,+0x6:4	exact:103
132	0x177af9-0x177c82	132	0x177af9-0x177c82	intra_block	102	102	64:6,28:6,337:5,346:4,196:4,243:4,168:4,307:4	64:6,28:6,337:5,346:4,196:4,243:4,168:4,307:4	+0x4:61,+0x3:22,+0x5:9,+0x2:6,+0x6:4	exact:102
8	0xd43e0-0xd4561	8	0xd43e0-0xd4561	intra_block	101	101	168:7,337:6,18:6,199:4,33:4,64:4,307:4,333:4	168:7,337:6,18:6,199:4,33:4,64:4,307:4,333:4	+0x4:63,+0x3:23,+0x5:8,+0x2:5,+0x6:2	exact:101
20	0xd564f-0xd57d4	20	0xd564f-0xd57d4	intra_block	101	101	64:6,185:5,297:5,347:4,168:4,203:4,337:3,43:3	64:6,185:5,297:5,347:4,168:4,203:4,337:3,43:3	+0x4:62,+0x3:22,+0x5:8,+0x2:6,+0x6:3	exact:101
382	0x33cb62-0x33cce1	382	0x33cb62-0x33cce1	intra_block	100	100	340:5,297:5,43:4,18:4,347:3,196:3,199:3,26:3	340:5,297:5,43:4,18:4,347:3,196:3,199:3,26:3	+0x4:63,+0x3:21,+0x5:7,+0x2:6,+0x6:3	exact:100
541	0x370756-0x370768	541	0x370756-0x370768	intra_block	100	4	196:25,28:25,64:25,269:25	28:25,64:25,269:25,198:25	+0x4:50,+0x3:25,+0x5:25	exact:100
553	0x371a30-0x371a43	553	0x371a30-0x371a43	intra_block	100	4	268:25,121:25,64:25,301:25	121:25,64:25,301:25,144:25	+0x4:75,+0x5:25	exact:100
150	0x1a5446-0x1a55be	150	0x1a5446-0x1a55be	intra_block	98	98	18:5,196:5,114:4,337:4,28:4,189:4,157:4,243:3	18:5,196:5,114:4,337:4,28:4,189:4,157:4,243:3	+0x4:62,+0x3:21,+0x5:7,+0x2:5,+0x6:3	exact:98
128	0x177353-0x1774b8	128	0x177353-0x1774b8	intra_block	95	95	337:6,199:5,258:5,123:5,215:4,114:4,28:4,176:4	337:6,199:5,258:5,123:5,215:4,114:4,28:4,176:4	+0x4:53,+0x3:24,+0x2:8,+0x5:7,+0x6:3	exact:95
19	0xd54de-0xd5641	19	0xd54de-0xd5641	intra_block	94	94	337:6,18:5,215:4,189:4,199:4,176:4,66:4,340:3	337:6,18:5,215:4,189:4,199:4,176:4,66:4,340:3	+0x4:53,+0x3:24,+0x5:7,+0x2:7,+0x6:3	exact:94
149	0x1a52d0-0x1a5438	149	0x1a52d0-0x1a5438	intra_block	94	94	28:6,307:5,114:5,258:5,347:4,18:4,174:4,337:3	28:6,307:5,114:5,258:5,347:4,18:4,174:4,300:3	+0x4:51,+0x3:23,+0x5:9,+0x2:7,+0x6:4	exact:94
384	0x33cd1f-0x33ce87	384	0x33cd1f-0x33ce87	intra_block	94	94	199:6,18:5,189:5,337:4,347:4,114:4,297:4,158:4	199:6,18:5,189:5,337:4,347:4,114:4,297:4,158:4	+0x4:51,+0x3:23,+0x5:9,+0x2:7,+0x6:4	exact:94
242	0x3109d2-0x310c9b			out_of_recovered	92	1	174:92	356:92	+0x4:92	exact:92
243	0x310ca5-0x310dba			out_of_recovered	92	1	242:92	75:92	+0x5:92	exact:92
244	0x310dca-0x310ee6			out_of_recovered	91	1	184:91	356:91	+0x4:91	exact:91
245	0x310ef0-0x311159			out_of_recovered	91	1	158:91	278:91	+0x4:91	exact:91
246	0x311163-0x31139b			out_of_recovered	91	1	20:91	278:91	+0x4:91	exact:91
247	0x3113a5-0x3115dd			out_of_recovered	91	1	176:91	356:91	+0x4:91	exact:91
248	0x3115e7-0x31181f			out_of_recovered	91	1	123:91	95:91	+0x4:91	exact:91
249	0x311829-0x311a61			out_of_recovered	91	1	161:91	356:91	+0x4:91	exact:91
250	0x311a6b-0x311ca3			out_of_recovered	91	1	161:91	356:91	+0x4:91	exact:91
251	0x311cad-0x311f5f			out_of_recovered	91	1	161:91	216:91	+0x4:91	exact:91
252	0x311f69-0x312230			out_of_recovered	91	1	161:91	311:91	+0x4:91	exact:91
253	0x31223a-0x31245a			out_of_recovered	91	1	161:91	95:91	+0x4:91	exact:91
254	0x312464-0x312684			out_of_recovered	91	1	174:91	95:91	+0x4:91	exact:91
255	0x31268e-0x31285b			out_of_recovered	91	1	184:91	321:91	+0x4:91	exact:91
256	0x312868-0x31297d			out_of_recovered	91	1	125:91	316:91	+0x5:91	exact:91
257	0x3129aa-0x312ae4			out_of_recovered	91	1	161:91	356:91	+0x4:91	exact:91
258	0x312aee-0x312cc6			out_of_recovered	91	1	174:91	356:91	+0x4:91	exact:91
259	0x312cd0-0x312f1c			out_of_recovered	91	1	161:91	216:91	+0x4:91	exact:91
260	0x312f26-0x31315f			out_of_recovered	91	1	20:91	95:91	+0x4:91	exact:91
261	0x313169-0x313341			out_of_recovered	91	1	161:91	264:91	+0x4:91	exact:91
262	0x31334b-0x3135af			out_of_recovered	91	1	176:91	264:91	+0x4:91	exact:91
263	0x3135b9-0x3137f2			out_of_recovered	91	1	123:91	216:91	+0x4:91	exact:91
264	0x3137fc-0x3139d4			out_of_recovered	91	1	174:91	278:91	+0x4:91	exact:91
265	0x3139de-0x313c42			out_of_recovered	91	1	174:91	356:91	+0x4:91	exact:91
266	0x313c4c-0x313e85			out_of_recovered	91	1	123:91	95:91	+0x4:91	exact:91
267	0x313e8f-0x314067			out_of_recovered	91	1	174:91	95:91	+0x4:91	exact:91
268	0x314071-0x3142d5			out_of_recovered	91	1	174:91	216:91	+0x4:91	exact:91
269	0x3142df-0x314518			out_of_recovered	91	1	176:91	216:91	+0x4:91	exact:91
270	0x314522-0x3146fa			out_of_recovered	91	1	20:91	216:91	+0x4:91	exact:91
271	0x314704-0x314968			out_of_recovered	91	1	20:91	311:91	+0x4:91	exact:91
272	0x314972-0x314bab			out_of_recovered	91	1	158:91	278:91	+0x4:91	exact:91
273	0x314bb5-0x314d8d			out_of_recovered	91	1	20:91	278:91	+0x4:91	exact:91
274	0x314d97-0x314ffb			out_of_recovered	91	1	176:91	311:91	+0x4:91	exact:91
275	0x315005-0x315225			out_of_recovered	91	1	161:91	264:91	+0x4:91	exact:91
276	0x31522f-0x31547c			out_of_recovered	91	1	176:91	311:91	+0x4:91	exact:91
277	0x315486-0x3156c0			out_of_recovered	91	1	158:91	278:91	+0x4:91	exact:91
278	0x3156ca-0x3157e1			out_of_recovered	91	1	122:91	316:91	+0x5:91	exact:91
279	0x31580e-0x31595f			out_of_recovered	91	1	176:91	216:91	+0x4:91	exact:91
280	0x315969-0x315bb5			out_of_recovered	91	1	158:91	216:91	+0x4:91	exact:91
281	0x315bbf-0x315cc0			out_of_recovered	91	1	351:91	308:91	+0x5:91	exact:91
11	0xd4a91-0xd4beb	11	0xd4a91-0xd4beb	intra_block	90	90	66:7,340:6,168:5,28:5,114:5,43:4,305:4,172:4	66:7,340:6,168:5,28:5,114:5,43:4,305:4,172:4	+0x4:59,+0x3:20,+0x5:5,+0x2:4,+0x6:2	exact:90
156	0x1a5d8c-0x1a5ee8	156	0x1a5d8c-0x1a5ee8	intra_block	90	90	189:6,333:4,297:4,315:4,64:4,185:4,268:3,215:3	189:6,333:4,297:4,315:4,64:4,185:4,268:3,215:3	+0x4:58,+0x3:20,+0x5:6,+0x2:3,+0x6:3	exact:90
210	0x29347e-0x2935da	210	0x29347e-0x2935da	intra_block	90	90	66:6,28:5,189:5,347:4,287:4,172:4,114:4,168:4	66:6,28:5,189:5,347:4,287:4,172:4,114:4,168:4	+0x4:58,+0x3:20,+0x5:5,+0x2:4,+0x6:3	exact:90
348	0x33585b-0x3359af	348	0x33585b-0x3359af	intra_block	90	90	337:6,340:6,215:5,18:5,28:4,114:4,297:4,158:4	337:6,340:6,215:5,18:5,28:4,114:4,297:4,158:4	+0x4:50,+0x3:23,+0x2:7,+0x5:7,+0x6:3	exact:90
364	0x338e18-0x338f6c	364	0x338e18-0x338f6c	intra_block	90	90	189:5,297:5,199:5,347:4,66:4,114:4,176:4,196:3	189:5,297:5,199:5,176:5,347:4,66:4,114:4,196:3	+0x4:50,+0x3:23,+0x2:7,+0x5:7,+0x6:3	exact:90
3	0xd0eb3-0xd1002	3	0xd0eb3-0xd1002	intra_block	89	89	337:8,18:7,20:5,43:4,347:4,66:4,184:4,297:4	337:8,18:7,20:5,43:4,347:4,66:4,184:4,297:4	+0x4:50,+0x3:23,+0x2:7,+0x5:6,+0x6:3	exact:89
43	0x11bf5d-0x11c0ac	43	0x11bf5d-0x11c0ac	intra_block	89	89	347:6,18:5,333:4,114:4,66:4,297:4,176:4,340:3	347:6,18:5,333:4,114:4,66:4,297:4,176:4,20:4	+0x4:50,+0x3:23,+0x2:7,+0x5:6,+0x6:3	exact:89
46	0x11c2aa-0x11c3f9	46	0x11c2aa-0x11c3f9	intra_block	89	89	347:6,307:5,20:5,114:4,215:4,189:4,340:3,185:3	347:6,20:6,307:5,114:4,215:4,189:4,340:3,185:3	+0x4:50,+0x3:23,+0x2:7,+0x5:6,+0x6:3	exact:89
83	0x121b31-0x121c83	83	0x121b31-0x121c83	intra_block	89	89	189:6,66:5,174:5,337:5,28:4,123:4,297:3,269:3	189:6,66:5,174:5,337:5,28:4,123:4,297:3,269:3	+0x4:48,+0x3:23,+0x2:7,+0x5:7,+0x6:4	exact:89
528	0x36ef2c-0x36ef3e	528	0x36ef2c-0x36ef3e	intra_block	88	4	203:22,66:22,189:22,251:22	66:22,189:22,251:22,108:22	+0x4:44,+0x3:22,+0x5:22	exact:88
80	0x1217d8-0x121924	80	0x1217d8-0x121924	intra_block	87	87	215:6,64:4,18:4,189:4,114:4,199:4,176:4,347:4	215:6,64:4,18:4,189:4,114:4,199:4,123:4,176:4	+0x4:47,+0x3:23,+0x5:7,+0x2:6,+0x6:4	exact:87
160	0x1ec477-0x1ec5c3	160	0x1ec477-0x1ec5c3	intra_block	87	87	18:6,307:6,347:5,189:4,337:4,66:3,185:3,123:3	18:6,307:6,347:5,189:4,337:4,161:4,66:3,185:3	+0x4:47,+0x3:23,+0x5:7,+0x2:6,+0x6:4	exact:87
227	0x2c1285-0x2c13cd	227	0x2c1285-0x2c13cd	intra_block	85	85	66:7,157:6,258:5,114:5,26:4,172:3,346:3,33:3	66:7,157:6,258:5,114:5,26:4,172:3,346:3,33:3	+0x4:55,+0x3:19,+0x5:5,+0x2:3,+0x6:3	exact:85
38	0x11ba38-0x11bb7e	38	0x11ba38-0x11bb7e	intra_block	84	84	28:5,337:5,18:4,157:4,268:4,347:4,305:4,243:4	28:5,337:5,18:4,157:4,268:4,347:4,305:4,243:4	+0x4:55,+0x3:19,+0x5:4,+0x2:3,+0x6:3	exact:84
41	0x11bd6d-0x11beb3	41	0x11bd6d-0x11beb3	intra_block	84	84	315:5,168:4,258:4,287:4,215:4,114:4,337:3,185:3	315:5,168:4,258:4,287:4,215:4,114:4,337:3,185:3	+0x4:55,+0x3:19,+0x5:4,+0x2:3,+0x6:3	exact:84
44	0x11c0ba-0x11c200	44	0x11c0ba-0x11c200	intra_block	84	84	64:4,307:4,203:4,315:4,168:3,287:3,66:3,243:3	64:4,307:4,203:4,315:4,168:3,287:3,66:3,243:3	+0x4:55,+0x3:19,+0x5:4,+0x2:3,+0x6:3	exact:84
308	0x31dc4f-0x31dd95	308	0x31dc4f-0x31dd95	intra_block	84	84	337:7,33:6,157:4,168:4,26:4,268:4,340:4,189:3	337:7,33:6,157:4,168:4,26:4,268:4,340:4,189:3	+0x4:55,+0x3:19,+0x5:4,+0x2:3,+0x6:3	exact:84
487	0x368952-0x368a98	487	0x368952-0x368a98	intra_block	84	84	43:6,157:5,64:4,28:4,305:4,340:4,258:4,33:4	43:6,157:5,64:4,28:4,305:4,340:4,258:4,33:4	+0x4:55,+0x3:19,+0x5:4,+0x2:3,+0x6:3	exact:84
511	0x36c3a3-0x36c4e9	511	0x36c3a3-0x36c4e9	intra_block	84	84	199:4,287:4,258:4,337:4,172:4,114:4,333:3,168:3	199:4,287:4,258:4,337:4,172:4,114:4,333:3,168:3	+0x4:55,+0x3:19,+0x5:4,+0x2:3,+0x6:3	exact:84
40	0x11bc28-0x11bd5f	40	0x11bc28-0x11bd5f	intra_block	83	83	123:6,66:5,64:4,114:4,28:4,347:4,337:4,273:3	123:7,66:5,64:4,114:4,28:4,347:4,337:4,273:3	+0x4:48,+0x3:22,+0x2:6,+0x5:5,+0x6:2	exact:83
28	0xda38f-0xda4b0	28	0xda38f-0xda4b0	intra_block	77	77	258:6,199:5,189:4,123:4,114:3,185:3,307:3,28:3	258:6,199:5,189:4,123:4,114:3,185:3,307:3,28:3	+0x4:45,+0x3:21,+0x2:5,+0x5:4,+0x6:2	exact:77
29	0xda4be-0xda5e7	29	0xda4be-0xda5e7	intra_block	77	77	18:7,26:5,64:4,66:4,114:4,168:4,333:3,43:3	18:7,26:5,64:4,66:4,114:4,168:4,333:3,43:3	+0x4:53,+0x3:18,+0x2:2,+0x6:2,+0x5:2	exact:77
30	0xdac57-0xdad78	30	0xdac57-0xdad78	intra_block	77	77	64:7,123:5,347:4,18:4,307:4,176:4,215:3,340:3	64:7,176:5,123:5,347:4,18:4,307:4,215:3,340:3	+0x4:45,+0x3:21,+0x2:5,+0x5:4,+0x6:2	exact:77
65	0x11e574-0x11e695	65	0x11e574-0x11e695	intra_block	77	77	340:5,337:4,28:4,161:4,215:4,18:3,189:3,66:3	340:5,337:4,28:4,161:4,20:4,215:4,18:3,189:3	+0x4:45,+0x3:21,+0x2:5,+0x5:4,+0x6:2	exact:77
73	0x1209d2-0x120af4	73	0x1209d2-0x120af4	intra_block	77	77	114:6,258:5,18:5,28:4,184:4,176:4,297:3,347:3	114:6,258:5,18:5,28:4,174:4,184:4,176:4,297:3	+0x4:44,+0x3:21,+0x2:5,+0x5:5,+0x6:2	exact:77
75	0x120d75-0x120e9e	75	0x120d75-0x120e9e	intra_block	77	77	185:6,287:6,347:5,346:4,340:4,268:3,64:3,297:3	185:6,287:6,347:5,346:4,340:4,268:3,64:3,297:3	+0x4:53,+0x3:18,+0x2:2,+0x6:2,+0x5:2	exact:77
79	0x12169e-0x1217c7	79	0x12169e-0x1217c7	intra_block	77	77	268:5,258:4,157:4,189:4,28:3,33:3,18:3,337:3	268:5,258:4,157:4,189:4,28:3,33:3,18:3,337:3	+0x4:53,+0x3:18,+0x2:2,+0x6:2,+0x5:2	exact:77
81	0x121932-0x121a5b	81	0x121932-0x121a5b	intra_block	77	77	26:5,114:5,64:4,307:4,315:4,258:4,157:3,28:3	26:5,114:5,64:4,307:4,315:4,258:4,157:3,28:3	+0x4:53,+0x3:18,+0x2:2,+0x6:2,+0x5:2	exact:77
85	0x121ed4-0x121ffd	85	0x121ed4-0x121ffd	intra_block	77	77	18:5,43:5,66:4,157:4,340:4,185:4,337:3,333:3	18:5,43:5,66:4,157:4,340:4,185:4,337:3,333:3	+0x4:53,+0x3:18,+0x2:2,+0x6:2,+0x5:2	exact:77
86	0x122074-0x122196	86	0x122074-0x122196	intra_block	77	77	158:6,28:4,114:4,189:4,199:4,64:4,307:4,174:4	158:6,174:5,28:4,114:4,189:4,199:4,64:4,307:4	+0x4:44,+0x3:21,+0x2:5,+0x5:5,+0x6:2	exact:77
87	0x1221a4-0x1222cd	87	0x1221a4-0x1222cd	intra_block	77	77	258:5,168:5,157:4,305:4,215:4,347:3,297:3,307:3	258:5,168:5,157:4,305:4,215:4,347:3,297:3,307:3	+0x4:53,+0x3:18,+0x2:2,+0x6:2,+0x5:2	exact:77
88	0x122344-0x122466	88	0x122344-0x122466	intra_block	77	77	114:6,66:5,347:4,176:4,340:4,18:4,20:3,258:3	114:6,66:5,347:4,176:4,340:4,20:4,18:4,258:3	+0x4:44,+0x3:21,+0x2:5,+0x5:5,+0x6:2	exact:77
145	0x1a4c81-0x1a4daa	145	0x1a4c81-0x1a4daa	intra_block	77	77	315:6,172:5,185:4,114:4,28:4,346:4,268:3,340:3	315:6,172:5,185:4,114:4,28:4,346:4,268:3,340:3	+0x4:53,+0x3:18,+0x2:2,+0x6:2,+0x5:2	exact:77
216	0x2bec2e-0x2bed4f	216	0x2bec2e-0x2bed4f	intra_block	77	77	64:6,189:5,20:5,185:4,199:4,174:3,176:3,18:3	64:6,189:5,20:5,185:4,199:4,184:4,174:3,176:3	+0x4:45,+0x3:21,+0x2:5,+0x5:4,+0x6:2	exact:77
219	0x2bf297-0x2bf3b8	219	0x2bf297-0x2bf3b8	intra_block	77	77	18:7,185:5,347:5,258:4,20:4,114:3,337:3,340:3	18:7,185:5,347:5,258:4,20:4,114:3,337:3,340:3	+0x4:45,+0x3:21,+0x2:5,+0x5:4,+0x6:2	exact:77
220	0x2bf3c6-0x2bf4ef	220	0x2bf3c6-0x2bf4ef	intra_block	77	77	199:7,33:7,340:7,64:4,43:4,66:3,315:3,268:3	199:7,33:7,340:7,64:4,43:4,66:3,315:3,268:3	+0x4:53,+0x3:18,+0x2:2,+0x6:2,+0x5:2	exact:77
222	0x2bfe6f-0x2bff90	222	0x2bfe6f-0x2bff90	intra_block	77	77	123:5,347:5,66:5,189:4,340:4,20:4,199:3,337:3	123:5,347:5,66:5,189:4,340:4,20:4,199:3,337:3	+0x4:45,+0x3:21,+0x2:5,+0x5:4,+0x6:2	exact:77
226	0x2c1156-0x2c1277	226	0x2c1156-0x2c1277	intra_block	77	77	337:5,28:5,258:4,18:4,215:4,307:3,189:3,347:3	337:5,28:5,258:4,18:4,215:4,158:4,307:3,189:3	+0x4:45,+0x3:21,+0x2:5,+0x5:4,+0x6:2	exact:77
282	0x315cc8-0x315de9	282	0x315cc8-0x315de9	intra_block	77	77	66:7,64:5,307:4,176:4,347:3,297:3,258:3,189:3	66:7,64:5,307:4,176:4,347:3,297:3,258:3,189:3	+0x4:45,+0x3:21,+0x2:5,+0x5:4,+0x6:2	exact:77
449	0x361802-0x361923	449	0x361802-0x361923	intra_block	77	77	185:5,337:5,307:5,174:5,297:4,258:4,28:3,189:3	185:5,337:5,307:5,174:5,297:4,258:4,28:3,189:3	+0x4:45,+0x3:21,+0x2:5,+0x5:4,+0x6:2	exact:77
459	0x362f71-0x363092	459	0x362f71-0x363092	intra_block	77	77	28:8,174:6,64:4,337:4,258:3,66:3,18:3,114:3	28:8,174:6,64:4,337:4,258:3,66:3,18:3,114:3	+0x4:45,+0x3:21,+0x2:5,+0x5:4,+0x6:2	exact:77
500	0x369b28-0x369c4a	500	0x369b28-0x369c4a	intra_block	77	77	64:6,18:6,337:5,123:5,199:4,258:4,66:3,161:3	64:6,18:6,337:5,123:5,199:4,258:4,66:3,184:3	+0x4:44,+0x3:21,+0x2:5,+0x5:5,+0x6:2	exact:77
