source_entry	source_target	events	unique_post_states	full_status	matched_events	coverage_pct	inconsistent_rows	total_terms	state_terms	flag_terms	vm_byte_terms	byte_terms	tested_folds	train_fit_folds	test_events	cv_matched_events	cv_coverage_pct	cv_status	top_post_states	bit_formulas
105	0x8e6b4	414	52	fit	414	100.0	0	667	405	0	0	246	5	5	414	382	92.3	partial	0x37f530:256,0x9000f728:64,0xfffff6b8:5,0x41fc38:5,0x1f818:4,0xfffff5a0:4,0x804f618:4,0xfffff7b8:4	s0=0;s1=0;s2=0;s3=1^state.4^state.9^state.11^state.12^state.14^state.18^state.22^state.27^state.30^...+9;s4=1^state.0^state.1^state.2^state.3^state.4^state.6^state.8^state.9^state.11^...+25;s5=state.1^state.5^state.7^state.8^state.11^state.15^state.17^state.18^state.19^state.20^...+16;s6=1^state.1^state.3^state.5^state.6^state.7^state.10^state.11^state.14^state.17^...+19;s7=1^state.3^state.4^state.8^state.9^state.10^state.12^state.13^state.14^state.15^...+19;s8=state.0^state.1^state.2^state.3^state.4^state.5^state.6^state.7^state.8^state.13^...+17;s9=state.3^state.4^state.5^state.7^state.13^state.16^state.18^state.22^state.23^state.25^...+15;s10=state.2^state.3^state.4^state.7^state.9^state.10^state.17^state.22^state.25^state.27^...+10;s11=state.0^state.1^state.3^state.5^state.9^state.10^state.11^state.12^state.13^state.14^...+26;s12=1;s13=1;s14=1;s15=1;s16=state.1^state.4^state.5^state.6^state.7^state.8^state.13^state.14^state.19^state.20^...+14;s17=state.0^state.1^state.2^state.5^state.7^state.8^state.9^state.10^state.11^state.13^...+17;s18=1^state.0^state.2^state.4^state.7^state.9^state.11^state.15^state.16^state.17^...+14;s19=1^state.1^state.2^state.3^state.4^state.5^state.6^state.9^state.11^state.12^...+23;s20=state.0^state.3^state.4^state.7^state.9^state.10^state.16^state.18^state.19^state.20^...+11;s21=1^state.0^state.1^state.2^state.7^state.10^state.11^state.12^state.13^state.14^...+14;s22=1^state.1^state.4^state.6^state.9^state.10^state.12^state.13^state.14^state.15^...+14;s23=state.1^state.4^state.5^state.6^state.10^state.11^state.12^state.18^state.19^state.20^...+15;s24=state.1^state.3^state.6^state.7^state.8^state.10^state.11^state.14^state.15^state.17^...+18;s25=1^state.0^state.2^state.4^state.7^state.9^state.10^state.12^state.14^state.18^...+14;s26=1^state.3^state.4^state.5^state.6^state.7^state.9^state.11^state.14^state.16^...+16;s27=1^state.1^state.2^state.5^state.6^state.7^state.8^state.9^state.10^state.13^...+24;s28=state.0^state.1^state.3^state.4^state.8^state.12^state.13^state.14^state.17^state.19^...+16;s29=state.0^state.1^state.7^state.8^state.9^state.10^state.11^state.12^state.13^state.15^...+18;s30=1^state.0^state.2^state.3^state.6^state.7^state.8^state.12^state.13^state.15^...+12;s31=state.0^state.1^state.3^state.5^state.8^state.9^state.10^state.11^state.12^state.16^...+17
118	0x90c23	390	6	fit	390	100.0	0	59	51	0	0	0	5	5	390	389	99.7	partial	0x22a80a20:256,0x12800000:64,0x128202c0:64,0xeaa40540:3,0x80000400:2,0xf0c00108:1	s0=0;s1=0;s2=0;s3=state.0^state.4;s4=0;s5=state.0^state.1^state.4;s6=1^state.0^state.1^state.3;s7=state.2^state.3;s8=1^state.1^state.2^state.4;s9=state.0^state.1^state.2^state.3^state.4;s10=state.4;s11=state.0^state.1^state.4;s12=0;s13=0;s14=0;s15=0;s16=0;s17=state.2^state.3;s18=1^state.0^state.1^state.2;s19=state.0^state.1^state.4;s20=0;s21=1^state.2^state.4;s22=state.0^state.4;s23=state.0^state.1^state.2^state.4;s24=0;s25=state.1^state.2;s26=0;s27=1^state.0^state.1^state.2;s28=1^state.0^state.1;s29=1^state.0^state.2;s30=1^state.1^state.2^state.4;s31=state.0
338	0xbf128	387	91	inconsistent	0	0.0	248	0	0	0	0	0	5	0	387	0	0.0	no_train_fit	0x63b201d8:64,0x4bf7f708:13,0xbb7b6e1:13,0x11e60106:13,0xa2335396:13,0x4c67f938:13,0x43c7c6d9:13,0xf3f75562:13	
127	0x926c3	384	3	fit	384	100.0	0	48	24	0	0	0	5	5	384	384	100.0	robust	0xfff78be9:256,0xf2e2de5:64,0xfeb80bfb:64	s0=1;s1=state.1;s2=state.2;s3=1^state.2;s4=state.1;s5=1;s6=1;s7=1;s8=1;s9=1^state.2;s10=state.2;s11=1;s12=0;s13=state.2;s14=0;s15=1^state.1^state.2;s16=1^state.1^state.2;s17=1^state.1;s18=1^state.1;s19=state.1^state.2;s20=1^state.2;s21=1;s22=1^state.1^state.2;s23=1^state.2;s24=1^state.1;s25=1;s26=1;s27=1;s28=1^state.2;s29=1^state.2;s30=1^state.2;s31=1^state.2
283	0xb3612	381	68	fit	381	100.0	0	32	32	0	0	0	5	5	381	381	100.0	robust	0x63b201d8:64,0xfdb90260:64,0xfc49255a:14,0x3e6fc58:14,0xfa86f860:14,0xbb7b6e1:13,0xa2335396:13,0x4c67f938:13	s0=state.0;s1=state.1;s2=state.2;s3=state.3;s4=state.4;s5=state.5;s6=state.6;s7=state.7;s8=state.8;s9=state.9;s10=state.10;s11=state.11;s12=state.12;s13=state.13;s14=state.14;s15=state.15;s16=state.16;s17=state.17;s18=state.18;s19=state.19;s20=state.20;s21=state.21;s22=state.22;s23=state.23;s24=state.24;s25=state.25;s26=state.26;s27=state.27;s28=state.28;s29=state.29;s30=state.30;s31=state.31
349	0xc140b	366	60	inconsistent	0	0.0	7	0	0	0	0	0	5	5	366	326	89.1	partial	0x80000086:256,0x800008af:5,0xfefff8df:5,0x7ffffb47:5,0xbe:5,0xff0000ce:5,0xfffff986:5,0x80000a0f:5	
281	0xb2db6	347	48	fit	347	100.0	0	666	445	0	0	205	5	5	347	321	92.5	partial	0x29928ecd:256,0x5c70175e:5,0xc7a6e2d3:4,0x40827923:4,0x2f8e05d1:4,0xfba67960:4,0xa722c4cd:4,0xda142bea:4	s0=b0.0;s1=b0.1;s2=b0.2;s3=b0.3;s4=state.0^state.2^state.3^state.6^state.7^state.8^state.10^state.12^state.14^state.15^...+19;s5=1^state.2^state.6^state.7^state.8^state.10^state.12^state.15^state.16^state.17^...+17;s6=1^state.0^state.2^state.4^state.5^state.6^state.10^state.13^state.14^state.16^...+16;s7=1^state.3^state.5^state.6^state.8^state.10^state.12^state.13^state.14^state.16^...+11;s8=1^state.0^state.1^state.4^state.8^state.10^state.13^state.15^state.16^state.17^...+14;s9=1^state.4^state.5^state.6^state.8^state.10^state.14^state.17^state.18^state.19^...+14;s10=state.1^state.2^state.3^state.6^state.8^state.9^state.10^state.12^state.13^state.16^...+15;s11=state.0^state.1^state.7^state.8^state.9^state.10^state.13^state.15^state.16^state.17^...+12;s12=state.0^state.1^state.3^state.5^state.8^state.10^state.11^state.12^state.13^state.14^...+19;s13=state.0^state.2^state.3^state.5^state.6^state.9^state.10^state.13^state.14^state.21^...+14;s14=state.0^state.3^state.5^state.8^state.9^state.10^state.12^state.15^state.18^state.19^...+11;s15=1^state.2^state.3^state.7^state.11^state.13^state.18^state.19^state.22^state.26^...+9;s16=0;s17=1^state.2^state.6^state.7^state.10^state.11^state.12^state.13^state.16^state.18^...+16;s18=1^state.1^state.2^state.3^state.6^state.7^state.8^state.10^state.13^state.15^...+19;s19=1^state.2^state.4^state.5^state.7^state.9^state.10^state.11^state.12^state.13^...+17;s20=state.0^state.2^state.3^state.4^state.8^state.14^state.15^state.16^state.20^state.21^...+11;s21=1^state.0^state.3^state.4^state.8^state.9^state.11^state.13^state.14^state.15^...+17;s22=1^state.1^state.8^state.9^state.10^state.11^state.12^state.14^state.15^state.16^...+13;s23=state.0^state.1^state.2^state.5^state.6^state.7^state.8^state.9^state.12^state.13^...+12;s24=state.4^state.7^state.9^state.10^state.11^state.14^state.16^state.18^state.19^state.21^...+13;s25=1^state.1^state.2^state.4^state.9^state.10^state.12^state.13^state.16^state.17^...+15;s26=state.0^state.2^state.3^state.4^state.5^state.6^state.7^state.8^state.10^state.12^...+17;s27=1^state.1^state.2^state.4^state.6^state.8^state.11^state.13^state.14^state.15^...+11;s28=state.3^state.5^state.8^state.13^state.14^state.15^state.16^state.17^state.18^state.20^...+14;s29=1^state.0^state.1^state.2^state.4^state.5^state.6^state.7^state.9^state.11^...+18;s30=1^state.0^state.1^state.2^state.3^state.7^state.8^state.11^state.12^state.14^...+13;s31=1^state.0^state.3^state.4^state.8^state.9^state.11^state.12^state.15^state.16^...+15
17	0x7bae9	346	39	fit	346	100.0	0	279	193	0	0	80	5	5	346	317	91.6	partial	0xa010:256,0x9cb8:6,0x9dd0:5,0x9b50:5,0x9980:5,0x97e0:5,0x9fb0:5,0xa078:4	s0=state.0^state.1^state.4^state.5^state.8^state.9^state.12^state.16^state.19^state.20^...+11;s1=state.0^state.1^state.4^state.5^state.8^state.9^state.12^state.16^state.19^state.20^...+11;s2=0;s3=1^state.1^state.2^state.3^state.5^state.6^state.11^state.12^state.14^state.16^...+17;s4=1^state.6^state.9^state.13^state.17^state.18^state.19^state.20^state.25^state.26^...+7;s5=state.2^state.4^state.6^state.9^state.14^state.17^state.19^state.20^state.23^state.24^...+9;s6=1^state.1^state.5^state.8^state.9^state.11^state.14^state.16^state.17^state.20^...+14;s7=state.3^state.4^state.8^state.10^state.14^state.16^state.19^state.20^state.22^state.23^...+11;s8=state.0^state.5^state.7^state.9^state.10^state.12^state.13^state.19^state.20^state.21^...+12;s9=state.1^state.2^state.3^state.4^state.5^state.6^state.8^state.10^state.12^state.15^...+12;s10=state.2^state.3^state.4^state.5^state.8^state.11^state.15^state.18^state.19^state.20^...+9;s11=1^state.0^state.1^state.6^state.11^state.12^state.13^state.14^state.20^state.22^...+12;s12=state.3^state.4^state.8^state.11^state.12^state.13^state.15^state.19^state.21^state.22^...+11;s13=1^state.3^state.4^state.8^state.11^state.12^state.13^state.15^state.19^state.21^...+12;s14=0;s15=1;s16=0;s17=0;s18=0;s19=0;s20=0;s21=0;s22=0;s23=0;s24=0;s25=0;s26=0;s27=0;s28=0;s29=0;s30=0;s31=0
201	0xa0dca	340	10	fit	340	100.0	0	139	128	0	0	0	5	5	340	337	99.1	partial	0xcf2507bc:256,0x108dcee8:64,0xe2705c4:5,0xafffc0e8:4,0x1bb0e03c:4,0x502aec08:2,0xe5ffddc5:2,0xc09ce41:1	s0=state.1^state.2;s1=0;s2=state.2^state.4;s3=1^state.2^state.5^state.8;s4=state.2^state.3;s5=state.0^state.3^state.4^state.6^state.8^state.9;s6=state.1^state.2^state.3^state.5^state.9;s7=state.0^state.1^state.4^state.6^state.8;s8=state.1^state.2^state.9;s9=state.0^state.2^state.3^state.4^state.9;s10=1^state.0^state.1^state.2^state.5;s11=1^state.0^state.1^state.2^state.3^state.6;s12=state.0^state.4^state.5^state.9;s13=1^state.4^state.5;s14=1^state.0^state.1^state.5^state.6^state.8^state.9;s15=1^state.0^state.1^state.5^state.6^state.8^state.9;s16=state.0^state.1^state.2^state.3^state.5^state.6;s17=1^state.2^state.8^state.9;s18=state.0^state.1^state.2^state.9;s19=1^state.0^state.4^state.5^state.6^state.8;s20=state.0^state.3^state.6^state.9;s21=1^state.3^state.8^state.9;s22=state.0^state.1^state.3^state.4^state.6;s23=state.0^state.2^state.3^state.4^state.5^state.6;s24=state.3;s25=state.0^state.1^state.3^state.4^state.8^state.9;s26=state.4^state.6^state.8;s27=state.0^state.1^state.2^state.5^state.9;s28=1^state.4^state.6^state.8;s29=state.0^state.1^state.3^state.4^state.6;s30=1^state.0^state.2^state.3^state.9;s31=state.1^state.2^state.3^state.6^state.8
354	0xc2241	334	1	fit	334	100.0	0	0	0	0	0	0	5	5	334	334	100.0	robust	0x0:334	s0=0;s1=0;s2=0;s3=0;s4=0;s5=0;s6=0;s7=0;s8=0;s9=0;s10=0;s11=0;s12=0;s13=0;s14=0;s15=0;s16=0;s17=0;s18=0;s19=0;s20=0;s21=0;s22=0;s23=0;s24=0;s25=0;s26=0;s27=0;s28=0;s29=0;s30=0;s31=0
291	0xb4edd	311	59	fit	311	100.0	0	772	399	0	0	356	5	5	311	279	89.7	partial	0xa622499:64,0x4faf79b9:64,0x4b656e51:64,0x8b77b279:14,0xb763460:9,0x4ae7e878:5,0x4b6f6af1:4,0x4a760678:4	s0=b2.0;s1=0;s2=1^b2.0^b2.2;s3=1^state.1^state.2^state.4^state.5^state.7^state.13^state.20^state.22^state.24^...+17;s4=1^state.2^state.7^state.9^state.11^state.15^state.16^state.17^state.18^state.19^...+17;s5=1^state.2^state.7^state.11^state.14^state.16^state.17^state.18^state.20^state.22^...+16;s6=1^state.0^state.6^state.7^state.11^state.16^state.17^state.18^state.19^state.25^...+17;s7=state.3^state.6^state.7^state.8^state.9^state.10^state.11^state.14^state.16^state.20^...+21;s8=state.2^state.4^state.6^state.7^state.9^state.10^state.11^state.12^state.14^state.15^...+22;s9=state.0^state.1^state.4^state.7^state.8^state.9^state.10^state.12^state.13^state.14^...+22;s10=state.0^state.1^state.3^state.5^state.7^state.9^state.11^state.12^state.14^state.15^...+23;s11=state.1^state.9^state.10^state.12^state.13^state.14^state.16^state.17^state.24^state.26^...+11;s12=state.2^state.3^state.4^state.5^state.6^state.8^state.9^state.10^state.15^state.16^...+21;s13=state.4^state.5^state.8^state.9^state.10^state.13^state.15^state.16^state.17^state.19^...+23;s14=1^state.2^state.3^state.4^state.5^state.7^state.8^state.11^state.12^state.14^...+18;s15=1^state.1^state.2^state.3^state.4^state.5^state.6^state.7^state.10^state.11^...+20;s16=1^state.0^state.1^state.3^state.5^state.6^state.7^state.9^state.11^state.13^...+23;s17=state.1^state.3^state.8^state.10^state.11^state.12^state.13^state.14^state.15^state.16^...+18;s18=1^state.0^state.2^state.3^state.4^state.7^state.8^state.10^state.13^state.17^...+23;s19=1^state.5^state.6^state.7^state.8^state.9^state.10^state.11^state.12^state.13^...+25;s20=1^state.1^state.2^state.4^state.6^state.7^state.12^state.17^state.24^state.25^...+14;s21=1;s22=state.0^state.4^state.5^state.8^state.9^state.10^state.12^state.13^state.14^state.16^...+20;s23=1^state.3^state.5^state.6^state.10^state.12^state.17^state.19^state.30^state.31^...+11;s24=1^state.0^state.1^state.2^state.4^state.5^state.6^state.8^state.9^state.10^...+28;s25=1;s26=state.4^state.5^state.7^state.9^state.10^state.11^state.12^state.18^state.21^state.22^...+13;s27=1;s28=1^state.2^state.3^state.5^state.6^state.10^state.13^state.14^state.16^state.17^...+17;s29=state.0^state.2^state.6^state.15^state.20^state.21^state.22^state.26^state.27^state.28^...+16;s30=state.0^state.3^state.6^state.8^state.10^state.11^state.12^state.13^state.14^state.15^...+29;s31=state.1^state.3^state.4^state.5^state.9^state.10^state.13^state.15^state.16^state.17^...+20
169	0x9af18	296	50	inconsistent	0	0.0	196	0	0	0	0	0	5	0	296	0	0.0	no_train_fit	0x114f91d6:14,0x4a2c88d8:14,0x29aadcda:14,0x3a62e032:14,0x3ae2e0d2:13,0x1055281a:13,0x40e47fd2:13,0xcb426c4c:13	
179	0x9ca8d	271	60	fit	271	100.0	0	915	494	0	0	408	5	5	271	257	94.8	partial	0xd53bfc17:64,0xd5ba75d7:13,0xd9ba1bf0:13,0xd5b3facf:13,0x163aa693:9,0xd5a2a5a9:9,0xd183f024:5,0xd5ba9753:5	s0=1^b1.0;s1=b1.0^b1.1;s2=state.0^state.1^state.4^state.10^state.13^state.14^state.16^state.20^state.21^state.22^...+19;s3=state.0^state.1^state.3^state.5^state.7^state.10^state.11^state.12^state.14^state.17^...+19;s4=1^state.0^state.2^state.9^state.10^state.11^state.12^state.13^state.14^state.16^...+20;s5=state.0^state.1^state.3^state.4^state.5^state.6^state.7^state.8^state.9^state.13^...+18;s6=state.1^state.3^state.6^state.7^state.9^state.16^state.19^state.20^state.21^state.23^...+15;s7=1^state.3^state.4^state.6^state.7^state.8^state.10^state.11^state.14^state.15^...+23;s8=state.0^state.3^state.4^state.5^state.7^state.9^state.10^state.14^state.17^state.21^...+14;s9=1^state.1^state.2^state.3^state.4^state.5^state.6^state.8^state.9^state.11^...+21;s10=1^state.0^state.1^state.6^state.11^state.12^state.15^state.17^state.18^state.20^...+11;s11=1^state.0^state.1^state.2^state.6^state.7^state.8^state.10^state.14^state.15^...+23;s12=state.0^state.1^state.2^state.3^state.5^state.6^state.9^state.12^state.13^state.16^...+23;s13=1^state.0^state.1^state.2^state.3^state.4^state.5^state.6^state.7^state.10^...+25;s14=1^state.0^state.1^state.2^state.4^state.5^state.7^state.8^state.10^state.11^...+28;s15=state.3^state.4^state.5^state.7^state.10^state.11^state.13^state.15^state.17^state.18^...+22;s16=1^state.0^state.1^state.2^state.3^state.4^state.5^state.7^state.8^state.9^...+21;s17=state.2^state.3^state.4^state.5^state.9^state.10^state.12^state.18^state.21^state.22^...+16;s18=state.1^state.4^state.5^state.7^state.9^state.10^state.14^state.17^state.18^state.19^...+22;s19=state.0^state.1^state.2^state.3^state.4^state.5^state.7^state.8^state.9^state.12^...+16;s20=state.0^state.1^state.2^state.3^state.4^state.7^state.11^state.12^state.13^state.15^...+24;s21=state.2^state.5^state.6^state.7^state.10^state.14^state.15^state.16^state.17^state.18^...+22;s22=state.1^state.2^state.3^state.4^state.10^state.12^state.15^state.16^state.17^state.18^...+22;s23=1^state.1^state.3^state.5^state.9^state.13^state.14^state.15^state.16^state.17^...+24;s24=state.0^state.1^state.3^state.4^state.5^state.8^state.12^state.14^state.15^state.16^...+26;s25=1^state.3^state.5^state.8^state.10^state.12^state.14^state.15^state.16^state.21^...+22;s26=state.0^state.8^state.10^state.13^state.14^state.15^state.17^state.19^state.20^state.21^...+13;s27=1^state.1^state.3^state.4^state.5^state.7^state.8^state.9^state.11^state.12^...+22;s28=state.1^state.2^state.5^state.6^state.7^state.8^state.9^state.10^state.11^state.12^...+25;s29=state.0^state.2^state.3^state.6^state.7^state.9^state.10^state.13^state.14^state.16^...+20;s30=1^state.1^state.3^state.4^state.5^state.8^state.10^state.11^state.12^state.14^...+21;s31=state.0^state.1^state.2^state.7^state.17^state.19^state.24^state.25^state.27^state.29^...+14
310	0xb8556	266	42	fit	266	100.0	0	32	32	0	0	0	5	5	266	266	100.0	robust	0xffaffb65:14,0x3f0612b2:14,0x2948:14,0x7df7dfda:14,0xeb377ffe:14,0x7bd7fefb:13,0xffc76ef9:13,0x7b1c5e5e:13	s0=state.0;s1=state.1;s2=state.2;s3=state.3;s4=state.4;s5=state.5;s6=state.6;s7=state.7;s8=state.8;s9=state.9;s10=state.10;s11=state.11;s12=state.12;s13=state.13;s14=state.14;s15=state.15;s16=state.16;s17=state.17;s18=state.18;s19=state.19;s20=state.20;s21=state.21;s22=state.22;s23=state.23;s24=state.24;s25=state.25;s26=state.26;s27=state.27;s28=state.28;s29=state.29;s30=state.30;s31=state.31
107	0x8eef4	256	1	fit	256	100.0	0	9	0	0	0	0	5	5	256	256	100.0	robust	0xcc9e:256	s0=0;s1=1;s2=1;s3=1;s4=1;s5=0;s6=0;s7=1;s8=0;s9=0;s10=1;s11=1;s12=0;s13=0;s14=1;s15=1;s16=0;s17=0;s18=0;s19=0;s20=0;s21=0;s22=0;s23=0;s24=0;s25=0;s26=0;s27=0;s28=0;s29=0;s30=0;s31=0
261	0xaeda2	250	46	inconsistent	0	0.0	52	0	0	0	0	0	5	5	250	219	87.6	partial	0xc50d0ff:64,0x8c5506ce:13,0xe4a8a15b:13,0x7b4312e0:13,0x8b5a7f6a:13,0x8b5a57e2:13,0xcbffd24d:13,0xc510536:13	
119	0x90ebc	243	47	inconsistent	0	0.0	65	0	0	0	0	0	5	3	243	129	53.1	partial	0xd7abcbf9:64,0xf7fe03e8:13,0x8fcf0aa8:13,0xfb9e7f7e:13,0xbfffb3f9:13,0xbfff3af6:13,0xbf7ffbfa:13,0xafeeaf45:13	
146	0x96407	238	62	fit	238	100.0	0	685	358	0	0	305	5	5	238	216	90.8	partial	0xccffc06e:64,0xacff8c6e:13,0xaafff216:13,0x20ff76e3:13,0xacfe1292:5,0x8cffb09e:5,0xcfc0cee:4,0x8affacb2:4	s0=1^b1.0;s1=b1.0^b1.1;s2=1^b1.2;s3=b1.2^b1.3;s4=1^state.1^state.2^state.8^state.10^state.13^state.16^state.19^state.20^state.25^...+14;s5=state.1^state.2^state.3^state.6^state.8^state.11^state.14^state.16^state.18^state.19^...+17;s6=1^state.0^state.1^state.2^state.3^state.4^state.5^state.6^state.10^state.13^...+25;s7=1^state.1^state.2^state.5^state.6^state.7^state.10^state.12^state.13^state.14^...+28;s8=1^state.0^state.4^state.7^state.9^state.10^state.14^state.16^state.23^state.24^...+17;s9=state.1^state.2^state.3^state.5^state.7^state.8^state.9^state.11^state.12^state.13^...+20;s10=1^state.0^state.2^state.3^state.6^state.7^state.9^state.10^state.14^state.17^...+19;s11=state.0^state.1^state.3^state.6^state.7^state.9^state.10^state.11^state.12^state.14^...+26;s12=1^state.0^state.3^state.4^state.5^state.7^state.13^state.19^state.20^state.21^...+21;s13=1^state.0^state.1^state.2^state.3^state.4^state.5^state.7^state.8^state.9^...+25;s14=state.1^state.3^state.4^state.6^state.8^state.10^state.11^state.12^state.14^state.15^...+33;s15=1^state.0^state.3^state.6^state.7^state.9^state.10^state.11^state.13^state.15^...+18;s16=1^state.0^state.2^state.5^state.6^state.7^state.8^state.9^state.11^state.13^...+26;s17=1^state.0^state.3^state.6^state.7^state.9^state.12^state.13^state.14^state.16^...+25;s18=1;s19=1;s20=1;s21=1;s22=1;s23=1;s24=0;s25=state.0^state.2^state.5^state.7^state.8^state.9^state.10^state.11^state.14^state.16^...+20;s26=1^state.2^state.4^state.6^state.9^state.13^state.15^state.18^state.19^state.20^...+18;s27=state.1^state.2^state.4^state.5^state.7^state.8^state.9^state.14^state.17^state.19^...+20;s28=1^state.1^state.5^state.7^state.11^state.13^state.14^state.15^state.16^state.17^...+20;s29=state.3^state.7^state.10^state.11^state.13^state.14^state.15^state.17^state.19^state.20^...+18;s30=1^state.6^state.7^state.10^state.11^state.14^state.15^state.19^state.20^state.21^...+17;s31=1^state.0^state.1^state.2^state.3^state.5^state.6^state.7^state.8^state.9^...+34
40	0x8115d	235	50	inconsistent	0	0.0	96	0	0	0	0	0	5	0	235	0	0.0	no_train_fit	0x3f060190:65,0x69440280:14,0xe56b0100:14,0xbffd0108:14,0xcf8d0010:14,0xcebf0620:13,0xff8f0000:13,0x7dff0090:13	
217	0xa4b11	206	13	fit	206	100.0	0	185	184	0	0	0	5	5	206	199	96.6	partial	0x8980bbdc:64,0x800:64,0xdb97836d:64,0x84e8c6e:3,0x9b3983b3:2,0x70e6a6e8:2,0x7ad79e67:1,0x3415c588:1	s0=state.4^state.5^state.6^state.7^state.8^state.9^state.21;s1=state.0^state.4^state.5^state.8;s2=state.4^state.5^state.6^state.8^state.12^state.21;s3=state.2^state.3^state.4^state.5^state.7^state.8^state.12;s4=state.1;s5=state.1^state.4^state.5^state.8^state.9;s6=state.4^state.5^state.8^state.9;s7=state.3^state.4^state.6^state.9;s8=state.0^state.3^state.4^state.6^state.12;s9=state.0^state.1^state.4^state.6^state.7^state.9^state.12;s10=state.0^state.1^state.3^state.12;s11=1^state.0^state.1^state.2^state.3^state.4^state.5^state.6^state.7^state.8^...+1;s12=state.1^state.2^state.5^state.7^state.9;s13=state.0^state.1^state.4^state.5^state.7^state.9^state.12;s14=state.0^state.2^state.3^state.4^state.7^state.9;s15=state.2^state.3^state.6^state.7^state.9;s16=state.1^state.2^state.3^state.4^state.5^state.6^state.7^state.9;s17=state.0^state.6^state.7^state.8^state.9^state.12^state.21;s18=state.0^state.2^state.3^state.4^state.7^state.8^state.21;s19=state.0^state.1^state.4^state.5^state.6^state.9^state.12^state.21;s20=state.1^state.3^state.5^state.8^state.9^state.12;s21=state.0^state.1^state.4^state.5^state.7^state.9;s22=state.0^state.6^state.8^state.9;s23=state.2^state.5^state.6^state.12;s24=state.0^state.2^state.6^state.7^state.9;s25=state.0^state.1^state.5^state.6;s26=state.0^state.1^state.2^state.3^state.4^state.6^state.9^state.12;s27=state.0^state.1^state.2^state.6^state.7^state.8^state.9^state.12^state.21;s28=state.0^state.1^state.2^state.3^state.5^state.6^state.7^state.8^state.9;s29=state.1^state.3^state.7^state.9;s30=state.0^state.2^state.4^state.7^state.21;s31=state.1^state.2^state.9
295	0xb60e0	190	57	inconsistent	0	0.0	125	0	0	0	0	0	5	0	190	0	0.0	no_train_fit	0xc6bb5abc:14,0xc6bb04e8:14,0xf7f75762:13,0xe6ffeb7f:13,0xcff7ff58:13,0xff9b51e5:13,0xf7f7ff58:13,0xee97f7e8:13	
222	0xa5f3c	177	51	fit	177	100.0	0	788	493	0	0	273	5	5	177	154	87.0	partial	0x6a272706:64,0x76e6b517:9,0x6e2d1a52:5,0x7626b96e:5,0x7626b365:4,0x56ef6297:4,0x7626b6ed:4,0x76e6b945:4	s0=1^state.0^state.2^state.4^state.5^state.6^state.7^state.9^state.10^state.12^...+17;s1=1^b2.1;s2=state.1^state.2^state.3^state.5^state.7^state.8^state.9^state.10^state.12^state.18^...+20;s3=1^state.0^state.1^state.4^state.5^state.9^state.11^state.16^state.18^state.20^...+15;s4=1^state.0^state.1^state.2^state.3^state.4^state.7^state.15^state.16^state.17^...+15;s5=state.0^state.2^state.3^state.5^state.7^state.8^state.9^state.10^state.11^state.12^...+20;s6=1^state.1^state.2^state.3^state.6^state.7^state.8^state.9^state.11^state.12^...+19;s7=state.0^state.4^state.7^state.15^state.17^state.18^state.20^state.22^state.26^state.27^...+11;s8=1^state.0^state.4^state.5^state.6^state.15^state.16^state.18^state.24^state.26^...+14;s9=1^state.0^state.5^state.6^state.9^state.11^state.13^state.15^state.16^state.17^...+19;s10=1^state.0^state.1^state.3^state.5^state.8^state.9^state.12^state.13^state.14^...+17;s11=1^state.0^state.1^state.7^state.11^state.13^state.15^state.16^state.17^state.19^...+12;s12=state.0^state.3^state.6^state.8^state.9^state.10^state.12^state.13^state.15^state.18^...+17;s13=state.0^state.3^state.4^state.9^state.10^state.11^state.12^state.13^state.14^state.15^...+15;s14=1^state.2^state.3^state.5^state.6^state.7^state.8^state.9^state.10^state.12^...+17;s15=1^state.1^state.2^state.3^state.4^state.8^state.15^state.16^state.17^state.19^...+15;s16=state.1^state.2^state.3^state.4^state.8^state.15^state.16^state.17^state.19^state.20^...+14;s17=1^state.3^state.4^state.6^state.7^state.9^state.10^state.12^state.15^state.19^...+22;s18=1^state.3^state.6^state.7^state.8^state.9^state.11^state.13^state.14^state.17^...+11;s19=1^state.2^state.3^state.4^state.5^state.6^state.7^state.8^state.9^state.11^...+18;s20=1^state.0^state.1^state.2^state.7^state.10^state.18^state.19^state.20^state.25^...+8;s21=state.0^state.1^state.2^state.7^state.10^state.18^state.19^state.20^state.25^state.27^...+7;s22=1^state.1^state.2^state.3^state.5^state.6^state.7^state.8^state.9^state.12^...+18;s23=1^state.0^state.2^state.6^state.7^state.9^state.11^state.12^state.14^state.16^...+17;s24=1^state.0^state.3^state.4^state.5^state.6^state.10^state.11^state.12^state.16^...+18;s25=state.0^state.2^state.3^state.5^state.7^state.11^state.13^state.17^state.18^state.20^...+16;s26=1^state.4^state.5^state.6^state.12^state.13^state.14^state.15^state.18^state.19^...+12;s27=1^state.5^state.6^state.10^state.12^state.13^state.17^state.18^state.19^state.21^...+13;s28=state.1^state.2^state.4^state.6^state.7^state.11^state.14^state.15^state.16^state.18^...+16;s29=1^state.1^state.3^state.5^state.9^state.11^state.13^state.14^state.18^state.19^...+20;s30=state.2^state.6^state.7^state.12^state.13^state.14^state.15^state.17^state.26^state.27^...+11;s31=1^state.0^state.1^state.6^state.9^state.11^state.14^state.17^state.23^state.27^...+12
