source_entry	source_target	events	target_matched_events	target_coverage_pct	target_mismatched_events	ip_matched_events	ip_coverage_pct	ip_mismatched_events	unknown_ops	branch_unknown	avg_steps	statuses	unique_target_exprs	unique_slot_exprs	unique_ip_exprs	top_target_exprs	top_slot_exprs	top_ip_exprs	example_status	example_pred_entry	example_actual_entry	example_bytes	example_target_expr
3	0x78c77	128	128	100.0	0	128	100.0	0	0	0	349.7	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32(state0 - flags0)) - 0x1c03cc82)) - flags0)) | 0x38c49877)) - 0x742d9511)) + 0x4ddaed7b)))) + 0x4bc0d288)) & 0xffff]	128=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32(state0 - flags0)) - 0x1c03cc82)) - flags0)) | 0x38c49877)) - 0x742d9511)) + 0x4ddaed7b)))) + 0x4bc0d288)) & 0xffff	128=0x5					
17	0x7bae9	128	128	100.0	0	128	100.0	0	256	0	188.9	ok:128	1	1	1	128=T[(mask32(u16_3 - (mask32((mask32((mask32(state0 | (mask32(flags0 ^ 0x4365071c)))) & (mask32((mask32(u16_0 ^ (mask32(state0 | (mask32(flags0 ^ 0x4365071c)))))) + (mask32(flags0 ^ 0x4365071c)))))) ^ 0x95f9698)))) & 0xffff]	128=(mask32(u16_3 - (mask32((mask32((mask32(state0 | (mask32(flags0 ^ 0x4365071c)))) & (mask32((mask32(u16_0 ^ (mask32(state0 | (mask32(flags0 ^ 0x4365071c)))))) + (mask32(flags0 ^ 0x4365071c)))))) ^ 0x95f9698)))) & 0xffff	128=0x5					
18	0x7be9b	128	128	100.0	0	128	100.0	0	1	0	229.4	ok:128	2	2	1	99=T[(mask32(u16_0 - (mask32((mask32((mask32(state0 & flags0)) - 0x6382ce20)) & flags0)))) & 0xffff];29=T[(mask32(u16_0 - (mask32((mask32((mask32(state0 & (mask32((mask32(flags0 | 0x954df65)) + 0x5b466f3b)))) - 0x6382ce20)) & (mask32((mask32(flags0 | 0x954df65)) + 0x5b466f3b)))))) & 0xffff]	99=(mask32(u16_0 - (mask32((mask32((mask32(state0 & flags0)) - 0x6382ce20)) & flags0)))) & 0xffff;29=(mask32(u16_0 - (mask32((mask32((mask32(state0 & (mask32((mask32(flags0 | 0x954df65)) + 0x5b466f3b)))) - 0x6382ce20)) & (mask32((mask32(flags0 | 0x954df65)) + 0x5b466f3b)))))) & 0xffff	128=0x3					
20	0x7c62b	128	128	100.0	0	128	100.0	0	128	0	212.7	ok:128	2	2	1	67=T[(mask32(u16_2 ^ (mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 | 0x180e72f2)))) - 0x36332ac8)) - (mask32(flags0 & 0x1fa2014f)))) | 0x38e67f26)) - flags0)))) & 0xffff];61=T[(mask32(u16_2 ^ (mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 | 0x180e72f2)))) - 0x36332ac8)) - (mask32((mask32((mask32(flags0 ^ 0x58f71b08)) & 0x17188826)) & 0x1fa2014f)))) | 0x38e67f26)) - (mask32((mask32(flags0 ^ 0x58f71b08)) & 0x17188826)))))) & 0xffff]	67=(mask32(u16_2 ^ (mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 | 0x180e72f2)))) - 0x36332ac8)) - (mask32(flags0 & 0x1fa2014f)))) | 0x38e67f26)) - flags0)))) & 0xffff;61=(mask32(u16_2 ^ (mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 | 0x180e72f2)))) - 0x36332ac8)) - (mask32((mask32((mask32(flags0 ^ 0x58f71b08)) & 0x17188826)) & 0x1fa2014f)))) | 0x38e67f26)) - (mask32((mask32(flags0 ^ 0x58f71b08)) & 0x17188826)))))) & 0xffff	128=0x4					
26	0x7dbbb	128	128	100.0	0	128	100.0	0	128	0	191.5	ok:128	4	4	1	48=T[(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) | 0x7bdf07f3)) + 0x104dd6df)) ^ 0x505df542)) ^ 0xe71ae1d)) + (mask32((mask32(state0...#d09ebf6b189a;43=T[(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) & 0x637d285c)) + 0x44b4a975)) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) | 0x7bdf07f3)) + 0x104dd6df)) ^ 0x505...#634d9e3cdbfe;26=T[(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) & 0x637d285c)) + 0x44b4a975)) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) + (mask32((mask32(state0 - 0x471264ca)) + 0x1bfb4659)))))))) ^ 0x6f23a80c)) & 0xffff];11=T[(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) + (mask32((mask32(state0 - 0x471264ca)) + 0x1bfb4659)))))))) ^ 0x6f23a80c)) & 0xffff]	48=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) | 0x7bdf07f3)) + 0x104dd6df)) ^ 0x505df542)) ^ 0xe71ae1d)) + (mask32((mask32(state0 -...#d83963d64636;43=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) & 0x637d285c)) + 0x44b4a975)) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) | 0x7bdf07f3)) + 0x104dd6df)) ^ 0x505df...#43f92fd4e4c8;26=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) & 0x637d285c)) + 0x44b4a975)) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) + (mask32((mask32(state0 - 0x471264ca)) + 0x1bfb4659)))))))) ^ 0x6f23a80c)) & 0xffff;11=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) + (mask32((mask32(state0 - 0x471264ca)) + 0x1bfb4659)))))))) ^ 0x6f23a80c)) & 0xffff	128=0x4					
28	0x7e390	128	128	100.0	0	128	100.0	0	0	0	221.8	ok:128	1	1	1	128=T[u16_0 & 0xffff]	128=u16_0 & 0xffff	128=0x3					
30	0x7e849	128	128	100.0	0	128	100.0	0	0	0	243.9	ok:128	2	2	1	113=T[(mask32((mask32(u16_0 ^ (mask32((mask32(state0 | flags0)) + 0x64fd160c)))) + 0x5903fc84)) & 0xffff];15=T[(mask32((mask32(u16_0 ^ (mask32((mask32(state0 | (mask32(flags0 & 0x614d4b17)))) + 0x64fd160c)))) + 0x5903fc84)) & 0xffff]	113=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 | flags0)) + 0x64fd160c)))) + 0x5903fc84)) & 0xffff;15=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 | (mask32(flags0 & 0x614d4b17)))) + 0x64fd160c)))) + 0x5903fc84)) & 0xffff	128=0x4					
33	0x7f7c4	128	128	100.0	0	128	100.0	0	128	0	185.1	ok:128	1	1	1	128=T[(mask32((mask32(u16_2 + (mask32(state0 | 0x15422921)))) + 0x2d0713f3)) & 0xffff]	128=(mask32((mask32(u16_2 + (mask32(state0 | 0x15422921)))) + 0x2d0713f3)) & 0xffff	128=0x4					
37	0x80685	128	128	100.0	0	128	100.0	0	58	0	358.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - (mask32(flags0 + 0x504fc3d)))) - 0x4eca0e49)))) ^ 0x384e1c86)) & 0xffff]	128=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - (mask32(flags0 + 0x504fc3d)))) - 0x4eca0e49)))) ^ 0x384e1c86)) & 0xffff	128=0x5					
40	0x8115d	128	128	100.0	0	128	100.0	0	128	0	70.0	ok:128	1	1	1	128=T[(mask32(u16_4 ^ state0)) & 0xffff]	128=(mask32(u16_4 ^ state0)) & 0xffff	128=0x6					
43	0x8173d	128	128	100.0	0	128	100.0	0	0	0	220.7	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32(u16_2 ^ state0)))))) - 0x64d373dc)) & 0xffff]	128=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32(u16_2 ^ state0)))))) - 0x64d373dc)) & 0xffff	128=0x4					
49	0x82820	128	128	100.0	0	128	100.0	0	0	0	328.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_1 + (mask32((mask32((mask32((mask32(state0 & flags0)) + flags0)) - 0x353700ed)) + 0x55a592d8)))) + 0x55b8ef8d)) & 0xffff]	128=(mask32((mask32(u16_1 + (mask32((mask32((mask32((mask32(state0 & flags0)) + flags0)) - 0x353700ed)) + 0x55a592d8)))) + 0x55b8ef8d)) & 0xffff	128=0x5					
52	0x833c7	128	128	100.0	0	128	100.0	0	128	0	175.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 + state0)) ^ 0x7823b2da)) & 0xffff]	128=(mask32((mask32(u16_0 + state0)) ^ 0x7823b2da)) & 0xffff	128=0x5					
64	0x85059	128	128	100.0	0	128	100.0	0	0	0	158.0	ok:128	2	2	1	77=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - 0x79614de5)) ^ (mask32(u16_2 + flags0)))) ^ (mask32(flags0 + 0x729dddb0)))))) + 0x2701cdcd)) & 0xffff];51=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - 0x79614de5)) ^ (mask32(u16_2 + (mask32(flags0 + 0x4cd0c9ae)))))) ^ (mask32((mask32(flags0 + 0x4cd0c9ae)) + 0x729dddb0)))))) + 0x2701cdcd)) & 0xffff]	77=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - 0x79614de5)) ^ (mask32(u16_2 + flags0)))) ^ (mask32(flags0 + 0x729dddb0)))))) + 0x2701cdcd)) & 0xffff;51=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 - 0x79614de5)) ^ (mask32(u16_2 + (mask32(flags0 + 0x4cd0c9ae)))))) ^ (mask32((mask32(flags0 + 0x4cd0c9ae)) + 0x729dddb0)))))) + 0x2701cdcd)) & 0xffff	128=0x4					
66	0x855ff	128	128	100.0	0	128	100.0	0	0	0	211.3	ok:128	2	2	1	99=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & 0x2f6cb1f6)) - (mask32(b2 ^ (mask32(state0 & 0x2f6cb1f6)))))) ^ 0x745ff1d2)) & 0x13de2cdd)) - (mask32(flags0 ^ 0x42a6ffd6)))))) - 0x3cd18153)) & 0xffff];29=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & 0x2f6cb1f6)) - (mask32(b2 ^ (mask32(state0 & 0x2f6cb1f6)))))) ^ 0x745ff1d2)) & 0x13de2cdd)) - (mask32((mask32((mask32(flags0 - 0x50170614)) | 0x7167293a)) ^ 0x42a6ffd6)))))) - 0x3cd18153)) & 0xffff]	99=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & 0x2f6cb1f6)) - (mask32(b2 ^ (mask32(state0 & 0x2f6cb1f6)))))) ^ 0x745ff1d2)) & 0x13de2cdd)) - (mask32(flags0 ^ 0x42a6ffd6)))))) - 0x3cd18153)) & 0xffff;29=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 & 0x2f6cb1f6)) - (mask32(b2 ^ (mask32(state0 & 0x2f6cb1f6)))))) ^ 0x745ff1d2)) & 0x13de2cdd)) - (mask32((mask32((mask32(flags0 - 0x50170614)) | 0x7167293a)) ^ 0x42a6ffd6)))))) - 0x3cd18153)) & 0xffff	128=0x3					
70	0x8610e	128	128	100.0	0	128	100.0	0	99	0	331.1	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 ^ flags0)) ^ flags0)) - (mask32((mask32((mask32((mask32(flags0 + (mask32((mask32((mask32(state0 ^ flags0)) ^ flags0)) + 0x55fafa0c)))) - 0x5abc12af)) ^ (mask32((mask32(state0 ^ flags0)) ^ flags0)))) | 0x58fb4a0c)))) ^ 0x62ac6845))...#e85119850391	128=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 ^ flags0)) ^ flags0)) - (mask32((mask32((mask32((mask32(flags0 + (mask32((mask32((mask32(state0 ^ flags0)) ^ flags0)) + 0x55fafa0c)))) - 0x5abc12af)) ^ (mask32((mask32(state0 ^ flags0)) ^ flags0)))) | 0x58fb4a0c)))) ^ 0x62ac6845)) ^...#d1a49f5217c6	128=0x5					
79	0x885b0	128	128	100.0	0	128	100.0	0	0	0	219.8	ok:128	1	1	1	128=T[(mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 - (mask32((mask32(flags0 ^ 0xc7e744f)) ^ 0x623ccce4)))) & 0xd4da920)) | (mask32((mask32(flags0 ^ 0xc7e744f)) ^ 0x225dfa31)))) - 0x6110d031)) ^ 0x3fcb6e9a)) ^ (mask32(flags0 ^ 0xc7e744f)))) + 0x60a9dba6)))) & 0xffff]	128=(mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 - (mask32((mask32(flags0 ^ 0xc7e744f)) ^ 0x623ccce4)))) & 0xd4da920)) | (mask32((mask32(flags0 ^ 0xc7e744f)) ^ 0x225dfa31)))) - 0x6110d031)) ^ 0x3fcb6e9a)) ^ (mask32(flags0 ^ 0xc7e744f)))) + 0x60a9dba6)))) & 0xffff	128=0x5					
82	0x8920e	128	128	100.0	0	128	100.0	0	0	0	119.5	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 + (mask32(state0 + flags0)))) + 0x5cc5e4d8)) & 0xffff]	128=(mask32((mask32(u16_0 + (mask32(state0 + flags0)))) + 0x5cc5e4d8)) & 0xffff	128=0x3					
83	0x8947b	128	128	100.0	0	128	100.0	0	0	0	189.8	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0x122d7f19)) | flags0)) + 0x60e2eab8)) - 0x34a4c404)))) ^ 0x4b7ebb84)) & 0xffff]	128=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0x122d7f19)) | flags0)) + 0x60e2eab8)) - 0x34a4c404)))) ^ 0x4b7ebb84)) & 0xffff	128=0x5					
88	0x8aa14	128	128	100.0	0	128	100.0	0	128	0	310.7	ok:128	1	1	1	128=T[(mask32((mask32(u16_1 + (mask32((mask32(state0 | flags0)) - 0x1c9cfcea)))) ^ 0x415462f5)) & 0xffff]	128=(mask32((mask32(u16_1 + (mask32((mask32(state0 | flags0)) - 0x1c9cfcea)))) ^ 0x415462f5)) & 0xffff	128=0x5					
90	0x8b334	128	128	100.0	0	128	100.0	0	0	0	201.0	ok:128	1	1	1	128=T[(mask32(u16_0 + 0x224914c1)) & 0xffff]	128=(mask32(u16_0 + 0x224914c1)) & 0xffff	128=0x4					
91	0x8b6de	128	128	100.0	0	128	100.0	0	1	0	108.9	ok:128	1	1	1	128=T[(mask32(u16_0 ^ state0)) & 0xffff]	128=(mask32(u16_0 ^ state0)) & 0xffff	128=0x4					
92	0x8b8cb	128	128	100.0	0	128	100.0	0	0	0	224.2	ok:128	2	2	1	84=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & (mask32((mask32(u16_2 ^ state0)) ^ (mask32(flags0 | 0x39591837)))))) | (mask32(flags0 | 0x39591837)))) | 0x1002fee7)) + 0x2efa2a96)))) + 0x604aa997)) & 0xffff];44=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & (mask32((mask32(u16_2 ^ state0)) ^ flags0)))) | flags0)) | 0x1002fee7)) + 0x2efa2a96)))) + 0x604aa997)) & 0xffff]	84=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & (mask32((mask32(u16_2 ^ state0)) ^ (mask32(flags0 | 0x39591837)))))) | (mask32(flags0 | 0x39591837)))) | 0x1002fee7)) + 0x2efa2a96)))) + 0x604aa997)) & 0xffff;44=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & (mask32((mask32(u16_2 ^ state0)) ^ flags0)))) | flags0)) | 0x1002fee7)) + 0x2efa2a96)))) + 0x604aa997)) & 0xffff	128=0x4					
99	0x8c99a	128	128	100.0	0	128	100.0	0	0	0	137.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_1 ^ state0)) - 0x48503105)) & 0xffff]	128=(mask32((mask32(u16_1 ^ state0)) - 0x48503105)) & 0xffff	128=0x5					
105	0x8e6b4	128	128	100.0	0	128	100.0	0	3840	0	237.9	ok:128	1	1	1	128=T[u16_2 & 0xffff]	128=u16_2 & 0xffff	128=0x5					
107	0x8eef4	128	128	100.0	0	128	100.0	0	3328	0	182.0	ok:128	1	1	1	128=T[(mask32(u16_0 ^ state0)) & 0xffff]	128=(mask32(u16_0 ^ state0)) & 0xffff	128=0x5					
108	0x8f24b	128	128	100.0	0	128	100.0	0	152	0	194.7	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32(state0 + 0x11961dc7)) ^ 0x5fa19cc7)) - flags0)))) + 0x36f124db)) & 0xffff]	128=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32(state0 + 0x11961dc7)) ^ 0x5fa19cc7)) - flags0)))) + 0x36f124db)) & 0xffff	128=0x2					
114	0x90319	128	128	100.0	0	128	100.0	0	0	0	279.1	ok:128	4	4	1	51=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 +...#e3d5555cdf32;36=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729...#bc2afb5c4993;28=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 +...#7c6bd77087bd;13=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729...#0835a919d8af	51=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#81b58d825e9e;36=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5...#8fb5e76f8e85;28=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#47086c370ce0;13=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) - 0x3dca653f)) ^ 0x671da5f4)) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5...#d1f0a102e70e	128=0x4					
118	0x90c23	128	128	100.0	0	128	100.0	0	0	0	131.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_1 ^ state0)) - 0x52d3aa4)) & 0xffff]	128=(mask32((mask32(u16_1 ^ state0)) - 0x52d3aa4)) & 0xffff	128=0x3					
119	0x90ebc	128	128	100.0	0	128	100.0	0	128	0	82.9	ok:128	1	1	1	128=T[(mask32((mask32(u16_4 ^ state0)) + 0x7e7974a5)) & 0xffff]	128=(mask32((mask32(u16_4 ^ state0)) + 0x7e7974a5)) & 0xffff	128=0x6					
121	0x91379	128	128	100.0	0	128	100.0	0	0	0	206.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_2 ^ (mask32((mask32((mask32(state0 ^ (mask32(flags0 + 0x3154e54a)))) - 0x288d43ba)) + (mask32((mask32(u16_0 + (mask32((mask32(state0 ^ (mask32(flags0 + 0x3154e54a)))) - 0x288d43ba)))) - flags0)))))) + 0x7609a96c)) & 0xffff]	128=(mask32((mask32(u16_2 ^ (mask32((mask32((mask32(state0 ^ (mask32(flags0 + 0x3154e54a)))) - 0x288d43ba)) + (mask32((mask32(u16_0 + (mask32((mask32(state0 ^ (mask32(flags0 + 0x3154e54a)))) - 0x288d43ba)))) - flags0)))))) + 0x7609a96c)) & 0xffff	128=0x4					
123	0x91a59	128	128	100.0	0	128	100.0	0	129	0	206.9	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 - (mask32(state0 + 0x3da77425)))) ^ 0x1603b0a9)) & 0xffff]	128=(mask32((mask32(u16_0 - (mask32(state0 + 0x3da77425)))) ^ 0x1603b0a9)) & 0xffff	128=0x4					
124	0x91e81	128	128	100.0	0	128	100.0	0	0	0	225.7	ok:128	2	2	1	71=T[(mask32((mask32(u16_4 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 - 0x7c31e804)) ^ flags0)) ^ 0x2bb25e3)) | 0x50ef8024)) + (mask32(flags0 - (mask32((mask32((mask32((mask32(state0 - 0x7c31e804)) ^ flags0)) ^ 0x2bb25e3)) | 0x50ef8024)))))) ^ (mask32(flags0 - (mask32((mask32((mask32...#cf064df75842;57=T[(mask32((mask32(u16_4 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 - 0x7c31e804)) ^ (mask32((mask32(flags0 + 0x57b29524)) - 0x2c2f20af)))) ^ 0x2bb25e3)) | 0x50ef8024)) + (mask32((mask32((mask32(flags0 + 0x57b29524)) - 0x2c2f20af)) - (mask32((mask32((mask32((mask32(state0 - 0x7c31e...#75abe0a04aa1	71=(mask32((mask32(u16_4 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 - 0x7c31e804)) ^ flags0)) ^ 0x2bb25e3)) | 0x50ef8024)) + (mask32(flags0 - (mask32((mask32((mask32((mask32(state0 - 0x7c31e804)) ^ flags0)) ^ 0x2bb25e3)) | 0x50ef8024)))))) ^ (mask32(flags0 - (mask32((mask32((mask32((...#ac1733a63517;57=(mask32((mask32(u16_4 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 - 0x7c31e804)) ^ (mask32((mask32(flags0 + 0x57b29524)) - 0x2c2f20af)))) ^ 0x2bb25e3)) | 0x50ef8024)) + (mask32((mask32((mask32(flags0 + 0x57b29524)) - 0x2c2f20af)) - (mask32((mask32((mask32((mask32(state0 - 0x7c31e80...#3edf825bbda7	128=0x6					
127	0x926c3	128	128	100.0	0	128	100.0	0	1408	0	149.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 - state0)) + 0xf376a6a)) & 0xffff]	128=(mask32((mask32(u16_0 - state0)) + 0xf376a6a)) & 0xffff	128=0x5					
128	0x9299b	128	128	100.0	0	128	100.0	0	258	0	264.0	ok:128	2	2	1	109=T[(mask32((mask32(u16_3 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 & (mask32(flags0 & 0x7036ea56)))) + 0x277b426c)) - 0x57b04ce2)) - (mask32(flags0 | 0x36a392ff)))) | 0x38cd3aec)) - (mask32(u16_1 + (mask32((mask32((mask32((mask32((mask32(state0 & (mask32(flags0 & 0x7036ea5...#54e0ef59b4f0;19=T[(mask32((mask32(u16_3 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 & (mask32(flags0 & 0x7036ea56)))) + 0x277b426c)) - 0x57b04ce2)) - (mask32((mask32((mask32(flags0 ^ 0x46f37ee7)) & 0x706a6a76)) | 0x36a392ff)))) | 0x38cd3aec)) - (mask32(u16_1 + (mask32((mask32((mask32((mask...#7ed31f363b5e	109=(mask32((mask32(u16_3 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 & (mask32(flags0 & 0x7036ea56)))) + 0x277b426c)) - 0x57b04ce2)) - (mask32(flags0 | 0x36a392ff)))) | 0x38cd3aec)) - (mask32(u16_1 + (mask32((mask32((mask32((mask32((mask32(state0 & (mask32(flags0 & 0x7036ea56)...#a4fc43487c07;19=(mask32((mask32(u16_3 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 & (mask32(flags0 & 0x7036ea56)))) + 0x277b426c)) - 0x57b04ce2)) - (mask32((mask32((mask32(flags0 ^ 0x46f37ee7)) & 0x706a6a76)) | 0x36a392ff)))) | 0x38cd3aec)) - (mask32(u16_1 + (mask32((mask32((mask32((mask32...#7647f41314cb	128=0x5					
