source_entry	source_target	branch_site	branch_mnemonic	events	taken_events	not_taken_events	unknown_events	unknown_pct	avg_steps_to_branch	top_predicate_classes	condition_sites	condition_mnemonics	top_condition_ops	top_left_exprs	top_right_exprs	top_left_values	top_right_values	zf_values	top_conditions
198	0xa037e	0xa04da	je	552	19	533	0	0.0	73.9	resolved:552	0xa04d7:552	cmp:552	byte ptr [rbx], 0:552	seed_frame(0x16f):552	0x0:552	0x1:533,0x0:19	0x0:552	False:533,True:19	0xa04d7:cmp:byte ptr [rbx], 0:seed_frame(0x16f)(0x1) ? 0x0(0x0):zf=False:constant,frame_scratch_seed:533,0xa04d7:cmp:byte ptr [rbx], 0:seed_frame(0x16f)(0x0) ? 0x0(0x0):zf=True:constant,frame_scratch_seed:19
91	0x8b6de	0x8b6ee	je	546	72	474	0	0.0	5.0	resolved:546	0x8b6ea:546	cmp:546	r15b, 0:546	seed(r15):367,low8(seed(r15)):179	0x0:546	0x0:70,frame+0x170:63,0x20:29,frame+0xa:23,frame+0x23:20	0x0:546	False:474,True:72	0x8b6ea:cmp:r15b, 0:seed(r15)(0x0) ? 0x0(0x0):zf=True:constant,gpr_seed,image_offset:70,0x8b6ea:cmp:r15b, 0:low8(seed(r15))(frame+0x170) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:63,0x8b6ea:cmp:r15b, 0:seed(r15)(0x20) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:29,0x8b6ea:cmp:r15b, 0:low8(seed(r15))(frame+0xa) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:23,0x8b6ea:cmp:r15b, 0:low8(seed(r15))(frame+0x23) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:20
99	0x8c99a	0x8ca79	jne	531	1	530	0	0.0	50.0	resolved:531	0x8ca75:531	cmp:531	r8b, 0x62:531	seed_frame(0xe1):531	0x62:531	0x62:530,0x32:1	0x62:531	True:530,False:1	0x8ca75:cmp:r8b, 0x62:seed_frame(0xe1)(0x62) ? 0x62(0x62):zf=True:constant,frame_scratch_seed:530,0x8ca75:cmp:r8b, 0x62:seed_frame(0xe1)(0x32) ? 0x62(0x62):zf=False:constant,frame_scratch_seed:1
99	0x8c99a	0x8ca94	jne	531	530	1	0	0.0	56.0	resolved:531	0x8ca90:531	cmp:531	r8b, 0x32:531	seed_frame(0xe1):531	0x32:531	0x62:530,0x32:1	0x32:531	False:530,True:1	0x8ca90:cmp:r8b, 0x32:seed_frame(0xe1)(0x62) ? 0x32(0x32):zf=False:constant,frame_scratch_seed:530,0x8ca90:cmp:r8b, 0x32:seed_frame(0xe1)(0x32) ? 0x32(0x32):zf=True:constant,frame_scratch_seed:1
99	0x8c99a	0x8cb4e	je	531	531	0	0	0.0	92.0	resolved:531	0x8cb47:531	cmp:531	r12, 0:531	u8_0:531	0x0:531	0x0:531	0x0:531	True:531	0x8cb47:cmp:r12, 0:u8_0(0x0) ? 0x0(0x0):zf=True:constant,vm_bytecode:531
180	0x9cf32	0x9cfd4	je	478	303	175	0	0.0	33.0	resolved:478	0x9cfcd:478	cmp:478	r10d, 0:478	(flags0 & 0x2):478	0x0:478	0x0:303,0x2:175	0x0:478	True:303,False:175	0x9cfcd:cmp:r10d, 0:(flags0 & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:303,0x9cfcd:cmp:r10d, 0:(flags0 & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:175
180	0x9cf32	0x9cffa	je	478	0	478	0	0.0	36.8	resolved:478	0x9cff6:478	cmp:478	r8b, 0:478	low8((frame + 0x81)):478	0x0:478	frame+0x81:478	0x0:478	False:478	0x9cff6:cmp:r8b, 0:low8((frame + 0x81))(frame+0x81) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8:478
292	0xb540f	0xb5688	jne	476	83	393	0	0.0	137.0	resolved:476	0xb5685:476	cmp:476	cl, 0x62:476	u8_0:476	0x62:476	0x62:393,0x50:47,0x3a:35,0x32:1	0x62:476	True:393,False:83	0xb5685:cmp:cl, 0x62:u8_0(0x62) ? 0x62(0x62):zf=True:constant,vm_bytecode:393,0xb5685:cmp:cl, 0x62:u8_0(0x50) ? 0x62(0x62):zf=False:constant,vm_bytecode:47,0xb5685:cmp:cl, 0x62:u8_0(0x3a) ? 0x62(0x62):zf=False:constant,vm_bytecode:35,0xb5685:cmp:cl, 0x62:u8_0(0x32) ? 0x62(0x62):zf=False:constant,vm_bytecode:1
292	0xb540f	0xb56bb	jne	476	475	1	0	0.0	147.3	resolved:476	0xb56b8:476	cmp:476	cl, 0x32:476	u8_0:476	0x32:476	0x62:393,0x50:47,0x3a:35,0x32:1	0x32:476	False:475,True:1	0xb56b8:cmp:cl, 0x32:u8_0(0x62) ? 0x32(0x32):zf=False:constant,vm_bytecode:393,0xb56b8:cmp:cl, 0x32:u8_0(0x50) ? 0x32(0x32):zf=False:constant,vm_bytecode:47,0xb56b8:cmp:cl, 0x32:u8_0(0x3a) ? 0x32(0x32):zf=False:constant,vm_bytecode:35,0xb56b8:cmp:cl, 0x32:u8_0(0x32) ? 0x32(0x32):zf=True:constant,vm_bytecode:1
292	0xb540f	0xb56c8	jne	476	429	47	0	0.0	149.3	resolved:476	0xb56c5:476	cmp:476	cl, 0x50:476	u8_0:476	0x50:476	0x62:393,0x50:47,0x3a:35,0x32:1	0x50:476	False:429,True:47	0xb56c5:cmp:cl, 0x50:u8_0(0x62) ? 0x50(0x50):zf=False:constant,vm_bytecode:393,0xb56c5:cmp:cl, 0x50:u8_0(0x50) ? 0x50(0x50):zf=True:constant,vm_bytecode:47,0xb56c5:cmp:cl, 0x50:u8_0(0x3a) ? 0x50(0x50):zf=False:constant,vm_bytecode:35,0xb56c5:cmp:cl, 0x50:u8_0(0x32) ? 0x50(0x50):zf=False:constant,vm_bytecode:1
292	0xb540f	0xb56f3	jne	476	441	35	0	0.0	151.9	resolved:476	0xb56f0:476	cmp:476	cl, 0x3a:476	u8_0:476	0x3a:476	0x62:393,0x50:47,0x3a:35,0x32:1	0x3a:476	False:441,True:35	0xb56f0:cmp:cl, 0x3a:u8_0(0x62) ? 0x3a(0x3a):zf=False:constant,vm_bytecode:393,0xb56f0:cmp:cl, 0x3a:u8_0(0x50) ? 0x3a(0x3a):zf=False:constant,vm_bytecode:47,0xb56f0:cmp:cl, 0x3a:u8_0(0x3a) ? 0x3a(0x3a):zf=True:constant,vm_bytecode:35,0xb56f0:cmp:cl, 0x3a:u8_0(0x32) ? 0x3a(0x3a):zf=False:constant,vm_bytecode:1
292	0xb540f	0xb5771	je	476	0	476	0	0.0	175.3	resolved:476	0xb576e:476	cmp:476	bl, 0:476	((((((0x0 & 0x40) ^ (frame + 0x23)) & 0x2) ^ (frame + 0x23)) + 0xffff) & seed_frame(0x81)):476	0x0:476	low12(0x286):346,low12(0x301):63,low12(0x287):29,low12(0x307):11,low12(0x281):7	0x0:476	False:476	0xb576e:cmp:bl, 0:((((((0x0 & 0x40) ^ (frame + 0x23)) & 0x2) ^ (frame + 0x23)) + 0xffff) & seed_frame(0x81))(low12(0x286)) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_scratch_seed:346,0xb576e:cmp:bl, 0:((((((0x0 & 0x40) ^ (frame + 0x23)) & 0x2) ^ (frame + 0x23)) + 0xffff) & seed_frame(0x81))(low12(0x301)) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_scratch_seed:63,0xb576e:cmp:bl, 0:((((((0x0 & 0x40) ^ (frame + 0x23)) & 0x2) ^ (frame + 0x23)) + 0xffff) & seed_frame(0x81))(low12(0x287)) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_scratch_seed:29,0xb576e:cmp:bl, 0:((((((0x0 & 0x40) ^ (frame + 0x23)) & 0x2) ^ (frame + 0x23)) + 0xffff) & seed_frame(0x81))(low12(0x307)) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_scratch_seed:11,0xb576e:cmp:bl, 0:((((((0x0 & 0x40) ^ (frame + 0x23)) & 0x2) ^ (frame + 0x23)) + 0xffff) & seed_frame(0x81))(low12(0x281)) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_scratch_seed:7
292	0xb540f	0xb57c8	je	476	38	438	0	0.0	193.3	resolved:476	0xb57c2:476	cmp:476	ebx, 0:476	((flags0 - 0x592d1456) & 0x2):476	0x0:476	0x2:438,0x0:38	0x0:476	False:438,True:38	0xb57c2:cmp:ebx, 0:((flags0 - 0x592d1456) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:438,0xb57c2:cmp:ebx, 0:((flags0 - 0x592d1456) & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:38
208	0xa2361	0xa237a	je	456	270	186	0	0.0	6.0	resolved:456	0xa2374:456	cmp:456	ecx, 0:456	(flags0 & 0x2):456	0x0:456	0x0:270,0x2:186	0x0:456	True:270,False:186	0xa2374:cmp:ecx, 0:(flags0 & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:270,0xa2374:cmp:ecx, 0:(flags0 & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:186
208	0xa2361	0xa23bd	je	456	270	186	0	0.0	14.4	resolved:456	0xa23b6:456	cmp:456	r15d, 0:456	(flags0 & 0x2):270,(((flags0 - 0x24472eba) ^ 0x60ff2036) & 0x2):186	0x0:456	0x0:270,0x2:186	0x0:456	True:270,False:186	0xa23b6:cmp:r15d, 0:(flags0 & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:270,0xa23b6:cmp:r15d, 0:(((flags0 - 0x24472eba) ^ 0x60ff2036) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:186
208	0xa2361	0xa24d5	je	456	215	241	0	0.0	68.9	resolved:456	0xa24ce:456	cmp:456	r9d, 0:456	(((((flags0 ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) & 0x2):270,(((((((((flags0 - 0x24472eba) ^ 0x60ff2036) + 0x7627b830) - 0x42fb6768) ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) & 0x2):186	0x0:456	0x2:241,0x0:215	0x0:456	False:241,True:215	0xa24ce:cmp:r9d, 0:(((((flags0 ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags,state:184,0xa24ce:cmp:r9d, 0:(((((((((flags0 - 0x24472eba) ^ 0x60ff2036) + 0x7627b830) - 0x42fb6768) ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags,state:155,0xa24ce:cmp:r9d, 0:(((((flags0 ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags,state:86,0xa24ce:cmp:r9d, 0:(((((((((flags0 - 0x24472eba) ^ 0x60ff2036) + 0x7627b830) - 0x42fb6768) ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags,state:31
208	0xa2361	0xa2510	je	456	215	241	0	0.0	77.5	resolved:456	0xa2509:456	cmp:456	r11d, 0:456	(((((flags0 ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) & 0x2):184,((((((((((flags0 - 0x24472eba) ^ 0x60ff2036) + 0x7627b830) - 0x42fb6768) ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) | 0x7be050b) & 0x2):155,((((((flags0 ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) | 0x7be050b) & 0x2):86,(((((((((flags0 - 0x24472eba) ^ 0x60ff2036) + 0x7627b830) - 0x42fb6768) ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) & 0x2):31	0x0:456	0x2:241,0x0:215	0x0:456	False:241,True:215	0xa2509:cmp:r11d, 0:(((((flags0 ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags,state:184,0xa2509:cmp:r11d, 0:((((((((((flags0 - 0x24472eba) ^ 0x60ff2036) + 0x7627b830) - 0x42fb6768) ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) | 0x7be050b) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags,state:155,0xa2509:cmp:r11d, 0:((((((flags0 ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) | 0x7be050b) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags,state:86,0xa2509:cmp:r11d, 0:(((((((((flags0 - 0x24472eba) ^ 0x60ff2036) + 0x7627b830) - 0x42fb6768) ^ (state0 + 0x7ad87935)) ^ 0x39b69246) ^ (state0 | 0x7a909dc0)) ^ 0x58abcfc7) & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags,state:31
208	0xa2361	0xa26dc	jne	456	125	331	0	0.0	168.2	resolved:456	0xa26d9:456	cmp:456	cl, 0x62:456	u8_0:456	0x62:456	0x62:331,0x3a:79,0x50:46	0x62:456	True:331,False:125	0xa26d9:cmp:cl, 0x62:u8_0(0x62) ? 0x62(0x62):zf=True:constant,vm_bytecode:331,0xa26d9:cmp:cl, 0x62:u8_0(0x3a) ? 0x62(0x62):zf=False:constant,vm_bytecode:79,0xa26d9:cmp:cl, 0x62:u8_0(0x50) ? 0x62(0x62):zf=False:constant,vm_bytecode:46
208	0xa2361	0xa270b	jne	456	456	0	0	0.0	175.3	resolved:456	0xa2708:456	cmp:456	cl, 0x32:456	u8_0:456	0x32:456	0x62:331,0x3a:79,0x50:46	0x32:456	False:456	0xa2708:cmp:cl, 0x32:u8_0(0x62) ? 0x32(0x32):zf=False:constant,vm_bytecode:331,0xa2708:cmp:cl, 0x32:u8_0(0x3a) ? 0x32(0x32):zf=False:constant,vm_bytecode:79,0xa2708:cmp:cl, 0x32:u8_0(0x50) ? 0x32(0x32):zf=False:constant,vm_bytecode:46
208	0xa2361	0xa272d	jne	456	410	46	0	0.0	177.3	resolved:456	0xa272a:456	cmp:456	cl, 0x50:456	u8_0:456	0x50:456	0x62:331,0x3a:79,0x50:46	0x50:456	False:410,True:46	0xa272a:cmp:cl, 0x50:u8_0(0x62) ? 0x50(0x50):zf=False:constant,vm_bytecode:331,0xa272a:cmp:cl, 0x50:u8_0(0x3a) ? 0x50(0x50):zf=False:constant,vm_bytecode:79,0xa272a:cmp:cl, 0x50:u8_0(0x50) ? 0x50(0x50):zf=True:constant,vm_bytecode:46
208	0xa2361	0xa2755	jne	456	377	79	0	0.0	179.9	resolved:456	0xa2752:456	cmp:456	cl, 0x3a:456	u8_0:456	0x3a:456	0x62:331,0x3a:79,0x50:46	0x3a:456	False:377,True:79	0xa2752:cmp:cl, 0x3a:u8_0(0x62) ? 0x3a(0x3a):zf=False:constant,vm_bytecode:331,0xa2752:cmp:cl, 0x3a:u8_0(0x3a) ? 0x3a(0x3a):zf=True:constant,vm_bytecode:79,0xa2752:cmp:cl, 0x3a:u8_0(0x50) ? 0x3a(0x3a):zf=False:constant,vm_bytecode:46
257	0xadbfd	0xadcf0	je	452	31	421	0	0.0	51.0	resolved:452	0xadcec:452	cmp:452	byte ptr [r10], 0:452	seed_frame(0x16f):452	0x0:452	0x1:421,0x0:31	0x0:452	False:421,True:31	0xadcec:cmp:byte ptr [r10], 0:seed_frame(0x16f)(0x1) ? 0x0(0x0):zf=False:constant,frame_scratch_seed:421,0xadcec:cmp:byte ptr [r10], 0:seed_frame(0x16f)(0x0) ? 0x0(0x0):zf=True:constant,frame_scratch_seed:31
200	0xa0a9e	0xa0ae2	je	437	41	396	0	0.0	17.0	resolved:437	0xa0adf:437	cmp:437	bl, 0:437	seed(rbx):287,low8(seed(rbx)):150	0x0:437	frame+0x170:41,0x0:40,0x1:18,0x18:18,frame+0xa:17	0x0:437	False:396,True:41	0xa0adf:cmp:bl, 0:low8(seed(rbx))(frame+0x170) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:41,0xa0adf:cmp:bl, 0:seed(rbx)(0x0) ? 0x0(0x0):zf=True:constant,gpr_seed,image_offset:40,0xa0adf:cmp:bl, 0:seed(rbx)(0x1) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:18,0xa0adf:cmp:bl, 0:seed(rbx)(0x18) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:18,0xa0adf:cmp:bl, 0:low8(seed(rbx))(frame+0xa) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:17
200	0xa0a9e	0xa0b3f	je	437	294	143	0	0.0	34.9	resolved:437	0xa0b38:437	cmp:437	r13d, 0:437	(flags0 & 0x2):437	0x0:437	0x0:294,0x2:143	0x0:437	True:294,False:143	0xa0b38:cmp:r13d, 0:(flags0 & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:294,0xa0b38:cmp:r13d, 0:(flags0 & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:143
200	0xa0a9e	0xa0bb1	je	437	294	143	0	0.0	53.9	resolved:437	0xa0bab:437	cmp:437	edx, 0:437	(flags0 & 0x2):294,(((flags0 & 0x21af07e) | 0x54bd1bfe) & 0x2):143	0x0:437	0x0:294,0x2:143	0x0:437	True:294,False:143	0xa0bab:cmp:edx, 0:(flags0 & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:294,0xa0bab:cmp:edx, 0:(((flags0 & 0x21af07e) | 0x54bd1bfe) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:143
200	0xa0a9e	0xa0bf9	je	437	437	0	0	0.0	64.5	resolved:437	0xa0bf2:437	cmp:437	r11d, 0:437	(flags0 & 0x2):294,((((flags0 & 0x21af07e) | 0x54bd1bfe) ^ 0x9ad7a2f) & 0x2):143	0x0:437	0x0:437	0x0:437	True:437	0xa0bf2:cmp:r11d, 0:(flags0 & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:294,0xa0bf2:cmp:r11d, 0:((((flags0 & 0x21af07e) | 0x54bd1bfe) ^ 0x9ad7a2f) & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:143
105	0x8e6b4	0x8e713	je	414	47	367	0	0.0	21.0	resolved:414	0x8e70e:414	cmp:414	eax, 0:414	(flags0 & 0x2):414	0x0:414	0x2:367,0x0:47	0x0:414	False:367,True:47	0x8e70e:cmp:eax, 0:(flags0 & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:367,0x8e70e:cmp:eax, 0:(flags0 & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:47
105	0x8e6b4	0x8e925	jne	414	81	333	0	0.0	136.3	resolved:414	0x8e921:414	cmp:414	r9b, 0x62:414	u8_4:414	0x62:414	0x62:333,0x50:43,0x3a:37,0x32:1	0x62:414	True:333,False:81	0x8e921:cmp:r9b, 0x62:u8_4(0x62) ? 0x62(0x62):zf=True:constant,vm_bytecode:333,0x8e921:cmp:r9b, 0x62:u8_4(0x50) ? 0x62(0x62):zf=False:constant,vm_bytecode:43,0x8e921:cmp:r9b, 0x62:u8_4(0x3a) ? 0x62(0x62):zf=False:constant,vm_bytecode:37,0x8e921:cmp:r9b, 0x62:u8_4(0x32) ? 0x62(0x62):zf=False:constant,vm_bytecode:1
105	0x8e6b4	0x8e94d	jne	414	413	1	0	0.0	143.1	resolved:414	0x8e949:414	cmp:414	r9b, 0x32:414	u8_4:414	0x32:414	0x62:333,0x50:43,0x3a:37,0x32:1	0x32:414	False:413,True:1	0x8e949:cmp:r9b, 0x32:u8_4(0x62) ? 0x32(0x32):zf=False:constant,vm_bytecode:333,0x8e949:cmp:r9b, 0x32:u8_4(0x50) ? 0x32(0x32):zf=False:constant,vm_bytecode:43,0x8e949:cmp:r9b, 0x32:u8_4(0x3a) ? 0x32(0x32):zf=False:constant,vm_bytecode:37,0x8e949:cmp:r9b, 0x32:u8_4(0x32) ? 0x32(0x32):zf=True:constant,vm_bytecode:1
105	0x8e6b4	0x8e96f	jne	414	371	43	0	0.0	145.2	resolved:414	0x8e96b:414	cmp:414	r9b, 0x50:414	u8_4:414	0x50:414	0x62:333,0x50:43,0x3a:37,0x32:1	0x50:414	False:371,True:43	0x8e96b:cmp:r9b, 0x50:u8_4(0x62) ? 0x50(0x50):zf=False:constant,vm_bytecode:333,0x8e96b:cmp:r9b, 0x50:u8_4(0x50) ? 0x50(0x50):zf=True:constant,vm_bytecode:43,0x8e96b:cmp:r9b, 0x50:u8_4(0x3a) ? 0x50(0x50):zf=False:constant,vm_bytecode:37,0x8e96b:cmp:r9b, 0x50:u8_4(0x32) ? 0x50(0x50):zf=False:constant,vm_bytecode:1
105	0x8e6b4	0x8e9a6	jne	414	377	37	0	0.0	148.3	resolved:414	0x8e9a2:414	cmp:414	r9b, 0x3a:414	u8_4:414	0x3a:414	0x62:333,0x50:43,0x3a:37,0x32:1	0x3a:414	False:377,True:37	0x8e9a2:cmp:r9b, 0x3a:u8_4(0x62) ? 0x3a(0x3a):zf=False:constant,vm_bytecode:333,0x8e9a2:cmp:r9b, 0x3a:u8_4(0x50) ? 0x3a(0x3a):zf=False:constant,vm_bytecode:43,0x8e9a2:cmp:r9b, 0x3a:u8_4(0x3a) ? 0x3a(0x3a):zf=True:constant,vm_bytecode:37,0x8e9a2:cmp:r9b, 0x3a:u8_4(0x32) ? 0x3a(0x3a):zf=False:constant,vm_bytecode:1
108	0x8f24b	0x8f3ec	je	413	26	387	0	0.0	81.0	resolved:413	0x8f3e9:413	cmp:413	byte ptr [rcx], 0:413	seed_frame(0x16f):413	0x0:413	0x1:387,0x0:26	0x0:413	False:387,True:26	0x8f3e9:cmp:byte ptr [rcx], 0:seed_frame(0x16f)(0x1) ? 0x0(0x0):zf=False:constant,frame_scratch_seed:387,0x8f3e9:cmp:byte ptr [rcx], 0:seed_frame(0x16f)(0x0) ? 0x0(0x0):zf=True:constant,frame_scratch_seed:26
118	0x90c23	0x90c71	je	390	0	390	0	0.0	19.0	resolved:390	0x90c6e:390	cmp:390	cl, 0:390	low8((frame + 0x81)):390	0x0:390	frame+0x81:390	0x0:390	False:390	0x90c6e:cmp:cl, 0:low8((frame + 0x81))(frame+0x81) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8:390
118	0x90c23	0x90c94	je	390	325	65	0	0.0	24.0	resolved:390	0x90c8d:390	cmp:390	r15d, 0:390	(flags0 & 0x2):390	0x0:390	0x0:325,0x2:65	0x0:390	True:325,False:65	0x90c8d:cmp:r15d, 0:(flags0 & 0x2)(0x0) ? 0x0(0x0):zf=True:constant,flags:325,0x90c8d:cmp:r15d, 0:(flags0 & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:65
118	0x90c23	0x90d19	je	390	0	390	0	0.0	46.0	resolved:390	0x90d13:390	cmp:390	esi, 0:390	((flags0 + 0x860cb96) & 0x2):325,((((flags0 ^ 0x41355bdb) + 0x392f8e74) + 0x860cb96) & 0x2):65	0x0:390	0x2:390	0x0:390	False:390	0x90d13:cmp:esi, 0:((flags0 + 0x860cb96) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:325,0x90d13:cmp:esi, 0:((((flags0 ^ 0x41355bdb) + 0x392f8e74) + 0x860cb96) & 0x2)(0x2) ? 0x0(0x0):zf=False:constant,flags:65
338	0xbf128	0xbf141	je	387	45	342	0	0.0	7.0	resolved:387	0xbf13f:387	cmp:387	al, 0:387	seed(rax):272,low8(seed(rax)):115	0x0:387	frame+0xa:56,0x0:45,frame+0x23:22,0x1:17,frame+0x170:16	0x0:387	False:342,True:45	0xbf13f:cmp:al, 0:low8(seed(rax))(frame+0xa) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:56,0xbf13f:cmp:al, 0:seed(rax)(0x0) ? 0x0(0x0):zf=True:constant,gpr_seed,image_offset:45,0xbf13f:cmp:al, 0:low8(seed(rax))(frame+0x23) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:22,0xbf13f:cmp:al, 0:seed(rax)(0x1) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:17,0xbf13f:cmp:al, 0:low8(seed(rax))(frame+0x170) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:16
338	0xbf128	0xbf15d	je	387	42	345	0	0.0	11.9	resolved:387	0xbf159:387	cmp:387	sil, 0:387	seed(rsi):271,low8(seed(rsi)):116	0x0:387	0x0:41,frame+0xa:36,frame+0x170:33,0x90:24,0x12:15	0x0:387	False:345,True:42	0xbf159:cmp:sil, 0:seed(rsi)(0x0) ? 0x0(0x0):zf=True:constant,gpr_seed,image_offset:41,0xbf159:cmp:sil, 0:low8(seed(rsi))(frame+0xa) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:36,0xbf159:cmp:sil, 0:low8(seed(rsi))(frame+0x170) ? 0x0(0x0):zf=False:constant,frame_pointer,frame_ptr_low8,gpr_seed:33,0xbf159:cmp:sil, 0:seed(rsi)(0x90) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:24,0xbf159:cmp:sil, 0:seed(rsi)(0x12) ? 0x0(0x0):zf=False:constant,gpr_seed,image_offset:15
127	0x926c3	0x92773	jne	384	384	0	0	0.0	39.0	resolved:384	0x9276f:384	cmp:384	r12b, 0x62:384	vm_byte0:384	0x62:384	0x3a:320,0x50:64	0x62:384	False:384	0x9276f:cmp:r12b, 0x62:vm_byte0(0x3a) ? 0x62(0x62):zf=False:constant,vm_byte:320,0x9276f:cmp:r12b, 0x62:vm_byte0(0x50) ? 0x62(0x62):zf=False:constant,vm_byte:64
127	0x926c3	0x92782	jne	384	384	0	0	0.0	41.0	resolved:384	0x9277e:384	cmp:384	r12b, 0x32:384	vm_byte0:384	0x32:384	0x3a:320,0x50:64	0x32:384	False:384	0x9277e:cmp:r12b, 0x32:vm_byte0(0x3a) ? 0x32(0x32):zf=False:constant,vm_byte:320,0x9277e:cmp:r12b, 0x32:vm_byte0(0x50) ? 0x32(0x32):zf=False:constant,vm_byte:64
127	0x926c3	0x92798	jne	384	320	64	0	0.0	43.0	resolved:384	0x92794:384	cmp:384	r12b, 0x50:384	vm_byte0:384	0x50:384	0x3a:320,0x50:64	0x50:384	False:320,True:64	0x92794:cmp:r12b, 0x50:vm_byte0(0x3a) ? 0x50(0x50):zf=False:constant,vm_byte:320,0x92794:cmp:r12b, 0x50:vm_byte0(0x50) ? 0x50(0x50):zf=True:constant,vm_byte:64
127	0x926c3	0x927ad	jne	384	64	320	0	0.0	45.8	resolved:384	0x927a9:384	cmp:384	r12b, 0x3a:384	vm_byte0:384	0x3a:384	0x3a:320,0x50:64	0x3a:384	True:320,False:64	0x927a9:cmp:r12b, 0x3a:vm_byte0(0x3a) ? 0x3a(0x3a):zf=True:constant,vm_byte:320,0x927a9:cmp:r12b, 0x3a:vm_byte0(0x50) ? 0x3a(0x3a):zf=False:constant,vm_byte:64
