source_entry	source_target	path_hash	events	target_matched_events	target_coverage_pct	ip_matched_events	ip_coverage_pct	statuses	unique_target_exprs	unique_slot_exprs	unique_ip_exprs	top_target_exprs	top_slot_exprs	top_ip_exprs	top_actual_targets	path
250	0xac802	e5ed020ff59fe586	71	71	100.0	71	100.0	ok:71	1	1	1	71=T[(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 ^ flags0)) + flags0)) ^ (mask32(flags0 | 0x75c2d7ad)))) + 0x3d28c7fc)) - 0xb911f97)))) + 0x71ad6fc6)) & 0xffff]	71=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 ^ flags0)) + flags0)) ^ (mask32(flags0 | 0x75c2d7ad)))) + 0x3d28c7fc)) - 0xb911f97)))) + 0x71ad6fc6)) & 0xffff	71=0x3	43@0x8173d:68,196@0x9fbcd:3	0xac869:je:?;0xac9ef:je:1;0xaca3e:je:1
183	0x9d495	7633afa8259cedcd	70	70	100.0	70	100.0	ok:70	1	1	1	70=T[(mask32((mask32(u16_2 - (mask32((mask32(state0 + 0xfaa325c)) ^ 0x694e1f66)))) - 0x1aed554c)) & 0xffff]	70=(mask32((mask32(u16_2 - (mask32((mask32(state0 + 0xfaa325c)) ^ 0x694e1f66)))) - 0x1aed554c)) & 0xffff	70=0x4	18@0x7be9b:7,168@0x9aa83:6,196@0x9fbcd:6,203@0xa1484:6,43@0x8173d:5	0x9d556:je:1
258	0xadf2c	4be73f077fec7fc7	70	70	100.0	70	100.0	ok:70	1	1	1	70=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32(flags0 ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32(flags0 ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff]	70=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32(flags0 ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32(flags0 ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff	70=0x4	215@0xa4609:5,307@0xb8064:5,157@0x98a9a:4,168@0x9aa83:4,333@0xbd8af:4	0xadf51:je:1;0xadfe1:je:0
319	0xba72f	9a21b656ce3dc52b	70	70	100.0	70	100.0	ok:70	1	1	1	70=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 & (mask32(flags0 & (mask32(state0 + 0x4fa9822e)))))) | 0x5ed258f1)) | (mask32(flags0 & (mask32(state0 + 0x4fa9822e)))))) ^ (mask32((mask32(flags0 & (mask32(state0 + 0x4fa9822e)))) + 0x2ba77993)))))) + 0x7f20b820)) & 0xffff]	70=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 & (mask32(flags0 & (mask32(state0 + 0x4fa9822e)))))) | 0x5ed258f1)) | (mask32(flags0 & (mask32(state0 + 0x4fa9822e)))))) ^ (mask32((mask32(flags0 & (mask32(state0 + 0x4fa9822e)))) + 0x2ba77993)))))) + 0x7f20b820)) & 0xffff	70=0x5	173@0x9ba74:58,256@0xad849:8,108@0x8f24b:2,198@0xa037e:1,257@0xadbfd:1	0xba74a:je:1;0xba78b:je:1;0xba89f:je:0;0xba975:jne:1;0xba983:jne:1;0xba992:jne:1;0xba9a0:jne:0;0xbaa0a:je:0;0xbab08:je:1
83	0x8947b	51cc8bda8af23024	69	69	100.0	69	100.0	ok:69	1	1	1	69=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0x122d7f19)) | flags0)) + 0x60e2eab8)) - 0x34a4c404)))) ^ 0x4b7ebb84)) & 0xffff]	69=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0x122d7f19)) | flags0)) + 0x60e2eab8)) - 0x34a4c404)))) ^ 0x4b7ebb84)) & 0xffff	69=0x5	173@0x9ba74:30,108@0x8f24b:9,160@0x994cf:9,198@0xa037e:5,256@0xad849:5	0x895f2:je:1;0x8963c:je:0;0x89666:je:1;0x896a4:je:0
123	0x91a59	602456c009357cc7	69	69	100.0	69	100.0	ok:69	1	1	1	69=T[(mask32((mask32(u16_0 - (mask32(state0 + 0x3da77425)))) ^ 0x1603b0a9)) & 0xffff]	69=(mask32((mask32(u16_0 - (mask32(state0 + 0x3da77425)))) ^ 0x1603b0a9)) & 0xffff	69=0x4	189@0x9e7af:11,337@0xbec0e:8,307@0xb8064:7,297@0xb64d7:6,114@0x90319:5	0x91a6a:je:?;0x91be2:jne:1;0x91c91:je:1;0x91cd7:je:0;0x91d11:je:1
161	0x9975a	ebe03648e3da58bb	68	68	100.0	68	100.0	ok:68	1	1	1	68=T[(mask32((mask32(u16_0 + (mask32(state0 | 0x69145e52)))) + 0x4c0132b4)) & 0xffff]	68=(mask32((mask32(u16_0 + (mask32(state0 | 0x69145e52)))) + 0x4c0132b4)) & 0xffff	68=0x4	337@0xbec0e:12,28@0x7e390:10,340@0xbf435:7,199@0xa0631:6,258@0xadf2c:6	0x99779:je:?;0x9988f:jne:1;0x9994f:je:0
179	0x9ca8d	46e84a014b0ff9a5	68	68	100.0	68	100.0	ok:68	1	1	1	68=T[(mask32((mask32(u16_1 - (mask32((mask32(state0 | flags0)) ^ (mask32(u16_3 ^ (mask32(flags0 + 0x7ef33dc5)))))))) - 0x263c3887)) & 0xffff]	68=(mask32((mask32(u16_1 - (mask32((mask32(state0 | flags0)) ^ (mask32(u16_3 ^ (mask32(flags0 + 0x7ef33dc5)))))))) - 0x263c3887)) & 0xffff	68=0x5	18@0x7be9b:64,99@0x8c99a:3,114@0x90319:1	0x9cad3:je:0;0x9cc3c:je:0;0x9cd28:jne:0;0x9cd50:jne:1;0x9cd62:jne:1;0x9cd9f:jne:1
20	0x7c62b	608892ddc57fe1bf	67	67	100.0	67	100.0	ok:67	1	1	1	67=T[(mask32(u16_2 ^ (mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 | 0x180e72f2)))) - 0x36332ac8)) - (mask32(flags0 & 0x1fa2014f)))) | 0x38e67f26)) - flags0)))) & 0xffff]	67=(mask32(u16_2 ^ (mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 | 0x180e72f2)))) - 0x36332ac8)) - (mask32(flags0 & 0x1fa2014f)))) | 0x38e67f26)) - flags0)))) & 0xffff	67=0x4	114@0x90319:9,66@0x855ff:7,215@0xa4609:6,18@0x7be9b:5,258@0xadf2c:5	0x7c649:je:?;0x7c702:je:1;0x7c858:jne:1
108	0x8f24b	8877d7eba92eb84b	67	67	100.0	67	100.0	ok:67	1	1	1	67=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32(state0 + 0x11961dc7)) ^ 0x5fa19cc7)) - flags0)))) + 0x36f124db)) & 0xffff]	67=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32(state0 + 0x11961dc7)) ^ 0x5fa19cc7)) - flags0)))) + 0x36f124db)) & 0xffff	67=0x2	258@0xadf2c:10,196@0x9fbcd:6,157@0x98a9a:4,185@0x9d964:4,189@0x9e7af:4	0x8f368:jne:1;0x8f38e:jne:1;0x8f3a8:jne:1;0x8f438:jne:0;0x8f4f4:je:1;0x8f53a:je:0;0x8f55b:je:1
203	0xa1484	4292cfe2955518a7	67	67	100.0	67	100.0	ok:67	1	1	1	67=T[(mask32(u16_0 ^ 0x4ccb9807)) & 0xffff]	67=(mask32(u16_0 ^ 0x4ccb9807)) & 0xffff	67=0x4	340@0xbf435:11,28@0x7e390:8,239@0xa991e:4,269@0xb045b:4,305@0xb78b0:4	0xa149f:je:1;0xa1781:je:0
282	0xb3128	9ac1e1e4dc1df8fb	67	67	100.0	67	100.0	ok:67	1	1	1	67=T[(mask32((mask32(u16_2 - (mask32(state0 ^ (mask32((mask32((mask32(flags0 - 0x54c8658a)) & 0x259f380d)) - 0x334721c0)))))) ^ 0x644d2bc4)) & 0xffff]	67=(mask32((mask32(u16_2 - (mask32(state0 ^ (mask32((mask32((mask32(flags0 - 0x54c8658a)) & 0x259f380d)) - 0x334721c0)))))) ^ 0x644d2bc4)) & 0xffff	67=0x5	280@0xb2661:64,18@0x7be9b:1,199@0xa0631:1,28@0x7e390:1	0xb3145:je:?;0xb3178:je:0;0xb31f8:je:1;0xb3253:je:0;0xb3455:jne:0;0xb348a:jne:1;0xb34a1:jne:1;0xb34b6:jne:1
311	0xb86f8	102d12c9a7ba49a1	67	0	0.0	0	0.0	unknown_target:67	1	1	1	67=T[(mask32((mask32(u16_3 ^ (mask32((mask32(state0 - 0x1889c111)) - (mask32((mask32((mask32(flags0 - (mask32((mask32(state0 - 0x1889c111)) + 0x3cae9026)))) | 0x2b959efa)) | 0x35e8abc1)))))) ^ 0xa9f4228)) & 0xffff]	67=(mask32((mask32(u16_3 ^ (mask32((mask32(state0 - 0x1889c111)) - (mask32((mask32((mask32(flags0 - (mask32((mask32(state0 - 0x1889c111)) + 0x3cae9026)))) | 0x2b959efa)) | 0x35e8abc1)))))) ^ 0xa9f4228)) & 0xffff	67=0x5	169@0x9af18:36,310@0xb8556:31	0xb87c6:je:?;0xb8828:je:0;0xb88a7:jne:1;0xb88b5:jne:1;0xb88c4:jne:1;0xb88d2:jne:0;0xb8927:je:0
330	0xbc9b8	054cc8eb8df0154c	67	67	100.0	67	100.0	ok:67	1	1	1	67=T[u16_0 & 0xffff]	67=u16_0 & 0xffff	67=0x5	18@0x7be9b:64,349@0xc140b:2,3@0x78c77:1	0xbc9d3:je:1;0xbca25:je:1;0xbcaa5:je:?;0xbcabc:je:0;0xbcaf6:je:0;0xbcd08:jne:0;0xbcd41:jne:1;0xbcd64:jne:1;0xbcd99:jne:1
243	0xaab6a	90ff7bf1417daa5a	66	66	100.0	66	100.0	ok:66	1	1	1	66=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)))) ^ 0x57df388c)) & (mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)) & (mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32(...#075ffa6e7fbb	66=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)))) ^ 0x57df388c)) & (mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)) & (mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((m...#5148afdaf710	66=0x4	338@0xbf128:13,64@0x85059:10,189@0x9e7af:7,347@0xc088d:5,172@0x9b68a:4	0xaac27:je:1;0xaad24:jne:?;0xaad35:jne:1;0xaad56:je:0;0xaad65:je:1
88	0x8aa14	b614dd163c96d723	65	65	100.0	65	100.0	ok:65	1	1	1	65=T[(mask32((mask32(u16_1 + (mask32((mask32(state0 | flags0)) - 0x1c9cfcea)))) ^ 0x415462f5)) & 0xffff]	65=(mask32((mask32(u16_1 + (mask32((mask32(state0 | flags0)) - 0x1c9cfcea)))) ^ 0x415462f5)) & 0xffff	65=0x5	352@0xc1ec4:65	0x8aa9c:je:?;0x8acf1:jne:1;0x8ad18:jne:1;0x8ad2e:jne:0;0x8ad3a:jne:1;0x8aeac:je:0
146	0x96407	49439122ab0b053b	65	65	100.0	65	100.0	ok:65	1	1	1	65=T[(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 + flags0)) ^ 0x2e312e01)) & (mask32(flags0 + 0x7d882664)))) + 0x4a5b7e16)) ^ (mask32(u16_3 + flags0)))))) + 0x2cff1885)) & 0xffff]	65=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 + flags0)) ^ 0x2e312e01)) & (mask32(flags0 + 0x7d882664)))) + 0x4a5b7e16)) ^ (mask32(u16_3 + flags0)))))) + 0x2cff1885)) & 0xffff	65=0x5	70@0x8610e:64,185@0x9d964:1	0x96428:je:?;0x96492:je:1;0x966c4:jne:0;0x966d3:jne:1;0x966f8:jne:1;0x9671d:jne:1
260	0xae90b	77dd7f7f35ac5af5	65	65	100.0	65	100.0	ok:65	1	1	1	65=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 + 0x581f6275)) ^ (mask32((mask32((mask32(flags0 - 0x705f9ad2)) + 0x760922e2)) & 0x2efb7283)))) | 0x7ba7e961)) + (mask32((mask32(flags0 - 0x705f9ad2)) + 0x760922e2)))) | (mask32((mask32((mask32(flags...#a3a87bac179d	65=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 + 0x581f6275)) ^ (mask32((mask32((mask32(flags0 - 0x705f9ad2)) + 0x760922e2)) & 0x2efb7283)))) | 0x7ba7e961)) + (mask32((mask32(flags0 - 0x705f9ad2)) + 0x760922e2)))) | (mask32((mask32((mask32(flags0 ...#8a08f6a34a8d	65=0x4	189@0x9e7af:51,203@0xa1484:4,183@0x9d495:2,215@0xa4609:2,269@0xb045b:2	0xae92e:je:0;0xaea48:je:0;0xaea75:je:?
102	0x8d71d	de606ee24e16e59d	64	64	100.0	64	100.0	ok:64	1	1	1	64=T[(mask32((mask32(u16_11 + state0)) + 0x7b88d4e3)) & 0xffff]	64=(mask32((mask32(u16_11 + state0)) + 0x7b88d4e3)) & 0xffff	64=0xd	268@0xb0007:64	0x8d7dc:je:0;0x8d7e6:je:0;0x8d82d:jne:1;0x8d85e:jne:1;0x8d8d1:jne:1;0x8d925:jne:1;0x8d96c:jne:0;0x8d989:je:?;0x8d9b0:je:?;0x8d9f6:jne:1;0x8da74:jne:1;0x8daed:jne:1;0x8db72:jne:1;0x8dc26:jne:1;0x8dc81:jne:1;0x8dcd4:jne:1;0x8dd26:jne:1;0x8dd78:j...#de606ee24e16
222	0xa5f3c	3c5c7e2ac6164709	64	64	100.0	64	100.0	ok:64	1	1	1	64=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)) & (mask32((mask32(u16_0 - (mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)))) + flags0)))) | 0x39a63024)) + (mask32(flags0 + 0x17d780ca)))))) - 0x29e369df)) & 0xffff]	64=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)) & (mask32((mask32(u16_0 - (mask32((mask32(state0 + (mask32(flags0 | 0x11da3648)))) & 0x169ceafa)))) + flags0)))) | 0x39a63024)) + (mask32(flags0 + 0x17d780ca)))))) - 0x29e369df)) & 0xffff	64=0x5	220@0xa522e:64	0xa5fbf:je:1;0xa600d:je:1;0xa6222:jne:0;0xa622f:jne:1;0xa6250:jne:1;0xa6276:jne:1
280	0xb2661	fa9f86757a332e73	64	64	100.0	64	100.0	ok:64	1	1	1	64=T[(mask32(u16_0 - 0x267d402f)) & 0xffff]	64=(mask32(u16_0 - 0x267d402f)) & 0xffff	64=0x5	257@0xadbfd:64	0xb2754:je:1;0xb2845:jne:0;0xb2867:jne:1;0xb287d:jne:1;0xb2897:jne:1;0xb2922:je:0;0xb2a90:je:0;0xb2c0a:je:1;0xb2c50:je:0
88	0x8aa14	7e6c611ab75b044e	63	63	100.0	63	100.0	ok:63	1	1	1	63=T[(mask32((mask32(u16_1 + (mask32((mask32(state0 | flags0)) - 0x1c9cfcea)))) ^ 0x415462f5)) & 0xffff]	63=(mask32((mask32(u16_1 + (mask32((mask32(state0 | flags0)) - 0x1c9cfcea)))) ^ 0x415462f5)) & 0xffff	63=0x5	257@0xadbfd:63	0x8aa9c:je:?;0x8acf1:jne:0;0x8ad18:jne:1;0x8ad2e:jne:1;0x8ad3a:jne:1;0x8aeac:je:0
260	0xae90b	00861fe1b7efced6	63	63	100.0	63	100.0	ok:63	1	1	1	63=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 + 0x581f6275)) ^ (mask32(flags0 & 0x2efb7283)))) | 0x7ba7e961)) + flags0)) | (mask32(flags0 & 0x5af0e1db)))) | 0x17270855)) | flags0)) | flags0)) & (mask32((mask32(u16_2 + (mask32((mask32((mask32((m...#7eca95214263	63=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 + 0x581f6275)) ^ (mask32(flags0 & 0x2efb7283)))) | 0x7ba7e961)) + flags0)) | (mask32(flags0 & 0x5af0e1db)))) | 0x17270855)) | flags0)) | flags0)) & (mask32((mask32(u16_2 + (mask32((mask32((mask32((mas...#b58b3f0e6056	63=0x4	340@0xbf435:50,337@0xbec0e:4,180@0x9cf32:2,18@0x7be9b:2,268@0xb0007:2	0xae92e:je:1;0xaea48:je:1;0xaea75:je:?
243	0xaab6a	7204b37097a107f9	62	62	100.0	62	100.0	ok:62	1	1	1	62=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)) + 0x398f70f4)) & 0x4ec4a2f1)))) ^ 0x57df388c)) & (mask32((mask32((mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state...#9d3526808e62	62=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)) + 0x398f70f4)) & 0x4ec4a2f1)))) ^ 0x57df388c)) & (mask32((mask32((mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)...#222bd96ac46a	62=0x4	168@0x9aa83:8,337@0xbec0e:8,347@0xc088d:7,157@0x98a9a:5,172@0x9b68a:4	0xaac27:je:0;0xaad24:jne:?;0xaad35:jne:1;0xaad56:je:0;0xaad65:je:1
20	0x7c62b	91581e7b11756f10	61	61	100.0	61	100.0	ok:61	1	1	1	61=T[(mask32(u16_2 ^ (mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 | 0x180e72f2)))) - 0x36332ac8)) - (mask32((mask32((mask32(flags0 ^ 0x58f71b08)) & 0x17188826)) & 0x1fa2014f)))) | 0x38e67f26)) - (mask32((mask32(flags0 ^ 0x58f71b08)) & 0x17188826)))))) & 0xffff]	61=(mask32(u16_2 ^ (mask32((mask32((mask32((mask32((mask32(state0 | (mask32(flags0 | 0x180e72f2)))) - 0x36332ac8)) - (mask32((mask32((mask32(flags0 ^ 0x58f71b08)) & 0x17188826)) & 0x1fa2014f)))) | 0x38e67f26)) - (mask32((mask32(flags0 ^ 0x58f71b08)) & 0x17188826)))))) & 0xffff	61=0x4	189@0x9e7af:9,337@0xbec0e:9,258@0xadf2c:7,18@0x7be9b:6,307@0xb8064:6	0x7c649:je:?;0x7c702:je:0;0x7c858:jne:1
203	0xa1484	1f7d4c17755b5949	61	61	100.0	61	100.0	ok:61	1	1	1	61=T[(mask32(u16_0 ^ 0x4ccb9807)) & 0xffff]	61=(mask32(u16_0 ^ 0x4ccb9807)) & 0xffff	61=0x4	18@0x7be9b:8,243@0xaab6a:6,215@0xa4609:4,258@0xadf2c:4,337@0xbec0e:4	0xa149f:je:0;0xa1781:je:0
161	0x9975a	1b143cf947dd2ce4	60	60	100.0	60	100.0	ok:60	1	1	1	60=T[(mask32((mask32(u16_0 + (mask32(state0 | 0x69145e52)))) + 0x4c0132b4)) & 0xffff]	60=(mask32((mask32(u16_0 + (mask32(state0 | 0x69145e52)))) + 0x4c0132b4)) & 0xffff	60=0x4	28@0x7e390:12,114@0x90319:11,297@0xb64d7:10,18@0x7be9b:5,258@0xadf2c:5	0x99779:je:?;0x9988f:jne:1;0x9994f:je:1
83	0x8947b	5a30d3b6ba886a30	59	59	100.0	59	100.0	ok:59	1	1	1	59=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0x122d7f19)) | flags0)) + 0x60e2eab8)) - 0x34a4c404)))) ^ 0x4b7ebb84)) & 0xffff]	59=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0x122d7f19)) | flags0)) + 0x60e2eab8)) - 0x34a4c404)))) ^ 0x4b7ebb84)) & 0xffff	59=0x5	160@0x994cf:31,108@0x8f24b:10,173@0x9ba74:6,144@0x95887:4,256@0xad849:4	0x895f2:je:0;0x8963c:je:0;0x89666:je:1;0x896a4:je:0
37	0x80685	cc1a5587a9eaab7e	58	58	100.0	58	100.0	ok:58	1	1	1	58=T[(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - (mask32(flags0 + 0x504fc3d)))) - 0x4eca0e49)))) ^ 0x384e1c86)) & 0xffff]	58=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - (mask32(flags0 + 0x504fc3d)))) - 0x4eca0e49)))) ^ 0x384e1c86)) & 0xffff	58=0x5	256@0xad849:41,108@0x8f24b:6,257@0xadbfd:6,352@0xc1ec4:4,173@0x9ba74:1	0x806c4:je:?;0x8075e:je:1;0x807c6:je:0;0x808c1:jne:1;0x808d1:jne:1;0x808ef:jne:1;0x8090d:jne:0;0x8099e:je:0;0x809da:je:0;0x80ac9:je:1
183	0x9d495	9c00903a53cb9c74	58	58	100.0	58	100.0	ok:58	1	1	1	58=T[(mask32((mask32(u16_2 - (mask32((mask32(state0 + 0xfaa325c)) ^ 0x694e1f66)))) - 0x1aed554c)) & 0xffff]	58=(mask32((mask32(u16_2 - (mask32((mask32(state0 + 0xfaa325c)) ^ 0x694e1f66)))) - 0x1aed554c)) & 0xffff	58=0x4	301@0xb708d:5,157@0x98a9a:4,168@0x9aa83:4,220@0xa522e:4,269@0xb045b:4	0x9d556:je:0
258	0xadf2c	9273c2ebf377ada8	58	58	100.0	58	100.0	ok:58	1	1	1	58=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff]	58=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff	58=0x4	18@0x7be9b:7,157@0x98a9a:6,158@0x99029:4,184@0x9d694:4,297@0xb64d7:4	0xadf51:je:0;0xadfe1:je:1
124	0x91e81	2ee011e838763ccd	57	57	100.0	57	100.0	ok:57	1	1	1	57=T[(mask32((mask32(u16_4 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 - 0x7c31e804)) ^ (mask32((mask32(flags0 + 0x57b29524)) - 0x2c2f20af)))) ^ 0x2bb25e3)) | 0x50ef8024)) + (mask32((mask32((mask32(flags0 + 0x57b29524)) - 0x2c2f20af)) - (mask32((mask32((mask32((mask32(state0 - 0x7c31e...#75abe0a04aa1	57=(mask32((mask32(u16_4 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 - 0x7c31e804)) ^ (mask32((mask32(flags0 + 0x57b29524)) - 0x2c2f20af)))) ^ 0x2bb25e3)) | 0x50ef8024)) + (mask32((mask32((mask32(flags0 + 0x57b29524)) - 0x2c2f20af)) - (mask32((mask32((mask32((mask32(state0 - 0x7c31e80...#3edf825bbda7	57=0x6	43@0x8173d:35,237@0xa8e1f:5,172@0x9b68a:4,258@0xadf2c:4,320@0xbada5:2	0x91eac:je:0;0x91efe:je:0
28	0x7e390	e0fd2755e33377c7	56	56	100.0	56	100.0	ok:56	1	1	1	56=T[u16_0 & 0xffff]	56=u16_0 & 0xffff	56=0x3	168@0x9aa83:6,305@0xb78b0:5,114@0x90319:4,161@0x9975a:4,26@0x7dbbb:4	0x7e549:je:0;0x7e584:je:0;0x7e5dc:je:0;0x7e604:je:0
319	0xba72f	862159fb64299b44	56	56	100.0	56	100.0	ok:56	1	1	1	56=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 & (mask32((mask32((mask32(flags0 | 0x6be63b72)) ^ 0x55d6ffe2)) & (mask32(state0 + 0x4fa9822e)))))) | 0x5ed258f1)) | (mask32((mask32((mask32(flags0 | 0x6be63b72)) ^ 0x55d6ffe2)) & (mask32(state0 + 0x4fa9822e)))))) ^ (mask32((mask32((mask32...#a66b89cf4cbd	56=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 & (mask32((mask32((mask32(flags0 | 0x6be63b72)) ^ 0x55d6ffe2)) & (mask32(state0 + 0x4fa9822e)))))) | 0x5ed258f1)) | (mask32((mask32((mask32(flags0 | 0x6be63b72)) ^ 0x55d6ffe2)) & (mask32(state0 + 0x4fa9822e)))))) ^ (mask32((mask32((mask32((...#6127f02aa5ff	56=0x5	257@0xadbfd:53,198@0xa037e:2,144@0x95887:1	0xba74a:je:0;0xba78b:je:1;0xba89f:je:0;0xba975:jne:1;0xba983:jne:1;0xba992:jne:1;0xba9a0:jne:0;0xbaa0a:je:0;0xbab08:je:1
310	0xb8556	edf2aaace7a1b424	55	55	100.0	55	100.0	ok:55	1	1	1	55=T[u16_2 << 0x3]	55=u16_2 << 0x3	55=0x4	165@0x9a24c:23,354@0xc2241:18,171@0x9b4b3:14	0xb8595:je:0;0xb8617:je:1
168	0x9aa83	10bb5c4fd8158911	54	54	100.0	54	100.0	ok:54	1	1	1	54=T[(mask32((mask32(u16_2 + (mask32((mask32(state0 | 0x6899d5d4)) & (mask32(u16_0 + (mask32((mask32(flags0 & 0x66031b5e)) - 0x2eab70d9)))))))) + 0x553030a2)) & 0xffff]	54=(mask32((mask32(u16_2 + (mask32((mask32(state0 | 0x6899d5d4)) & (mask32(u16_0 + (mask32((mask32(flags0 & 0x66031b5e)) - 0x2eab70d9)))))))) + 0x553030a2)) & 0xffff	54=0x4	287@0xb45d2:5,340@0xbf435:5,66@0x855ff:5,185@0x9d964:3,199@0xa0631:3	0x9aa9c:je:0;0x9aadd:je:1;0x9ab2f:je:1;0x9ab7f:je:?;0x9ad6a:je:?;0x9ad85:je:0
340	0xbf435	0fcb0849ee1c8e9a	54	54	100.0	54	100.0	ok:54	1	1	1	54=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32(state0 - 0x2b2e5a26)) ^ 0x7535dd25)) | u16_2)))) + 0x9097995)) & 0xffff]	54=(mask32((mask32(u16_0 + (mask32((mask32((mask32(state0 - 0x2b2e5a26)) ^ 0x7535dd25)) | u16_2)))) + 0x9097995)) & 0xffff	54=0x4	176@0x9c10b:6,161@0x9975a:4,168@0x9aa83:4,172@0x9b68a:4,174@0x9bd8f:4	0xbf457:je:?;0xbf48f:je:0;0xbf4d7:je:0
