source_block	source_range	target_block	target_range	class	events	unique_start_ips	top_sources	top_targets	top_deltas	byte_statuses
45	0x11c211-0x11c256	45	0x11c211-0x11c256	intra_block	17	17	18:2,168:2,322:1,183:1,49:1,108:1,64:1,28:1	168:2,322:1,183:1,49:1,108:1,64:1,28:1,200:1	+0x4:7,+0x5:4,+0x3:3,+0x2:2,+0x6:1	exact:17
190	0x33195b-0x33196d			out_of_recovered	17	1	144:17	308:17	+0x2:17	exact:17
275	0x340f31-0x340f43			out_of_recovered	17	1	198:17	266:17	+0x2:17	exact:17
207	0x334a3d-0x334c7b			out_of_recovered	15	1	52:15	145:15	+0x5:15	exact:15
100	0x30eccb-0x30eeba			out_of_recovered	14	1	52:14	210:14	+0x5:14	exact:14
112	0x3109d2-0x310c9b			out_of_recovered	14	1	174:14	356:14	+0x4:14	exact:14
113	0x310ca5-0x310dba			out_of_recovered	14	1	242:14	75:14	+0x5:14	exact:14
114	0x310dca-0x310ee6			out_of_recovered	14	1	184:14	356:14	+0x4:14	exact:14
115	0x310ef0-0x311159			out_of_recovered	14	1	158:14	278:14	+0x4:14	exact:14
116	0x311163-0x31139b			out_of_recovered	14	1	20:14	278:14	+0x4:14	exact:14
117	0x3113a5-0x3115dd			out_of_recovered	14	1	176:14	356:14	+0x4:14	exact:14
118	0x3115e7-0x31181f			out_of_recovered	14	1	123:14	95:14	+0x4:14	exact:14
119	0x311829-0x311a61			out_of_recovered	14	1	161:14	356:14	+0x4:14	exact:14
120	0x311a6b-0x311ca3			out_of_recovered	14	1	161:14	356:14	+0x4:14	exact:14
121	0x311cad-0x311f5f			out_of_recovered	14	1	161:14	216:14	+0x4:14	exact:14
208	0x334c91-0x334ca3			out_of_recovered	14	1	144:14	117:14	+0x2:14	exact:14
101	0x30eed0-0x30eee2			out_of_recovered	13	1	352:13	117:13	+0x2:13	exact:13
122	0x311f69-0x312230			out_of_recovered	13	1	161:13	311:13	+0x4:13	exact:13
123	0x31223a-0x31245a			out_of_recovered	13	1	161:13	95:13	+0x4:13	exact:13
124	0x312464-0x312684			out_of_recovered	13	1	174:13	95:13	+0x4:13	exact:13
125	0x31268e-0x31285b			out_of_recovered	13	1	184:13	321:13	+0x4:13	exact:13
126	0x312868-0x31297d			out_of_recovered	13	1	125:13	316:13	+0x5:13	exact:13
127	0x3129aa-0x312ae4			out_of_recovered	13	1	161:13	356:13	+0x4:13	exact:13
128	0x312aee-0x312cc6			out_of_recovered	13	1	174:13	356:13	+0x4:13	exact:13
129	0x312cd0-0x312f1c			out_of_recovered	13	1	161:13	216:13	+0x4:13	exact:13
130	0x312f26-0x31315f			out_of_recovered	13	1	20:13	95:13	+0x4:13	exact:13
131	0x313169-0x313341			out_of_recovered	13	1	161:13	264:13	+0x4:13	exact:13
132	0x31334b-0x3135af			out_of_recovered	13	1	176:13	264:13	+0x4:13	exact:13
133	0x3135b9-0x3137f2			out_of_recovered	13	1	123:13	216:13	+0x4:13	exact:13
134	0x3137fc-0x3139d4			out_of_recovered	13	1	174:13	278:13	+0x4:13	exact:13
135	0x3139de-0x313c42			out_of_recovered	13	1	174:13	356:13	+0x4:13	exact:13
136	0x313c4c-0x313e85			out_of_recovered	13	1	123:13	95:13	+0x4:13	exact:13
137	0x313e8f-0x314067			out_of_recovered	13	1	174:13	95:13	+0x4:13	exact:13
138	0x314071-0x3142d5			out_of_recovered	13	1	174:13	216:13	+0x4:13	exact:13
139	0x3142df-0x314518			out_of_recovered	13	1	176:13	216:13	+0x4:13	exact:13
140	0x314522-0x3146fa			out_of_recovered	13	1	20:13	216:13	+0x4:13	exact:13
141	0x314704-0x314968			out_of_recovered	13	1	20:13	311:13	+0x4:13	exact:13
142	0x314972-0x314bab			out_of_recovered	13	1	158:13	278:13	+0x4:13	exact:13
143	0x314bb5-0x314d8d			out_of_recovered	13	1	20:13	278:13	+0x4:13	exact:13
144	0x314d97-0x314ffb			out_of_recovered	13	1	176:13	311:13	+0x4:13	exact:13
145	0x315005-0x315225			out_of_recovered	13	1	161:13	264:13	+0x4:13	exact:13
146	0x31522f-0x31547c			out_of_recovered	13	1	176:13	311:13	+0x4:13	exact:13
147	0x315486-0x3156c0			out_of_recovered	13	1	158:13	278:13	+0x4:13	exact:13
148	0x3156ca-0x3157e1			out_of_recovered	13	1	122:13	316:13	+0x5:13	exact:13
149	0x31580e-0x31595f			out_of_recovered	13	1	176:13	216:13	+0x4:13	exact:13
150	0x315969-0x315bb5			out_of_recovered	13	1	158:13	216:13	+0x4:13	exact:13
151	0x315bbf-0x315cc0			out_of_recovered	13	1	351:13	308:13	+0x5:13	exact:13
184	0x31ea5c-0x31ea8c	184	0x31ea5c-0x31ea8c	intra_block	12	12	268:2,354:1,18:1,64:1,253:1,269:1,144:1,165:1	268:2,18:1,64:1,253:1,269:1,144:1,165:1,340:1	+0x4:5,+0x2:3,+0x3:2,+0x6:1,+0x5:1	exact:12
253	0x33dcce-0x33de22			out_of_recovered	12	1	123:12	264:12	+0x4:12	exact:12
254	0x33de30-0x33e02a			out_of_recovered	12	1	20:12	80:12	+0x4:12	exact:12
255	0x33e03b-0x33e14c			out_of_recovered	12	1	242:12	246:12	+0x5:12	exact:12
267	0x33fe02-0x340193			out_of_recovered	11	1	122:11	210:11	+0x5:11	exact:11
278	0x3416b4-0x341a45			out_of_recovered	11	1	122:11	145:11	+0x5:11	exact:11
268	0x3401a9-0x3401bb			out_of_recovered	10	1	257:10	308:10	+0x2:10	exact:10
279	0x341a5b-0x341a6d			out_of_recovered	10	1	257:10	266:10	+0x2:10	exact:10
256	0x33e15d-0x33e2da			out_of_recovered	9	1	161:9	311:9	+0x4:9	exact:9
257	0x33e2e8-0x33e532			out_of_recovered	9	1	161:9	264:9	+0x4:9	exact:9
258	0x33e540-0x33e707			out_of_recovered	9	1	123:9	69:9	+0x4:9	exact:9
259	0x33e718-0x33e829			out_of_recovered	9	1	245:9	75:9	+0x5:9	exact:9
260	0x33e889-0x33e8d6			out_of_recovered	9	1	144:9	117:9	+0x2:9	exact:9
153	0x31aed4-0x31b31b			out_of_recovered	8	1	52:8	316:8	+0x5:8	exact:8
159	0x31be84-0x31c005			out_of_recovered	8	1	52:8	75:8	+0x5:8	exact:8
248	0x33cceb-0x33cd0f	248	0x33cceb-0x33cd0f	intra_block	8	8	189:1,157:1,49:1,108:1,349:1,332:1,17:1,185:1	157:1,49:1,108:1,349:1,332:1,17:1,185:1,52:1	+0x4:4,+0x5:2,+0x2:1,+0x3:1	exact:8
154	0x31b331-0x31b343			out_of_recovered	7	1	257:7	308:7	+0x2:7	exact:7
160	0x31c01b-0x31c02d			out_of_recovered	7	1	108:7	266:7	+0x2:7	exact:7
263	0x33f4f1-0x33f6e0			out_of_recovered	6	1	52:6	334:6	+0x5:6	exact:6
0	0xd0ac0-0xd0c75			out_of_recovered	5	1	122:5	246:5	+0x5:5	exact:5
191	0x331975-0x331c7a			out_of_recovered	5	1	158:5	78:5	+0x4:5	exact:5
192	0x331c8b-0x331e7d			out_of_recovered	5	1	52:5	334:5	+0x5:5	exact:5
226	0x337e84-0x3386cd			out_of_recovered	5	1	52:5	145:5	+0x5:5	exact:5
242	0x33b647-0x33be94			out_of_recovered	5	1	122:5	246:5	+0x5:5	exact:5
264	0x33f6f6-0x33f708			out_of_recovered	5	1	173:5	117:5	+0x2:5	exact:5
276	0x340f4b-0x34142c			out_of_recovered	5	1	52:5	334:5	+0x5:5	exact:5
287	0x3427fd-0x342cde			out_of_recovered	5	1	52:5	145:5	+0x5:5	exact:5
1	0xd0c86-0xd0d43			out_of_recovered	4	1	174:4	264:4	+0x4:4	exact:4
2	0xd0d51-0xd0eab			out_of_recovered	4	1	256:4	302:4	+0x2:4	exact:4
88	0x26cd71-0x26cf1b			out_of_recovered	4	1	242:4	145:4	+0x5:4	exact:4
89	0x26db07-0x26dc71			out_of_recovered	4	1	123:4	264:4	+0x4:4	exact:4
90	0x26dc7b-0x26dee4			out_of_recovered	4	1	176:4	311:4	+0x4:4	exact:4
91	0x26deee-0x26e157			out_of_recovered	4	1	174:4	356:4	+0x4:4	exact:4
92	0x26e161-0x26e3ca			out_of_recovered	4	1	158:4	95:4	+0x4:4	exact:4
93	0x26e3d4-0x26e63d			out_of_recovered	4	1	158:4	311:4	+0x4:4	exact:4
94	0x26e647-0x26e8b0			out_of_recovered	4	1	123:4	264:4	+0x4:4	exact:4
95	0x26e8ba-0x26ebb3			out_of_recovered	4	1	174:4	311:4	+0x4:4	exact:4
96	0x26ebbd-0x26ee26			out_of_recovered	4	1	176:4	95:4	+0x4:4	exact:4
97	0x26ee30-0x26f077			out_of_recovered	4	1	161:4	195:4	+0x4:4	exact:4
102	0x30eeea-0x30f3c5			out_of_recovered	4	1	122:4	316:4	+0x5:4	exact:4
157	0x31ba3d-0x31bbf9			out_of_recovered	4	1	122:4	145:4	+0x5:4	exact:4
164	0x31c7a7-0x31c963			out_of_recovered	4	1	122:4	210:4	+0x5:4	exact:4
182	0x31e749-0x31e75d	182	0x31e749-0x31e75d	intra_block	4	4	196:1,253:1,297:1,79:1	253:1,297:1,79:1,198:1	+0x4:1,+0x6:1,+0x3:1,+0x5:1	exact:4
193	0x331e8e-0x3320fd			out_of_recovered	4	1	256:4	117:4	+0x2:4	exact:4
209	0x334cab-0x33518c			out_of_recovered	4	1	122:4	75:4	+0x5:4	exact:4
227	0x3386de-0x3387d9			out_of_recovered	4	1	158:4	69:4	+0x4:4	exact:4
228	0x3387ea-0x338e10			out_of_recovered	4	1	257:4	266:4	+0x2:4	exact:4
243	0x33bea5-0x33c5b0			out_of_recovered	4	1	173:4	117:4	+0x2:4	exact:4
277	0x34143d-0x3416ac			out_of_recovered	4	1	257:4	266:4	+0x2:4	exact:4
288	0x342cef-0x342f5e			out_of_recovered	4	1	173:4	308:4	+0x2:4	exact:4
103	0x30f3d6-0x30f645			out_of_recovered	3	1	144:3	266:3	+0x2:3	exact:3
158	0x31bc0a-0x31be7c			out_of_recovered	3	1	160:3	302:3	+0x2:3	exact:3
165	0x31c974-0x31cbe6			out_of_recovered	3	1	173:3	117:3	+0x2:3	exact:3
210	0x33519c-0x33540c			out_of_recovered	3	1	108:3	266:3	+0x2:3	exact:3
211	0x335414-0x3355d0			out_of_recovered	3	1	122:3	210:3	+0x5:3	exact:3
252	0x33db28-0x33dcbd			out_of_recovered	3	1	52:3	210:3	+0x5:3	exact:3
261	0x33e8de-0x33e9e2			out_of_recovered	3	1	20:3	299:3	+0x4:3	exact:3
269	0x3401c3-0x3404c8			out_of_recovered	3	1	184:3	321:3	+0x4:3	exact:3
270	0x3404d5-0x3406cb			out_of_recovered	3	1	122:3	316:3	+0x5:3	exact:3
272	0x340953-0x340b0f			out_of_recovered	3	1	52:3	210:3	+0x5:3	exact:3
280	0x341a75-0x341d7a			out_of_recovered	3	1	123:3	321:3	+0x4:3	exact:3
281	0x341d87-0x341f7d			out_of_recovered	3	1	52:3	246:3	+0x5:3	exact:3
283	0x342205-0x3423c1			out_of_recovered	3	1	52:3	246:3	+0x5:3	exact:3
289	0x342f66-0x343122			out_of_recovered	3	1	52:3	75:3	+0x5:3	exact:3
72	0x249468-0x24972b			out_of_recovered	2	1	184:2	264:2	+0x4:2	exact:2
73	0x249739-0x249956			out_of_recovered	2	1	20:2	95:2	+0x4:2	exact:2
74	0x249964-0x249b99			out_of_recovered	2	1	176:2	278:2	+0x4:2	exact:2
75	0x249ba7-0x249ddc			out_of_recovered	2	1	176:2	95:2	+0x4:2	exact:2
76	0x249dea-0x24a01f			out_of_recovered	2	1	174:2	95:2	+0x4:2	exact:2
77	0x24a02d-0x24a292			out_of_recovered	2	1	184:2	95:2	+0x4:2	exact:2
78	0x24a2a0-0x24a4d5			out_of_recovered	2	1	176:2	311:2	+0x4:2	exact:2
79	0x24a4e3-0x24a8c5			out_of_recovered	2	1	184:2	216:2	+0x4:2	exact:2
80	0x24a8d3-0x24ab6a			out_of_recovered	2	1	161:2	95:2	+0x4:2	exact:2
81	0x24ab78-0x24ae0f			out_of_recovered	2	1	123:2	216:2	+0x4:2	exact:2
82	0x24ae1d-0x24b052			out_of_recovered	2	1	174:2	356:2	+0x4:2	exact:2
83	0x24b060-0x24b39b			out_of_recovered	2	1	184:2	278:2	+0x4:2	exact:2
84	0x24b3a9-0x24b640			out_of_recovered	2	1	123:2	95:2	+0x4:2	exact:2
85	0x24b64e-0x24b883			out_of_recovered	2	1	176:2	278:2	+0x4:2	exact:2
86	0x24b891-0x24bb69			out_of_recovered	2	1	174:2	95:2	+0x4:2	exact:2
87	0x24bb77-0x24bd2a			out_of_recovered	2	1	20:2	299:2	+0x4:2	exact:2
155	0x31b34b-0x31b82c			out_of_recovered	2	1	122:2	75:2	+0x5:2	exact:2
161	0x31c035-0x31c33a			out_of_recovered	2	1	176:2	69:2	+0x4:2	exact:2
162	0x31c34b-0x31c596			out_of_recovered	2	1	52:2	210:2	+0x5:2	exact:2
212	0x3355e0-0x335853			out_of_recovered	2	1	256:2	308:2	+0x2:2	exact:2
265	0x33f710-0x33fbf1			out_of_recovered	2	1	52:2	246:2	+0x5:2	exact:2
271	0x3406dc-0x34094b			out_of_recovered	2	1	160:2	117:2	+0x2:2	exact:2
273	0x340b20-0x340d92			out_of_recovered	2	1	257:2	266:2	+0x2:2	exact:2
282	0x341f8e-0x3421fd			out_of_recovered	2	1	144:2	308:2	+0x2:2	exact:2
284	0x3423d2-0x342644			out_of_recovered	2	1	144:2	117:2	+0x2:2	exact:2
290	0x343132-0x3433a5			out_of_recovered	2	1	160:2	302:2	+0x2:2	exact:2
3	0xd0eb3-0xd1002			out_of_recovered	1	1	174:1	95:1	+0x4:1	exact:1
4	0xd1010-0xd1284			out_of_recovered	1	1	176:1	356:1	+0x4:1	exact:1
5	0xd1292-0xd1445			out_of_recovered	1	1	158:1	175:1	+0x4:1	exact:1
6	0xd3fac-0xd420b			out_of_recovered	1	1	174:1	321:1	+0x4:1	exact:1
7	0xd421c-0xd43cf			out_of_recovered	1	1	176:1	80:1	+0x4:1	exact:1
8	0xd43e0-0xd4561			out_of_recovered	1	1	352:1	334:1	+0x2:1	exact:1
9	0xd476e-0xd4889			out_of_recovered	1	1	161:1	264:1	+0x4:1	exact:1
10	0xd4897-0xd4a83			out_of_recovered	1	1	158:1	278:1	+0x4:1	exact:1
11	0xd4a91-0xd4beb			out_of_recovered	1	1	125:1	316:1	+0x5:1	exact:1
12	0xd4bfc-0xd4cb9			out_of_recovered	1	1	174:1	311:1	+0x4:1	exact:1
13	0xd4cc7-0xd4e92			out_of_recovered	1	1	123:1	101:1	+0x4:1	exact:1
14	0xd4e9f-0xd4f6b			out_of_recovered	1	1	184:1	85:1	+0x4:1	exact:1
15	0xd4f78-0xd5044			out_of_recovered	1	1	158:1	69:1	+0x4:1	exact:1
16	0xd5055-0xd521e			out_of_recovered	1	1	158:1	321:1	+0x4:1	exact:1
17	0xd522f-0xd53f8			out_of_recovered	1	1	20:1	284:1	+0x4:1	exact:1
18	0xd5405-0xd54d1			out_of_recovered	1	1	161:1	241:1	+0x4:1	exact:1
19	0xd54de-0xd5641			out_of_recovered	1	1	123:1	95:1	+0x4:1	exact:1
20	0xd564f-0xd57d4			out_of_recovered	1	1	52:1	75:1	+0x5:1	exact:1
21	0xd5a12-0xd5b17			out_of_recovered	1	1	176:1	264:1	+0x4:1	exact:1
22	0xd5b25-0xd5cfb			out_of_recovered	1	1	123:1	356:1	+0x4:1	exact:1
23	0xd5d09-0xd5ebc			out_of_recovered	1	1	123:1	195:1	+0x4:1	exact:1
24	0xd718e-0xd73ae			out_of_recovered	1	1	174:1	278:1	+0x4:1	exact:1
25	0xd73bc-0xd75f1			out_of_recovered	1	1	158:1	264:1	+0x4:1	exact:1
26	0xd75ff-0xd77c8			out_of_recovered	1	1	158:1	69:1	+0x4:1	exact:1
27	0xd77d9-0xd78ea			out_of_recovered	1	1	125:1	75:1	+0x5:1	exact:1
28	0xda38f-0xda4b0			out_of_recovered	1	1	184:1	264:1	+0x4:1	exact:1
29	0xda4be-0xda5e7			out_of_recovered	1	1	242:1	210:1	+0x5:1	exact:1
30	0xdac57-0xdad78			out_of_recovered	1	1	176:1	264:1	+0x4:1	exact:1
31	0xdad86-0xdaf39			out_of_recovered	1	1	184:1	195:1	+0x4:1	exact:1
32	0x11ac5e-0x11aee0			out_of_recovered	1	1	20:1	311:1	+0x4:1	exact:1
33	0x11aeee-0x11b122			out_of_recovered	1	1	176:1	278:1	+0x4:1	exact:1
34	0x11b130-0x11b364			out_of_recovered	1	1	174:1	311:1	+0x4:1	exact:1
35	0x11b372-0x11b5a6			out_of_recovered	1	1	176:1	356:1	+0x4:1	exact:1
36	0x11b5b4-0x11b7e8			out_of_recovered	1	1	174:1	311:1	+0x4:1	exact:1
37	0x11b7f6-0x11ba2a			out_of_recovered	1	1	176:1	356:1	+0x4:1	exact:1
38	0x11ba38-0x11bb7e			out_of_recovered	1	1	52:1	145:1	+0x5:1	exact:1
39	0x11bb8f-0x11bbd4			out_of_recovered	1	1	160:1	308:1	+0x2:1	exact:1
40	0x11bc28-0x11bd5f			out_of_recovered	1	1	123:1	278:1	+0x4:1	exact:1
41	0x11bd6d-0x11beb3			out_of_recovered	1	1	52:1	334:1	+0x5:1	exact:1
42	0x11bec4-0x11bf09			out_of_recovered	1	1	257:1	266:1	+0x2:1	exact:1
43	0x11bf5d-0x11c0ac			out_of_recovered	1	1	20:1	278:1	+0x4:1	exact:1
44	0x11c0ba-0x11c200			out_of_recovered	1	1	122:1	334:1	+0x5:1	exact:1
45	0x11c211-0x11c256			out_of_recovered	1	1	256:1	117:1	+0x2:1	exact:1
46	0x11c2aa-0x11c3f9			out_of_recovered	1	1	20:1	278:1	+0x4:1	exact:1
47	0x11c407-0x11c682			out_of_recovered	1	1	174:1	216:1	+0x4:1	exact:1
48	0x11c690-0x11ca2a			out_of_recovered	1	1	174:1	95:1	+0x4:1	exact:1
49	0x11ca38-0x11ccf7			out_of_recovered	1	1	161:1	216:1	+0x4:1	exact:1
50	0x11cd05-0x11cf21			out_of_recovered	1	1	174:1	356:1	+0x4:1	exact:1
51	0x11cf2f-0x11d207			out_of_recovered	1	1	161:1	278:1	+0x4:1	exact:1
52	0x11d215-0x11d3d3			out_of_recovered	1	1	158:1	264:1	+0x4:1	exact:1
53	0x11d3e1-0x11d6a2			out_of_recovered	1	1	176:1	95:1	+0x4:1	exact:1
54	0x11d6b0-0x11d91b			out_of_recovered	1	1	123:1	264:1	+0x4:1	exact:1
55	0x11d929-0x11da3a			out_of_recovered	1	1	245:1	145:1	+0x5:1	exact:1
56	0x11da4b-0x11db08			out_of_recovered	1	1	158:1	278:1	+0x4:1	exact:1
57	0x18b66f-0x18b88f			out_of_recovered	1	1	20:1	264:1	+0x4:1	exact:1
58	0x18b89d-0x18ba5b			out_of_recovered	1	1	158:1	95:1	+0x4:1	exact:1
59	0x18ba69-0x18bd8c			out_of_recovered	1	1	184:1	216:1	+0x4:1	exact:1
60	0x18bd9a-0x18beab			out_of_recovered	1	1	245:1	75:1	+0x5:1	exact:1
61	0x18bebc-0x18c07a			out_of_recovered	1	1	20:1	311:1	+0x4:1	exact:1
62	0x18c088-0x18c2a6			out_of_recovered	1	1	174:1	311:1	+0x4:1	exact:1
63	0x18c2b4-0x18c467			out_of_recovered	1	1	184:1	195:1	+0x4:1	exact:1
67	0x2303be-0x2304b8			out_of_recovered	1	1	184:1	195:1	+0x4:1	exact:1
98	0x30e872-0x30ea96			out_of_recovered	1	1	184:1	311:1	+0x4:1	exact:1
99	0x30eaa0-0x30ecc1			out_of_recovered	1	1	176:1	356:1	+0x4:1	exact:1
104	0x30f64d-0x30fa0f			out_of_recovered	1	1	176:1	216:1	+0x4:1	exact:1
105	0x30fa19-0x30fc65			out_of_recovered	1	1	20:1	311:1	+0x4:1	exact:1
106	0x30fc6f-0x30fd84			out_of_recovered	1	1	242:1	210:1	+0x5:1	exact:1
107	0x30fd95-0x30ff42			out_of_recovered	1	1	123:1	216:1	+0x4:1	exact:1
108	0x30ff4c-0x310212			out_of_recovered	1	1	174:1	264:1	+0x4:1	exact:1
109	0x31021c-0x31043c			out_of_recovered	1	1	20:1	278:1	+0x4:1	exact:1
110	0x310446-0x31070f			out_of_recovered	1	1	123:1	95:1	+0x4:1	exact:1
111	0x310719-0x3109c8			out_of_recovered	1	1	123:1	95:1	+0x4:1	exact:1
152	0x31aa27-0x31aec3			out_of_recovered	1	1	158:1	321:1	+0x4:1	exact:1
156	0x31b83d-0x31ba35			out_of_recovered	1	1	160:1	308:1	+0x2:1	exact:1
163	0x31c5a7-0x31c79f			out_of_recovered	1	1	256:1	266:1	+0x2:1	exact:1
166	0x31cbee-0x31cd8c			out_of_recovered	1	1	174:1	278:1	+0x4:1	exact:1
167	0x31cd9a-0x31cfb6			out_of_recovered	1	1	174:1	95:1	+0x4:1	exact:1
168	0x31cfc4-0x31d273			out_of_recovered	1	1	184:1	278:1	+0x4:1	exact:1
169	0x31d281-0x31d49d			out_of_recovered	1	1	158:1	264:1	+0x4:1	exact:1
170	0x31d4ab-0x31d75a			out_of_recovered	1	1	161:1	311:1	+0x4:1	exact:1
171	0x31d768-0x31d984			out_of_recovered	1	1	158:1	216:1	+0x4:1	exact:1
172	0x31d992-0x31dc41			out_of_recovered	1	1	158:1	356:1	+0x4:1	exact:1
173	0x31dc4f-0x31dd95			out_of_recovered	1	1	122:1	334:1	+0x5:1	exact:1
174	0x31df8f-0x31e052			out_of_recovered	1	1	174:1	311:1	+0x4:1	exact:1
175	0x31e060-0x31e171			out_of_recovered	1	1	125:1	145:1	+0x5:1	exact:1
176	0x31e182-0x31e23f			out_of_recovered	1	1	123:1	216:1	+0x4:1	exact:1
177	0x31e24d-0x31e35e			out_of_recovered	1	1	125:1	316:1	+0x5:1	exact:1
178	0x31e36f-0x31e42c			out_of_recovered	1	1	161:1	356:1	+0x4:1	exact:1
179	0x31e43a-0x31e54b			out_of_recovered	1	1	245:1	75:1	+0x5:1	exact:1
180	0x31e55c-0x31e619			out_of_recovered	1	1	20:1	95:1	+0x4:1	exact:1
181	0x31e627-0x31e738			out_of_recovered	1	1	125:1	246:1	+0x5:1	exact:1
182	0x31e749-0x31e75d			out_of_recovered	1	1	198:1	117:1	+0x2:1	exact:1
183	0x31e77f-0x31e842			out_of_recovered	1	1	125:1	246:1	+0x5:1	exact:1
184	0x31ea5c-0x31ea8c			out_of_recovered	1	1	242:1	316:1	+0x5:1	exact:1
185	0x31eae4-0x31ec6a			out_of_recovered	1	1	184:1	311:1	+0x4:1	exact:1
186	0x31ec78-0x31eead			out_of_recovered	1	1	161:1	264:1	+0x4:1	exact:1
187	0x31eebb-0x31f0f0			out_of_recovered	1	1	184:1	264:1	+0x4:1	exact:1
188	0x31f0fe-0x31f2b1			out_of_recovered	1	1	184:1	195:1	+0x4:1	exact:1
194	0x332105-0x332469			out_of_recovered	1	1	174:1	356:1	+0x4:1	exact:1
195	0x332477-0x3326a9			out_of_recovered	1	1	123:1	216:1	+0x4:1	exact:1
196	0x3326b7-0x33292f			out_of_recovered	1	1	158:1	356:1	+0x4:1	exact:1
197	0x33293d-0x332b71			out_of_recovered	1	1	176:1	95:1	+0x4:1	exact:1
198	0x332b7f-0x332de3			out_of_recovered	1	1	161:1	278:1	+0x4:1	exact:1
199	0x332df1-0x332f80			out_of_recovered	1	1	122:1	210:1	+0x5:1	exact:1
200	0x332f90-0x333123			out_of_recovered	1	1	174:1	95:1	+0x4:1	exact:1
201	0x333131-0x3332c0			out_of_recovered	1	1	122:1	246:1	+0x5:1	exact:1
202	0x3332d1-0x3334ac			out_of_recovered	1	1	123:1	356:1	+0x4:1	exact:1
203	0x3334ba-0x333722			out_of_recovered	1	1	176:1	311:1	+0x4:1	exact:1
204	0x333730-0x33382d			out_of_recovered	1	1	295:1	302:1	+0x5:1	exact:1
205	0x333882-0x333a08			out_of_recovered	1	1	184:1	216:1	+0x4:1	exact:1
206	0x333a16-0x333bc9			out_of_recovered	1	1	174:1	195:1	+0x4:1	exact:1
213	0x33585b-0x3359af			out_of_recovered	1	1	174:1	311:1	+0x4:1	exact:1
214	0x3359b9-0x335bef			out_of_recovered	1	1	174:1	264:1	+0x4:1	exact:1
215	0x335bf9-0x335e75			out_of_recovered	1	1	176:1	95:1	+0x4:1	exact:1
216	0x335e7f-0x3360b7			out_of_recovered	1	1	184:1	216:1	+0x4:1	exact:1
217	0x3360c1-0x336329			out_of_recovered	1	1	20:1	356:1	+0x4:1	exact:1
218	0x336333-0x3364c6			out_of_recovered	1	1	52:1	334:1	+0x5:1	exact:1
219	0x3364d7-0x336669			out_of_recovered	1	1	176:1	216:1	+0x4:1	exact:1
220	0x336673-0x336806			out_of_recovered	1	1	122:1	145:1	+0x5:1	exact:1
221	0x336817-0x3369f2			out_of_recovered	1	1	20:1	95:1	+0x4:1	exact:1
222	0x3369fc-0x336c68			out_of_recovered	1	1	176:1	95:1	+0x4:1	exact:1
223	0x336c72-0x336d73			out_of_recovered	1	1	283:1	302:1	+0x5:1	exact:1
224	0x336dc8-0x336f4e			out_of_recovered	1	1	176:1	216:1	+0x4:1	exact:1
225	0x336f58-0x33710f			out_of_recovered	1	1	176:1	299:1	+0x4:1	exact:1
229	0x338e18-0x338f6c			out_of_recovered	1	1	176:1	95:1	+0x4:1	exact:1
230	0x338f7a-0x3391ac			out_of_recovered	1	1	123:1	278:1	+0x4:1	exact:1
231	0x3391ba-0x339432			out_of_recovered	1	1	184:1	95:1	+0x4:1	exact:1
232	0x339440-0x339674			out_of_recovered	1	1	161:1	356:1	+0x4:1	exact:1
233	0x339682-0x3398e6			out_of_recovered	1	1	184:1	356:1	+0x4:1	exact:1
234	0x3398f4-0x339a83			out_of_recovered	1	1	122:1	316:1	+0x5:1	exact:1
235	0x339a94-0x339c26			out_of_recovered	1	1	158:1	264:1	+0x4:1	exact:1
236	0x339c34-0x339dc3			out_of_recovered	1	1	122:1	246:1	+0x5:1	exact:1
237	0x339dd4-0x339faf			out_of_recovered	1	1	20:1	216:1	+0x4:1	exact:1
238	0x339fbd-0x33a225			out_of_recovered	1	1	174:1	356:1	+0x4:1	exact:1
239	0x33a233-0x33a330			out_of_recovered	1	1	295:1	308:1	+0x5:1	exact:1
240	0x33a385-0x33a50b			out_of_recovered	1	1	123:1	264:1	+0x4:1	exact:1
241	0x33a519-0x33a6cc			out_of_recovered	1	1	176:1	299:1	+0x4:1	exact:1
244	0x33c5b8-0x33c76a			out_of_recovered	1	1	161:1	95:1	+0x4:1	exact:1
245	0x33c774-0x33c994			out_of_recovered	1	1	161:1	356:1	+0x4:1	exact:1
246	0x33c99e-0x33cb55			out_of_recovered	1	1	176:1	78:1	+0x4:1	exact:1
247	0x33cb62-0x33cce1			out_of_recovered	1	1	185:1	314:1	+0x3:1	exact:1
248	0x33cceb-0x33cd0f			out_of_recovered	1	1	52:1	316:1	+0x5:1	exact:1
249	0x33cd1f-0x33ce87			out_of_recovered	1	1	184:1	216:1	+0x4:1	exact:1
250	0x33ce91-0x33d118			out_of_recovered	1	1	161:1	278:1	+0x4:1	exact:1
251	0x33d122-0x33d2d9			out_of_recovered	1	1	176:1	195:1	+0x4:1	exact:1
262	0x33f278-0x33f4e7			out_of_recovered	1	1	161:1	216:1	+0x4:1	exact:1
266	0x33fc02-0x33fdfa			out_of_recovered	1	1	173:1	308:1	+0x2:1	exact:1
291	0x3433ad-0x34355f			out_of_recovered	1	1	123:1	311:1	+0x4:1	exact:1
